,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
272,usf0181_RMLO_L1_MS_M.jpg,0.027001,0.051544,0.054421,0.008577,0.083622,0.008289,0.008612,0.008974,0.100826,0.005463,0.010043,0.001091,0.009933,0.010074,0.011358,0.009909,0.119292,0.001314,0.01327,0.001108,0.001461,0.011366,0.006127,0.001084,0.013496,0.013226,0.011339,0.125688,2.3e-05,0.000878,0.001418,0.009945,0.013488,0.006234,0.118349,0.117161,0.027001,0.051544,0.054421,0.008577,0.083622,0.008289,0.008612,0.008974,0.100826,0.005463,0.010043,0.001091,0.009933,0.010074,0.011358,0.009909,0.119292,0.001314,0.01327,0.001108,0.001461,0.011366,0.006127,0.001084,0.013496,0.013226,0.011339,0.125688,2.3e-05,0.000878,0.001418,0.009945,0.013488,0.006234,0.118349,0.117161,0.027001,0.051544,0.054421,0.008577,0.083622,0.008289,0.008612,0.008974,0.100826,0.005463,0.010043,0.001091,0.009933,0.010074,0.011358,0.009909,0.119292,0.001314,0.01327,0.001108,0.001461,0.011366,0.006127,0.001084,0.013496,0.013226,0.011339,0.125688,2.3e-05,0.000878,0.001418,0.009945,0.013488,0.006234,0.118349,0.117161
2900,mdb017_9.png,0.0307153,0.0479328,0.0464449,0.013604,0.0750345,0.00743969,0.0126475,0.0130726,0.103624,0.00488894,0.00743969,0.00276331,0.0134977,0.00818365,0.0107344,0.0140291,0.106388,0.0017005,0.00935275,0.00265703,0.00371984,0.0149857,0.00233819,0.00499522,0.0123286,0.00999043,0.0148794,0.098629,0.000743969,0.00425125,0.00265703,0.0225316,0.0161547,0.00616431,0.112552,0.100117,0.0307153,0.0479328,0.0464449,0.013604,0.0750345,0.00743969,0.0126475,0.0130726,0.103624,0.00488894,0.00743969,0.00276331,0.0134977,0.00818365,0.0107344,0.0140291,0.106388,0.0017005,0.00935275,0.00265703,0.00371984,0.0149857,0.00233819,0.00499522,0.0123286,0.00999043,0.0148794,0.098629,0.000743969,0.00425125,0.00265703,0.0225316,0.0161547,0.00616431,0.112552,0.100117,0.0307153,0.0479328,0.0464449,0.013604,0.0750345,0.00743969,0.0126475,0.0130726,0.103624,0.00488894,0.00743969,0.00276331,0.0134977,0.00818365,0.0107344,0.0140291,0.106388,0.0017005,0.00935275,0.00265703,0.00371984,0.0149857,0.00233819,0.00499522,0.0123286,0.00999043,0.0148794,0.098629,0.000743969,0.00425125,0.00265703,0.0225316,0.0161547,0.00616431,0.112552,0.100117
132,usf0091_LCC_L1_MS_M.jpg,0.021262,0.041456,0.036965,0.00671,0.051632,0.007336,0.006834,0.006607,0.062668,0.005387,0.007731,0.001083,0.007196,0.007801,0.008081,0.007334,0.075241,0.001278,0.009607,0.000953,0.00142,0.00851,0.00453,0.000917,0.009786,0.009609,0.008541,0.083685,2.6e-05,0.00078,0.001362,0.007875,0.011123,0.004758,0.08902,0.3809,0.021262,0.041456,0.036965,0.00671,0.051632,0.007336,0.006834,0.006607,0.062668,0.005387,0.007731,0.001083,0.007196,0.007801,0.008081,0.007334,0.075241,0.001278,0.009607,0.000953,0.00142,0.00851,0.00453,0.000917,0.009786,0.009609,0.008541,0.083685,2.6e-05,0.00078,0.001362,0.007875,0.011123,0.004758,0.08902,0.3809,0.021262,0.041456,0.036965,0.00671,0.051632,0.007336,0.006834,0.006607,0.062668,0.005387,0.007731,0.001083,0.007196,0.007801,0.008081,0.007334,0.075241,0.001278,0.009607,0.000953,0.00142,0.00851,0.00453,0.000917,0.009786,0.009609,0.008541,0.083685,2.6e-05,0.00078,0.001362,0.007875,0.011123,0.004758,0.08902,0.3809
1500,usf1638_LMLO_L1_CL_M.jpg,0.00955915,0.0254105,0.0293607,0.00410392,0.0682093,0.00332904,0.0039297,0.00399636,0.111681,0.00488713,0.00566732,0.000939251,0.00857521,0.00557945,0.00499469,0.00845477,0.164809,0.000387062,0.00726253,0.000440842,0.000374943,0.00722617,0.00291092,0.000514316,0.00799575,0.0078935,0.00729359,0.1524,3.10559e-05,0.000896833,0.000358279,0.00830783,0.00730343,0.00555673,0.134171,0.181709,0.00955915,0.0254105,0.0293607,0.00410392,0.0682093,0.00332904,0.0039297,0.00399636,0.111681,0.00488713,0.00566732,0.000939251,0.00857521,0.00557945,0.00499469,0.00845477,0.164809,0.000387062,0.00726253,0.000440842,0.000374943,0.00722617,0.00291092,0.000514316,0.00799575,0.0078935,0.00729359,0.1524,3.10559e-05,0.000896833,0.000358279,0.00830783,0.00730343,0.00555673,0.134171,0.181709,0.00955915,0.0254105,0.0293607,0.00410392,0.0682093,0.00332904,0.0039297,0.00399636,0.111681,0.00488713,0.00566732,0.000939251,0.00857521,0.00557945,0.00499469,0.00845477,0.164809,0.000387062,0.00726253,0.000440842,0.000374943,0.00722617,0.00291092,0.000514316,0.00799575,0.0078935,0.00729359,0.1524,3.10559e-05,0.000896833,0.000358279,0.00830783,0.00730343,0.00555673,0.134171,0.181709
1441,usf1604_RMLO_L1_CL_B.jpg,0.0142812,0.0451037,0.0391198,0.00523178,0.0755203,0.00593622,0.0057014,0.00564232,0.11752,0.0111672,0.00820178,0.000965005,0.00987047,0.00821163,0.00625965,0.0098735,0.150707,0.000636267,0.00837978,0.000571125,0.000655961,0.00849795,0.0037108,0.00053098,0.00881381,0.00867216,0.00859415,0.134952,3.10559e-05,0.000641569,0.000602938,0.00757157,0.00943417,0.00572867,0.129466,0.139718,0.0142812,0.0451037,0.0391198,0.00523178,0.0755203,0.00593622,0.0057014,0.00564232,0.11752,0.0111672,0.00820178,0.000965005,0.00987047,0.00821163,0.00625965,0.0098735,0.150707,0.000636267,0.00837978,0.000571125,0.000655961,0.00849795,0.0037108,0.00053098,0.00881381,0.00867216,0.00859415,0.134952,3.10559e-05,0.000641569,0.000602938,0.00757157,0.00943417,0.00572867,0.129466,0.139718,0.0142812,0.0451037,0.0391198,0.00523178,0.0755203,0.00593622,0.0057014,0.00564232,0.11752,0.0111672,0.00820178,0.000965005,0.00987047,0.00821163,0.00625965,0.0098735,0.150707,0.000636267,0.00837978,0.000571125,0.000655961,0.00849795,0.0037108,0.00053098,0.00881381,0.00867216,0.00859415,0.134952,3.10559e-05,0.000641569,0.000602938,0.00757157,0.00943417,0.00572867,0.129466,0.139718
990,usf1261_RCC_L1_MS_M.jpg,0.0148689,0.0433881,0.033585,0.00474473,0.0747788,0.00529238,0.00506211,0.0051424,0.122633,0.0102522,0.00645356,0.000945311,0.00866535,0.00669519,0.00537797,0.00892516,0.159083,0.000521133,0.00698379,0.000459021,0.000613543,0.00790258,0.00299273,0.000484775,0.00788971,0.00799878,0.00791622,0.140765,3.10559e-05,0.000740039,0.00051886,0.00754658,0.00868656,0.00661187,0.127787,0.14418,0.0148689,0.0433881,0.033585,0.00474473,0.0747788,0.00529238,0.00506211,0.0051424,0.122633,0.0102522,0.00645356,0.000945311,0.00866535,0.00669519,0.00537797,0.00892516,0.159083,0.000521133,0.00698379,0.000459021,0.000613543,0.00790258,0.00299273,0.000484775,0.00788971,0.00799878,0.00791622,0.140765,3.10559e-05,0.000740039,0.00051886,0.00754658,0.00868656,0.00661187,0.127787,0.14418,0.0148689,0.0433881,0.033585,0.00474473,0.0747788,0.00529238,0.00506211,0.0051424,0.122633,0.0102522,0.00645356,0.000945311,0.00866535,0.00669519,0.00537797,0.00892516,0.159083,0.000521133,0.00698379,0.000459021,0.000613543,0.00790258,0.00299273,0.000484775,0.00788971,0.00799878,0.00791622,0.140765,3.10559e-05,0.000740039,0.00051886,0.00754658,0.00868656,0.00661187,0.127787,0.14418
1244,usf1488_LMLO_L1_MS_M.jpg,0.00976063,0.0246652,0.0301144,0.00424405,0.0726965,0.00329647,0.00400697,0.00405999,0.119228,0.00419785,0.00530753,0.000846841,0.00836009,0.00547492,0.00510377,0.0084828,0.171633,0.000371156,0.00725799,0.000442357,0.000373428,0.00740948,0.00302454,0.000460536,0.00809043,0.00790486,0.00741327,0.155957,4.16603e-05,0.000805938,0.000358279,0.00805483,0.0072292,0.00560445,0.129152,0.165092,0.00976063,0.0246652,0.0301144,0.00424405,0.0726965,0.00329647,0.00400697,0.00405999,0.119228,0.00419785,0.00530753,0.000846841,0.00836009,0.00547492,0.00510377,0.0084828,0.171633,0.000371156,0.00725799,0.000442357,0.000373428,0.00740948,0.00302454,0.000460536,0.00809043,0.00790486,0.00741327,0.155957,4.16603e-05,0.000805938,0.000358279,0.00805483,0.0072292,0.00560445,0.129152,0.165092,0.00976063,0.0246652,0.0301144,0.00424405,0.0726965,0.00329647,0.00400697,0.00405999,0.119228,0.00419785,0.00530753,0.000846841,0.00836009,0.00547492,0.00510377,0.0084828,0.171633,0.000371156,0.00725799,0.000442357,0.000373428,0.00740948,0.00302454,0.000460536,0.00809043,0.00790486,0.00741327,0.155957,4.16603e-05,0.000805938,0.000358279,0.00805483,0.0072292,0.00560445,0.129152,0.165092
2078,usf3005_LMLO_L3_CL_M.jpg,0.0283,0.052832,0.048741,0.008529,0.065177,0.008993,0.008487,0.008644,0.075888,0.006196,0.00971,0.001137,0.008701,0.009839,0.010313,0.008923,0.088954,0.001523,0.011938,0.001262,0.00175,0.010624,0.005599,0.001183,0.012067,0.011744,0.010597,0.098348,4.8e-05,0.000978,0.001674,0.009913,0.013221,0.005862,0.104581,0.243728,0.0283,0.052832,0.048741,0.008529,0.065177,0.008993,0.008487,0.008644,0.075888,0.006196,0.00971,0.001137,0.008701,0.009839,0.010313,0.008923,0.088954,0.001523,0.011938,0.001262,0.00175,0.010624,0.005599,0.001183,0.012067,0.011744,0.010597,0.098348,4.8e-05,0.000978,0.001674,0.009913,0.013221,0.005862,0.104581,0.243728,0.0283,0.052832,0.048741,0.008529,0.065177,0.008993,0.008487,0.008644,0.075888,0.006196,0.00971,0.001137,0.008701,0.009839,0.010313,0.008923,0.088954,0.001523,0.011938,0.001262,0.00175,0.010624,0.005599,0.001183,0.012067,0.011744,0.010597,0.098348,4.8e-05,0.000978,0.001674,0.009913,0.013221,0.005862,0.104581,0.243728
1596,usf1708_RCC_L1_MS_B.jpg,0.00818284,0.0200644,0.0263089,0.00361915,0.0672625,0.00252916,0.00330328,0.0032798,0.110849,0.00436449,0.00439479,0.000733222,0.00725571,0.00428268,0.00428495,0.00712164,0.165889,0.000237085,0.00615209,0.000329495,0.000243902,0.00630056,0.00250871,0.0003757,0.00690046,0.00701181,0.00630056,0.14168,3.10559e-05,0.000678685,0.000274958,0.00698076,0.00580139,0.00475458,0.11118,0.245054,0.00818284,0.0200644,0.0263089,0.00361915,0.0672625,0.00252916,0.00330328,0.0032798,0.110849,0.00436449,0.00439479,0.000733222,0.00725571,0.00428268,0.00428495,0.00712164,0.165889,0.000237085,0.00615209,0.000329495,0.000243902,0.00630056,0.00250871,0.0003757,0.00690046,0.00701181,0.00630056,0.14168,3.10559e-05,0.000678685,0.000274958,0.00698076,0.00580139,0.00475458,0.11118,0.245054,0.00818284,0.0200644,0.0263089,0.00361915,0.0672625,0.00252916,0.00330328,0.0032798,0.110849,0.00436449,0.00439479,0.000733222,0.00725571,0.00428268,0.00428495,0.00712164,0.165889,0.000237085,0.00615209,0.000329495,0.000243902,0.00630056,0.00250871,0.0003757,0.00690046,0.00701181,0.00630056,0.14168,3.10559e-05,0.000678685,0.000274958,0.00698076,0.00580139,0.00475458,0.11118,0.245054
2999,mdb256_109.png,0.0353778,0.0586667,0.0504889,0.0140444,0.0632889,0.0110222,0.0129778,0.0151111,0.0862222,0.00355556,0.00853333,0.0032,0.0119111,0.00853333,0.0120889,0.0135111,0.0904889,0.0016,0.0108444,0.0048,0.00408889,0.0152889,0.00373333,0.00355556,0.0117333,0.0101333,0.0154667,0.0890667,0.000177778,0.00426667,0.00497778,0.0257778,0.0170667,0.00622222,0.110044,0.109511,0.0353778,0.0586667,0.0504889,0.0140444,0.0632889,0.0110222,0.0129778,0.0151111,0.0862222,0.00355556,0.00853333,0.0032,0.0119111,0.00853333,0.0120889,0.0135111,0.0904889,0.0016,0.0108444,0.0048,0.00408889,0.0152889,0.00373333,0.00355556,0.0117333,0.0101333,0.0154667,0.0890667,0.000177778,0.00426667,0.00497778,0.0257778,0.0170667,0.00622222,0.110044,0.109511,0.0353778,0.0586667,0.0504889,0.0140444,0.0632889,0.0110222,0.0129778,0.0151111,0.0862222,0.00355556,0.00853333,0.0032,0.0119111,0.00853333,0.0120889,0.0135111,0.0904889,0.0016,0.0108444,0.0048,0.00408889,0.0152889,0.00373333,0.00355556,0.0117333,0.0101333,0.0154667,0.0890667,0.000177778,0.00426667,0.00497778,0.0257778,0.0170667,0.00622222,0.110044,0.109511
2720,usf4091_LMLO_L1_MS_B.jpg,0.0203477,0.0664838,0.0341902,0.00506968,0.0631404,0.00805332,0.00579684,0.00574155,0.106514,0.0212415,0.00857597,0.00135964,0.00983411,0.00865399,0.00498333,0.00982047,0.131653,0.00109908,0.0071633,0.000627177,0.000976366,0.00800863,0.00284805,0.000680957,0.00697394,0.00700196,0.00829343,0.107162,5.45372e-05,0.0008529,0.000688532,0.00716255,0.00868959,0.00683911,0.120864,0.189076,0.0203477,0.0664838,0.0341902,0.00506968,0.0631404,0.00805332,0.00579684,0.00574155,0.106514,0.0212415,0.00857597,0.00135964,0.00983411,0.00865399,0.00498333,0.00982047,0.131653,0.00109908,0.0071633,0.000627177,0.000976366,0.00800863,0.00284805,0.000680957,0.00697394,0.00700196,0.00829343,0.107162,5.45372e-05,0.0008529,0.000688532,0.00716255,0.00868959,0.00683911,0.120864,0.189076,0.0203477,0.0664838,0.0341902,0.00506968,0.0631404,0.00805332,0.00579684,0.00574155,0.106514,0.0212415,0.00857597,0.00135964,0.00983411,0.00865399,0.00498333,0.00982047,0.131653,0.00109908,0.0071633,0.000627177,0.000976366,0.00800863,0.00284805,0.000680957,0.00697394,0.00700196,0.00829343,0.107162,5.45372e-05,0.0008529,0.000688532,0.00716255,0.00868959,0.00683911,0.120864,0.189076
1348,usf1548_RMLO_L1_CL_B.jpg,0.0230692,0.0728859,0.0382737,0.00535903,0.0685206,0.00868277,0.00673079,0.00670049,0.117686,0.0185517,0.00828283,0.00116725,0.00951598,0.00829949,0.0054166,0.00945159,0.132298,0.000952885,0.00707695,0.000597636,0.00109756,0.00906074,0.00292455,0.000635509,0.00761475,0.0076352,0.00894485,0.111081,3.10559e-05,0.000849113,0.000892288,0.00741024,0.0111218,0.00879942,0.132855,0.13605,0.0230692,0.0728859,0.0382737,0.00535903,0.0685206,0.00868277,0.00673079,0.00670049,0.117686,0.0185517,0.00828283,0.00116725,0.00951598,0.00829949,0.0054166,0.00945159,0.132298,0.000952885,0.00707695,0.000597636,0.00109756,0.00906074,0.00292455,0.000635509,0.00761475,0.0076352,0.00894485,0.111081,3.10559e-05,0.000849113,0.000892288,0.00741024,0.0111218,0.00879942,0.132855,0.13605,0.0230692,0.0728859,0.0382737,0.00535903,0.0685206,0.00868277,0.00673079,0.00670049,0.117686,0.0185517,0.00828283,0.00116725,0.00951598,0.00829949,0.0054166,0.00945159,0.132298,0.000952885,0.00707695,0.000597636,0.00109756,0.00906074,0.00292455,0.000635509,0.00761475,0.0076352,0.00894485,0.111081,3.10559e-05,0.000849113,0.000892288,0.00741024,0.0111218,0.00879942,0.132855,0.13605
1544,usf1673_LMLO_L1_MS_M.jpg,0.0133533,0.0403984,0.0356484,0.00491062,0.0736388,0.00529162,0.00511362,0.00516437,0.118882,0.00909407,0.00726556,0.00100439,0.00936827,0.00724132,0.00576427,0.00924556,0.156882,0.000562793,0.00782381,0.000505984,0.000607483,0.00825859,0.00344947,0.00051886,0.00853052,0.00851688,0.00817754,0.140777,3.7873e-05,0.000731707,0.000541584,0.00767762,0.0088888,0.00599151,0.129714,0.146943,0.0133533,0.0403984,0.0356484,0.00491062,0.0736388,0.00529162,0.00511362,0.00516437,0.118882,0.00909407,0.00726556,0.00100439,0.00936827,0.00724132,0.00576427,0.00924556,0.156882,0.000562793,0.00782381,0.000505984,0.000607483,0.00825859,0.00344947,0.00051886,0.00853052,0.00851688,0.00817754,0.140777,3.7873e-05,0.000731707,0.000541584,0.00767762,0.0088888,0.00599151,0.129714,0.146943,0.0133533,0.0403984,0.0356484,0.00491062,0.0736388,0.00529162,0.00511362,0.00516437,0.118882,0.00909407,0.00726556,0.00100439,0.00936827,0.00724132,0.00576427,0.00924556,0.156882,0.000562793,0.00782381,0.000505984,0.000607483,0.00825859,0.00344947,0.00051886,0.00853052,0.00851688,0.00817754,0.140777,3.7873e-05,0.000731707,0.000541584,0.00767762,0.0088888,0.00599151,0.129714,0.146943
1001,usf1305_RCC_L1_MS_B.jpg,0.0290236,0.0957271,0.0375776,0.00564611,0.0599325,0.0114407,0.00771852,0.00801014,0.109406,0.0256052,0.00937585,0.0012892,0.00989319,0.00947053,0.00543705,0.010072,0.108397,0.00129298,0.00681184,0.000702166,0.00141797,0.00961445,0.00260491,0.000733222,0.00739206,0.00751325,0.00959778,0.0891728,4.99924e-05,0.000961217,0.00113013,0.00696333,0.012823,0.0103499,0.133627,0.149741,0.0290236,0.0957271,0.0375776,0.00564611,0.0599325,0.0114407,0.00771852,0.00801014,0.109406,0.0256052,0.00937585,0.0012892,0.00989319,0.00947053,0.00543705,0.010072,0.108397,0.00129298,0.00681184,0.000702166,0.00141797,0.00961445,0.00260491,0.000733222,0.00739206,0.00751325,0.00959778,0.0891728,4.99924e-05,0.000961217,0.00113013,0.00696333,0.012823,0.0103499,0.133627,0.149741,0.0290236,0.0957271,0.0375776,0.00564611,0.0599325,0.0114407,0.00771852,0.00801014,0.109406,0.0256052,0.00937585,0.0012892,0.00989319,0.00947053,0.00543705,0.010072,0.108397,0.00129298,0.00681184,0.000702166,0.00141797,0.00961445,0.00260491,0.000733222,0.00739206,0.00751325,0.00959778,0.0891728,4.99924e-05,0.000961217,0.00113013,0.00696333,0.012823,0.0103499,0.133627,0.149741
1136,usf1430_LCC_L1_CL_B.jpg,0.0118027,0.035081,0.0242796,0.00330707,0.060106,0.00429026,0.00367141,0.00368277,0.113684,0.00781245,0.00436827,0.000695349,0.00645962,0.00417815,0.00339342,0.00624299,0.147062,0.000559763,0.00484699,0.000383275,0.000535525,0.00589304,0.00191486,0.000371156,0.00527041,0.00520148,0.00575291,0.114864,4.16603e-05,0.00066505,0.000401454,0.00584608,0.00591955,0.00503484,0.0973162,0.295586,0.0118027,0.035081,0.0242796,0.00330707,0.060106,0.00429026,0.00367141,0.00368277,0.113684,0.00781245,0.00436827,0.000695349,0.00645962,0.00417815,0.00339342,0.00624299,0.147062,0.000559763,0.00484699,0.000383275,0.000535525,0.00589304,0.00191486,0.000371156,0.00527041,0.00520148,0.00575291,0.114864,4.16603e-05,0.00066505,0.000401454,0.00584608,0.00591955,0.00503484,0.0973162,0.295586,0.0118027,0.035081,0.0242796,0.00330707,0.060106,0.00429026,0.00367141,0.00368277,0.113684,0.00781245,0.00436827,0.000695349,0.00645962,0.00417815,0.00339342,0.00624299,0.147062,0.000559763,0.00484699,0.000383275,0.000535525,0.00589304,0.00191486,0.000371156,0.00527041,0.00520148,0.00575291,0.114864,4.16603e-05,0.00066505,0.000401454,0.00584608,0.00591955,0.00503484,0.0973162,0.295586
927,usf1219_RCC_L1_CL_M.jpg,0.0169611,0.0621254,0.0312218,0.00462884,0.0604158,0.00752082,0.00579154,0.00580518,0.110226,0.0174519,0.00779427,0.00103999,0.00906453,0.00751249,0.00502726,0.00888198,0.137849,0.000768065,0.00673534,0.000499924,0.000922587,0.0084472,0.00272761,0.000516588,0.00731707,0.00719966,0.00832146,0.122289,3.56006e-05,0.000800636,0.00076049,0.0076708,0.0105923,0.00734434,0.147441,0.156814,0.0169611,0.0621254,0.0312218,0.00462884,0.0604158,0.00752082,0.00579154,0.00580518,0.110226,0.0174519,0.00779427,0.00103999,0.00906453,0.00751249,0.00502726,0.00888198,0.137849,0.000768065,0.00673534,0.000499924,0.000922587,0.0084472,0.00272761,0.000516588,0.00731707,0.00719966,0.00832146,0.122289,3.56006e-05,0.000800636,0.00076049,0.0076708,0.0105923,0.00734434,0.147441,0.156814,0.0169611,0.0621254,0.0312218,0.00462884,0.0604158,0.00752082,0.00579154,0.00580518,0.110226,0.0174519,0.00779427,0.00103999,0.00906453,0.00751249,0.00502726,0.00888198,0.137849,0.000768065,0.00673534,0.000499924,0.000922587,0.0084472,0.00272761,0.000516588,0.00731707,0.00719966,0.00832146,0.122289,3.56006e-05,0.000800636,0.00076049,0.0076708,0.0105923,0.00734434,0.147441,0.156814
1143,usf1433_RMLO_L1_CL_B.jpg,0.0137896,0.0443258,0.0369709,0.00472428,0.0786903,0.00546356,0.0051371,0.00533707,0.127674,0.0107665,0.00716936,0.0008529,0.00910619,0.00709968,0.00537342,0.00920693,0.16106,0.000567338,0.00742993,0.000477958,0.000604453,0.00815103,0.00315407,0.00052795,0.00782305,0.00789728,0.00801999,0.137236,2.87835e-05,0.000625662,0.000531737,0.00718981,0.00872746,0.00565899,0.126007,0.133116,0.0137896,0.0443258,0.0369709,0.00472428,0.0786903,0.00546356,0.0051371,0.00533707,0.127674,0.0107665,0.00716936,0.0008529,0.00910619,0.00709968,0.00537342,0.00920693,0.16106,0.000567338,0.00742993,0.000477958,0.000604453,0.00815103,0.00315407,0.00052795,0.00782305,0.00789728,0.00801999,0.137236,2.87835e-05,0.000625662,0.000531737,0.00718981,0.00872746,0.00565899,0.126007,0.133116,0.0137896,0.0443258,0.0369709,0.00472428,0.0786903,0.00546356,0.0051371,0.00533707,0.127674,0.0107665,0.00716936,0.0008529,0.00910619,0.00709968,0.00537342,0.00920693,0.16106,0.000567338,0.00742993,0.000477958,0.000604453,0.00815103,0.00315407,0.00052795,0.00782305,0.00789728,0.00801999,0.137236,2.87835e-05,0.000625662,0.000531737,0.00718981,0.00872746,0.00565899,0.126007,0.133116
351,usf0226_RMLO_L1_MS_M.jpg,0.029854,0.055956,0.054507,0.00916,0.077589,0.009063,0.009115,0.00917,0.090744,0.006666,0.01055,0.001235,0.009818,0.010565,0.011563,0.00976,0.107045,0.001509,0.013362,0.001246,0.001653,0.011503,0.006468,0.001277,0.013563,0.0138,0.01141,0.117754,3.7e-05,0.00099,0.001621,0.010433,0.014289,0.006471,0.117991,0.138267,0.029854,0.055956,0.054507,0.00916,0.077589,0.009063,0.009115,0.00917,0.090744,0.006666,0.01055,0.001235,0.009818,0.010565,0.011563,0.00976,0.107045,0.001509,0.013362,0.001246,0.001653,0.011503,0.006468,0.001277,0.013563,0.0138,0.01141,0.117754,3.7e-05,0.00099,0.001621,0.010433,0.014289,0.006471,0.117991,0.138267,0.029854,0.055956,0.054507,0.00916,0.077589,0.009063,0.009115,0.00917,0.090744,0.006666,0.01055,0.001235,0.009818,0.010565,0.011563,0.00976,0.107045,0.001509,0.013362,0.001246,0.001653,0.011503,0.006468,0.001277,0.013563,0.0138,0.01141,0.117754,3.7e-05,0.00099,0.001621,0.010433,0.014289,0.006471,0.117991,0.138267
1746,usf1785_LCC_L1_MS_B.jpg,0.0121603,0.033001,0.0382487,0.00482048,0.0869921,0.0041577,0.00500378,0.00495228,0.137284,0.00608619,0.00645508,0.000775639,0.00880775,0.00655506,0.00603696,0.00868656,0.174161,0.000436297,0.00795864,0.000474928,0.000427965,0.0078026,0.00353583,0.000431752,0.00852597,0.00846992,0.00794955,0.147028,2.04514e-05,0.000561278,0.000436297,0.0071224,0.00787304,0.00500606,0.115002,0.123274,0.0121603,0.033001,0.0382487,0.00482048,0.0869921,0.0041577,0.00500378,0.00495228,0.137284,0.00608619,0.00645508,0.000775639,0.00880775,0.00655506,0.00603696,0.00868656,0.174161,0.000436297,0.00795864,0.000474928,0.000427965,0.0078026,0.00353583,0.000431752,0.00852597,0.00846992,0.00794955,0.147028,2.04514e-05,0.000561278,0.000436297,0.0071224,0.00787304,0.00500606,0.115002,0.123274,0.0121603,0.033001,0.0382487,0.00482048,0.0869921,0.0041577,0.00500378,0.00495228,0.137284,0.00608619,0.00645508,0.000775639,0.00880775,0.00655506,0.00603696,0.00868656,0.174161,0.000436297,0.00795864,0.000474928,0.000427965,0.0078026,0.00353583,0.000431752,0.00852597,0.00846992,0.00794955,0.147028,2.04514e-05,0.000561278,0.000436297,0.0071224,0.00787304,0.00500606,0.115002,0.123274
2000,usf1927_LCC_L1_CL_B.jpg,0.0104886,0.0284957,0.0288471,0.00393652,0.0683373,0.00374564,0.00407059,0.00392062,0.11253,0.00595137,0.00551658,0.00086805,0.00836236,0.00554082,0.00471974,0.00836615,0.163854,0.000396909,0.00691258,0.000452204,0.000421905,0.00700424,0.00284199,0.000455991,0.00761551,0.00751022,0.00712997,0.1482,4.46902e-05,0.000806695,0.000374943,0.00817376,0.00722239,0.00567414,0.133479,0.184254,0.0104886,0.0284957,0.0288471,0.00393652,0.0683373,0.00374564,0.00407059,0.00392062,0.11253,0.00595137,0.00551658,0.00086805,0.00836236,0.00554082,0.00471974,0.00836615,0.163854,0.000396909,0.00691258,0.000452204,0.000421905,0.00700424,0.00284199,0.000455991,0.00761551,0.00751022,0.00712997,0.1482,4.46902e-05,0.000806695,0.000374943,0.00817376,0.00722239,0.00567414,0.133479,0.184254,0.0104886,0.0284957,0.0288471,0.00393652,0.0683373,0.00374564,0.00407059,0.00392062,0.11253,0.00595137,0.00551658,0.00086805,0.00836236,0.00554082,0.00471974,0.00836615,0.163854,0.000396909,0.00691258,0.000452204,0.000421905,0.00700424,0.00284199,0.000455991,0.00761551,0.00751022,0.00712997,0.1482,4.46902e-05,0.000806695,0.000374943,0.00817376,0.00722239,0.00567414,0.133479,0.184254
1256,usf1494_RMLO_L1_MS_B.jpg,0.00931828,0.0232275,0.0293183,0.00431525,0.0725564,0.00299348,0.00381154,0.00380624,0.115793,0.00377594,0.0050871,0.000830934,0.00839569,0.00522572,0.00504241,0.00845402,0.170223,0.000349947,0.00736857,0.000448417,0.000312831,0.00710195,0.00306771,0.000455234,0.00818284,0.00817073,0.00700499,0.1589,5.30222e-05,0.000849871,0.00033404,0.00819421,0.00680502,0.00571807,0.130376,0.170654,0.00931828,0.0232275,0.0293183,0.00431525,0.0725564,0.00299348,0.00381154,0.00380624,0.115793,0.00377594,0.0050871,0.000830934,0.00839569,0.00522572,0.00504241,0.00845402,0.170223,0.000349947,0.00736857,0.000448417,0.000312831,0.00710195,0.00306771,0.000455234,0.00818284,0.00817073,0.00700499,0.1589,5.30222e-05,0.000849871,0.00033404,0.00819421,0.00680502,0.00571807,0.130376,0.170654,0.00931828,0.0232275,0.0293183,0.00431525,0.0725564,0.00299348,0.00381154,0.00380624,0.115793,0.00377594,0.0050871,0.000830934,0.00839569,0.00522572,0.00504241,0.00845402,0.170223,0.000349947,0.00736857,0.000448417,0.000312831,0.00710195,0.00306771,0.000455234,0.00818284,0.00817073,0.00700499,0.1589,5.30222e-05,0.000849871,0.00033404,0.00819421,0.00680502,0.00571807,0.130376,0.170654
