,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3259,5172925.jpg,4.73783e-05,8.09894e-05,4.61156e-05,7.94942e-05,-0.000325096,-0.000318095,-0.000328286,-0.000319241,0.92587,0.843856,1.0,0.869705,7.38915e-05,7.10332e-05,7.54937e-05,7.16559e-05,0.000231534,0.000502816,0.000287674,0.000501486,1.76142e-05,2.01588e-05,1.46342e-05,1.90525e-05
1330,usf1538_LCC_L1_CL_M.jpg,3.23889e-07,3.66217e-07,2.88953e-07,3.70902e-07,-1.41845e-05,-1.4099e-05,-1.42122e-05,-1.40944e-05,0.991376,0.959938,1.0,0.958182,2.50506e-06,2.47753e-06,2.51896e-06,2.47524e-06,3.38406e-07,3.82558e-07,2.9263e-07,3.87384e-07,3.10538e-07,3.51248e-07,2.85596e-07,3.55768e-07
2474,usf3487_RMLO_L1_MS_B.jpg,3.49777e-07,3.79534e-07,3.40743e-07,4.01081e-07,-1.297e-05,-1.28994e-05,-1.29811e-05,-1.28802e-05,0.991014,0.961929,1.0,0.94378,2.19304e-06,2.17108e-06,2.19755e-06,2.16031e-06,3.5073e-07,3.80524e-07,3.41623e-07,4.02136e-07,3.49303e-07,3.79017e-07,3.40289e-07,4.00556e-07
1663,usf1743_LMLO_L1_CL_B.jpg,2.08065e-07,2.24122e-07,1.87188e-07,2.42808e-07,-1.04527e-05,-1.04048e-05,-1.04782e-05,-1.03854e-05,0.977012,0.957337,1.0,0.939685,1.77479e-06,1.76186e-06,1.78522e-06,1.75251e-06,2.08077e-07,2.2414e-07,1.87191e-07,2.42813e-07,2.08055e-07,2.24105e-07,1.87184e-07,2.42802e-07
3429,5215123.jpg,3.05917e-05,4.45303e-05,2.55371e-05,4.50029e-05,-0.000202889,-0.000199488,-0.000204998,-0.000199278,0.901098,0.844097,1.0,0.841021,4.19767e-05,4.05817e-05,4.34383e-05,4.05539e-05,0.000108713,0.000186305,9.01188e-05,0.000187872,1.47749e-05,1.56735e-05,1.21056e-05,1.55864e-05
9,usf0006_RMLO_L1_MS_M.jpg,7.12268e-07,7.87981e-07,6.80101e-07,7.73522e-07,-2.44194e-05,-2.42681e-05,-2.4453e-05,-2.42819e-05,0.991175,0.956516,1.0,0.959021,4.40642e-06,4.35889e-06,4.42225e-06,4.3658e-06,7.50177e-07,8.6445e-07,7.14784e-07,8.4418e-07,6.98004e-07,7.63754e-07,6.66332e-07,7.49879e-07
1968,usf1907_RMLO_L1_CL_M.jpg,2.32374e-07,2.63794e-07,2.00265e-07,2.57054e-07,-1.0583e-05,-1.05206e-05,-1.06194e-05,-1.05267e-05,0.97151,0.935854,1.0,0.946505,1.81233e-06,1.79161e-06,1.82828e-06,1.79497e-06,2.328e-07,2.64276e-07,2.00353e-07,2.57511e-07,2.31977e-07,2.63344e-07,2.00183e-07,2.56627e-07
545,usf0350_RMLO_L1_MS_M.jpg,3.75678e-07,4.0132e-07,3.56387e-07,4.38523e-07,-1.84206e-05,-1.83308e-05,-1.84425e-05,-1.82993e-05,0.99407,0.979694,1.0,0.972276,3.3467e-06,3.32332e-06,3.35636e-06,3.30512e-06,3.76485e-07,4.02273e-07,3.57375e-07,4.40736e-07,3.7528e-07,4.00802e-07,3.55939e-07,4.3689e-07
3027,4143144.jpg,2.5446e-05,4.64488e-05,2.84322e-05,4.69898e-05,-0.000205046,-0.000201184,-0.000206266,-0.000200809,0.944708,0.878373,1.0,0.856116,4.45958e-05,4.31176e-05,4.52476e-05,4.28607e-05,0.000115329,0.000263261,0.000156988,0.00026432,9.53943e-06,1.06022e-05,8.2324e-06,1.11174e-05
402,usf0272_LMLO_L2_MS_B.jpg,1.83061e-07,2.10051e-07,1.73815e-07,1.94335e-07,-1.0555e-05,-1.04906e-05,-1.05632e-05,-1.05064e-05,0.996661,0.972689,1.0,0.980669,1.82511e-06,1.80604e-06,1.82968e-06,1.81375e-06,1.83493e-07,2.10986e-07,1.74077e-07,1.94853e-07,1.82662e-07,2.09181e-07,1.7357e-07,1.93861e-07
1708,usf1767_RCC_L1_MS_B.jpg,3.13969e-07,3.56826e-07,2.70024e-07,3.38252e-07,-1.27579e-05,-1.26776e-05,-1.28043e-05,-1.26954e-05,0.971673,0.933311,1.0,0.944701,2.21149e-06,2.18395e-06,2.23278e-06,2.1932e-06,3.16486e-07,3.59535e-07,2.70482e-07,3.40871e-07,3.11613e-07,3.54295e-07,2.69595e-07,3.35806e-07
1613,usf1717_RCC_L1_MS_B.jpg,3.56372e-07,3.94698e-07,2.86099e-07,3.94799e-07,-1.19517e-05,-1.18809e-05,-1.2e-05,-1.18814e-05,0.986737,0.958346,1.0,0.959759,2.08135e-06,2.05745e-06,2.10818e-06,2.0574e-06,3.88368e-07,4.30133e-07,2.93039e-07,4.30241e-07,3.26542e-07,3.61687e-07,2.79593e-07,3.61793e-07
148,usf0101_RCC_L1_MS_M.jpg,2.3771e-07,2.59166e-07,2.29811e-07,2.68146e-07,-1.38185e-05,-1.37464e-05,-1.38263e-05,-1.37359e-05,0.995379,0.972133,1.0,0.965187,2.39915e-06,2.38089e-06,2.40311e-06,2.37639e-06,2.37762e-07,2.59279e-07,2.29892e-07,2.68218e-07,2.3766e-07,2.59084e-07,2.29743e-07,2.68083e-07
2103,usf3020_RCC_L1_MS_M.jpg,1.56763e-07,1.6802e-07,1.4648e-07,1.65685e-07,-7.06897e-06,-7.03426e-06,-7.07841e-06,-7.03636e-06,0.988203,0.967607,1.0,0.970729,1.16129e-06,1.15195e-06,1.16643e-06,1.15312e-06,1.5686e-07,1.68134e-07,1.4657e-07,1.658e-07,1.5669e-07,1.67935e-07,1.46412e-07,1.65602e-07
79,usf0057_RCC_L1_CL_M.jpg,9.37036e-08,1.00287e-07,8.9231e-08,1.01314e-07,-5.55844e-06,-5.53387e-06,-5.56276e-06,-5.533e-06,0.993265,0.976248,1.0,0.974575,8.96548e-07,8.9044e-07,8.98789e-07,8.89927e-07,9.40212e-08,1.00669e-07,8.95671e-08,1.01696e-07,9.35716e-08,1.00126e-07,8.90861e-08,1.01153e-07
2606,usf4031_RCC_L1_MS_B.jpg,4.26112e-07,8.12693e-07,6.40396e-07,8.10211e-07,-1.77509e-05,-1.76509e-05,-1.78922e-05,-1.76536e-05,0.941593,0.916603,1.0,0.917456,3.14424e-06,3.11722e-06,3.20783e-06,3.1183e-06,4.45306e-07,2.84787e-06,2.66615e-06,2.84648e-06,4.10235e-07,4.31622e-07,2.71644e-07,4.29685e-07
159,usf0105_RCC_L1_MS_M.jpg,5.43546e-07,4.11771e-06,4.06911e-06,4.13734e-06,-2.36025e-05,-2.33896e-05,-2.35321e-05,-2.33702e-05,1.0,0.961957,0.995576,0.95418,4.25794e-06,4.1805e-06,4.22439e-06,4.17042e-06,5.4452e-07,4.86592e-05,4.87718e-05,4.86781e-05,5.42847e-07,6.14009e-07,5.53206e-07,6.34202e-07
1251,usf1492_LCC_L1_CL_B.jpg,7.37942e-08,7.93211e-08,6.52859e-08,8.0277e-08,-3.95452e-06,-3.93825e-06,-3.96287e-06,-3.93756e-06,0.983176,0.967158,1.0,0.965358,6.23095e-07,6.18627e-07,6.27344e-07,6.18154e-07,7.38818e-08,7.94695e-08,6.53483e-08,8.04442e-08,7.37225e-08,7.92012e-08,6.52282e-08,8.01443e-08
1573,usf1688_LMLO_L1_MS_B.jpg,1.9688e-07,2.07754e-07,1.68461e-07,2.18649e-07,-8.55786e-06,-8.52146e-06,-8.5887e-06,-8.5112e-06,0.964442,0.945972,1.0,0.931565,1.41808e-06,1.40875e-06,1.43228e-06,1.40326e-06,1.97051e-07,2.08105e-07,1.68582e-07,2.18889e-07,1.9672e-07,2.07425e-07,1.68348e-07,2.18423e-07
2008,usf1933_LCC_L1_MS_M.jpg,6.45292e-08,6.87857e-08,5.64e-08,7.07762e-08,-4.59177e-06,-4.57366e-06,-4.60149e-06,-4.57155e-06,0.985892,0.973653,1.0,0.969632,7.4779e-07,7.43627e-07,7.51853e-07,7.42633e-07,6.4534e-08,6.87942e-08,5.64e-08,7.07861e-08,6.45248e-08,6.87777e-08,5.64e-08,7.07668e-08
276,usf0184_RMLO_L1_MS_M.jpg,7.92591e-07,7.98703e-07,7.10636e-07,9.37858e-07,-2.92215e-05,-2.9117e-05,-2.92988e-05,-2.89894e-05,0.971223,0.96484,1.0,0.919151,5.31602e-06,5.29906e-06,5.35324e-06,5.23126e-06,8.71293e-07,9.13267e-07,7.48928e-07,1.04881e-06,7.72103e-07,7.71515e-07,6.98218e-07,9.0512e-07
453,usf0304_RMLO_L1_MS_B.jpg,3.488e-07,3.66568e-07,3.21983e-07,3.80446e-07,-1.58385e-05,-1.57656e-05,-1.58673e-05,-1.57507e-05,0.982526,0.966393,1.0,0.957305,2.78808e-06,2.77032e-06,2.80149e-06,2.76337e-06,3.48824e-07,3.66609e-07,3.22011e-07,3.80475e-07,3.48778e-07,3.6653e-07,3.21956e-07,3.8042e-07
2312,usf3360_RCC_L1_MS_B.jpg,2.07402e-07,2.64029e-07,2.17448e-07,2.35389e-07,-1.27785e-05,-1.26854e-05,-1.27653e-05,-1.27159e-05,1.0,0.971733,0.994998,0.984489,2.24701e-06,2.21731e-06,2.24217e-06,2.23108e-06,2.82507e-07,4.11059e-07,2.92683e-07,3.74389e-07,1.91165e-07,2.35949e-07,2.00733e-07,2.08484e-07
960,usf1240_LMLO_L1_MS_M.jpg,2.39928e-07,1.18542e-06,1.12522e-06,1.16952e-06,-1.46433e-05,-1.45298e-05,-1.46405e-05,-1.45452e-05,0.999721,0.95985,1.0,0.967488,2.56627e-06,2.52914e-06,2.56689e-06,2.53609e-06,2.40072e-07,1.04501e-05,1.04225e-05,1.04312e-05,2.39793e-07,2.8637e-07,2.25645e-07,2.73282e-07
1614,usf1717_RMLO_L1_MS_B.jpg,8.65271e-07,9.75525e-07,6.52214e-07,9.34868e-07,-1.98628e-05,-1.97138e-05,-1.99799e-05,-1.97526e-05,0.963805,0.909339,1.0,0.936042,3.43124e-06,3.37349e-06,3.50862e-06,3.39396e-06,9.87374e-07,1.1207e-06,6.86883e-07,1.08059e-06,7.51287e-07,8.41081e-07,6.20213e-07,8.00058e-07
2938,mdb132_47.png,0.000491832,0.000664141,0.000544808,0.0006173,-0.00456819,-0.00407608,-0.00453921,-0.00408872,1.0,0.780595,0.937662,0.782146,0.00151639,0.00131908,0.00148804,0.00133507,0.000517484,0.000774553,0.000564882,0.000705406,0.000467785,0.00056063,0.000525988,0.000534701
2099,usf3018_LCC_L1_MS_M.jpg,2.02885e-07,2.16124e-07,1.94177e-07,2.14558e-07,-7.78354e-06,-7.74639e-06,-7.79128e-06,-7.74774e-06,0.988503,0.964589,1.0,0.966399,1.25333e-06,1.24266e-06,1.25769e-06,1.24344e-06,2.03054e-07,2.16293e-07,1.94356e-07,2.14755e-07,2.0278e-07,2.16011e-07,1.94068e-07,2.14434e-07
2398,usf3422_RMLO_L1_CL_B.jpg,3.13624e-07,3.51128e-07,2.9833e-07,3.4963e-07,-1.31634e-05,-1.3081e-05,-1.31793e-05,-1.30839e-05,0.988312,0.958021,1.0,0.950996,2.27202e-06,2.24627e-06,2.27961e-06,2.24672e-06,3.14959e-07,3.5336e-07,2.99422e-07,3.50939e-07,3.12901e-07,3.49606e-07,2.97749e-07,3.48935e-07
1750,usf1787_LMLO_L1_MS_B.jpg,6.00642e-07,6.47036e-07,4.48851e-07,6.62741e-07,-1.412e-05,-1.40399e-05,-1.42011e-05,-1.40244e-05,0.972461,0.942704,1.0,0.925409,2.39725e-06,2.36926e-06,2.44918e-06,2.36078e-06,6.94125e-07,7.47347e-07,4.6935e-07,7.61245e-07,5.15548e-07,5.55967e-07,4.31007e-07,5.73432e-07
1005,usf1329_LCC_L1_MS_M.jpg,1.25411e-07,5.65112e-07,5.39086e-07,5.68903e-07,-8.12088e-06,-8.0778e-06,-8.13383e-06,-8.07346e-06,0.979649,0.95649,1.0,0.951395,1.35335e-06,1.34028e-06,1.35757e-06,1.33838e-06,1.25433e-07,4.75174e-06,4.73636e-06,4.75553e-06,1.2539e-07,1.37415e-07,1.10212e-07,1.41209e-07
624,usf0386_RMLO_L2_MS_B.jpg,3.36781e-07,3.85726e-07,3.16442e-07,3.61557e-07,-1.78076e-05,-1.76937e-05,-1.78259e-05,-1.77216e-05,0.99464,0.968774,1.0,0.977054,3.19286e-06,3.15851e-06,3.2028e-06,3.1706e-06,3.39399e-07,3.88869e-07,3.18084e-07,3.6471e-07,3.35316e-07,3.83678e-07,3.15573e-07,3.5951e-07
1433,usf1598_RMLO_L1_CL_M.jpg,3.20906e-07,3.47944e-07,2.74676e-07,3.47457e-07,-1.31412e-05,-1.30757e-05,-1.31933e-05,-1.30756e-05,0.967922,0.94053,1.0,0.940354,2.25535e-06,2.23555e-06,2.27843e-06,2.23579e-06,3.21035e-07,3.48162e-07,2.74696e-07,3.47639e-07,3.20785e-07,3.47739e-07,2.74656e-07,3.47286e-07
3209,5162111.jpg,9.36632e-05,0.000170924,9.42971e-05,0.000175182,-0.000342127,-0.000334204,-0.000342552,-0.000332624,0.992063,0.902756,1.0,0.881981,7.81875e-05,7.4801e-05,7.85429e-05,7.38791e-05,0.000780622,0.00155618,0.000803109,0.00155826,1.89579e-05,2.17008e-05,1.81291e-05,2.2603e-05
3353,5200137.jpg,3.57852e-05,5.78701e-05,3.25375e-05,5.9653e-05,-0.000246159,-0.000241885,-0.000248073,-0.000240554,0.927194,0.876262,1.0,0.835337,5.44244e-05,5.2818e-05,5.5481e-05,5.20241e-05,0.000173168,0.000326178,0.000166345,0.000326905,1.29062e-05,1.38206e-05,1.08766e-05,1.52651e-05
28,usf0017_LCC_L1_MS_M.jpg,6.0502e-07,6.80065e-07,6.00828e-07,6.5987e-07,-2.54474e-05,-2.52834e-05,-2.54538e-05,-2.53033e-05,0.993975,0.962185,1.0,0.968272,4.63168e-06,4.5797e-06,4.63387e-06,4.58962e-06,6.05598e-07,6.81724e-07,6.01723e-07,6.61007e-07,6.04701e-07,6.78819e-07,6.00225e-07,6.59127e-07
3380,5203636.jpg,7.2222e-05,0.000123853,6.8299e-05,0.000124097,-0.000291794,-0.00028397,-0.000292907,-0.000283824,0.999192,0.92596,1.0,0.920272,6.61717e-05,6.31705e-05,6.69648e-05,6.2951e-05,0.000490325,0.000950925,0.000482079,0.000951357,1.95782e-05,2.12761e-05,1.82722e-05,2.18649e-05
1788,usf1807_RMLO_L1_CL_B.jpg,4.22704e-08,6.77175e-07,6.73255e-07,6.78262e-07,-6.1729e-06,-6.13444e-06,-6.15852e-06,-6.13333e-06,1.0,0.980202,0.993809,0.978659,1.03193e-06,1.02031e-06,1.02599e-06,1.01975e-06,4.23952e-08,9.33941e-06,9.36315e-06,9.34042e-06,4.21867e-08,5.3217e-08,4.73423e-08,5.43506e-08
1141,usf1432_LMLO_L1_MS_B.jpg,8.93561e-07,9.20358e-07,6.30338e-07,9.4573e-07,-2.43546e-05,-2.42564e-05,-2.45577e-05,-2.42304e-05,0.925445,0.909149,1.0,0.898451,4.29061e-06,4.26551e-06,4.40616e-06,4.2529e-06,9.52836e-07,9.81532e-07,6.40795e-07,1.00714e-06,8.38855e-07,8.63935e-07,6.20661e-07,8.89103e-07
1254,usf1493_LMLO_L1_CL_B.jpg,8.58838e-07,8.99352e-07,6.03295e-07,9.28171e-07,-1.82482e-05,-1.81617e-05,-1.83859e-05,-1.81355e-05,0.957475,0.93391,1.0,0.914415,3.12182e-06,3.09547e-06,3.21287e-06,3.08118e-06,9.96776e-07,1.04695e-06,6.30582e-07,1.07597e-06,7.30703e-07,7.62713e-07,5.78326e-07,7.91173e-07
3065,4151539.jpg,6.43515e-05,9.74862e-05,4.87384e-05,9.77653e-05,-0.000280857,-0.000275425,-0.000285218,-0.000275539,0.888682,0.811561,1.0,0.835673,6.131e-05,5.91622e-05,6.39961e-05,5.91171e-05,0.000387462,0.000656419,0.000285313,0.000650814,2.09699e-05,2.23659e-05,1.65017e-05,2.22192e-05
1496,usf1636_LCC_L1_CL_M.jpg,3.07554e-07,2.3057e-06,2.24193e-06,2.31182e-06,-1.66666e-05,-1.65261e-05,-1.66528e-05,-1.65254e-05,0.997063,0.956016,1.0,0.955706,2.94427e-06,2.89425e-06,2.93812e-06,2.89399e-06,3.09745e-07,2.81411e-05,2.81696e-05,2.81703e-05,3.05878e-07,3.59113e-07,2.87536e-07,3.5907e-07
1421,usf1591_LMLO_L1_CL_M.jpg,1.62395e-07,1.27569e-06,1.25466e-06,1.28255e-06,-1.02015e-05,-1.01311e-05,-1.019e-05,-1.01236e-05,0.991353,0.966983,1.0,0.959427,1.75197e-06,1.72671e-06,1.74373e-06,1.7233e-06,1.62407e-07,1.63522e-05,1.63795e-05,1.63591e-05,1.62385e-07,1.92555e-07,1.68038e-07,1.99365e-07
1732,usf1779_RCC_L1_MS_B.jpg,2.04079e-07,2.26283e-07,1.81918e-07,2.30626e-07,-9.27671e-06,-9.22669e-06,-9.30139e-06,-9.22211e-06,0.974322,0.945138,1.0,0.940421,1.55138e-06,1.53601e-06,1.56248e-06,1.53382e-06,2.04568e-07,2.26994e-07,1.82489e-07,2.31258e-07,2.03763e-07,2.25836e-07,1.8155e-07,2.30222e-07
1394,usf1577_RCC_L1_MS_M.jpg,1.6032e-07,1.75604e-07,1.40051e-07,1.75567e-07,-6.35832e-06,-6.32648e-06,-6.37827e-06,-6.32659e-06,0.970118,0.941799,1.0,0.943244,1.02094e-06,1.01063e-06,1.03036e-06,1.0109e-06,1.63336e-07,1.79335e-07,1.40828e-07,1.80123e-07,1.57651e-07,1.72407e-07,1.39353e-07,1.71654e-07
682,usf0414_RMLO_L1_CL_B.jpg,4.32633e-07,2.08422e-06,2.04682e-06,2.10438e-06,-1.89158e-05,-1.87867e-05,-1.88934e-05,-1.87638e-05,0.999116,0.970618,1.0,0.962707,3.35999e-06,3.31618e-06,3.34727e-06,3.30566e-06,4.42886e-07,1.95547e-05,1.95589e-05,1.95573e-05,4.27398e-07,4.63451e-07,4.22831e-07,4.84427e-07
961,usf1243_LCC_L1_CL_M.jpg,1.71876e-07,1.96375e-07,1.59741e-07,1.97177e-07,-8.91583e-06,-8.86383e-06,-8.93028e-06,-8.8629e-06,0.989328,0.958689,1.0,0.956485,1.51014e-06,1.49375e-06,1.51618e-06,1.49335e-06,1.72124e-07,1.96726e-07,1.59929e-07,1.97526e-07,1.71655e-07,1.96073e-07,1.59576e-07,1.96872e-07
464,usf0307_RMLO_L1_CL_B.jpg,1.87386e-07,1.96974e-07,1.7974e-07,2.22632e-07,-8.74825e-06,-8.70976e-06,-8.75632e-06,-8.68578e-06,0.990509,0.973549,1.0,0.94483,1.45082e-06,1.44139e-06,1.45463e-06,1.42865e-06,1.8743e-07,1.97014e-07,1.79754e-07,2.22931e-07,1.87344e-07,1.96937e-07,1.79727e-07,2.22352e-07
141,usf0097_LCC_L1_MS_M.jpg,3.60531e-07,1.76769e-06,1.70265e-06,1.73899e-06,-2.04565e-05,-2.03055e-05,-2.04462e-05,-2.03357e-05,1.0,0.970476,0.995969,0.977926,3.75199e-06,3.70688e-06,3.75286e-06,3.72169e-06,3.76711e-07,1.53197e-05,1.52887e-05,1.53021e-05,3.57135e-07,4.02351e-07,3.33933e-07,3.72732e-07
1064,usf1389_LMLO_L1_MS_B.jpg,1.18171e-07,1.24502e-07,9.96448e-08,1.29309e-07,-6.29435e-06,-6.26965e-06,-6.31603e-06,-6.26482e-06,0.969595,0.95451,1.0,0.947293,1.02704e-06,1.02106e-06,1.03629e-06,1.01866e-06,1.18557e-07,1.24998e-07,1.00009e-07,1.29792e-07,1.17905e-07,1.24182e-07,9.9406e-08,1.28982e-07
2599,usf4028_LCC_L1_MS_B.jpg,1.35082e-07,1.45071e-07,1.14804e-07,1.48214e-07,-6.1798e-06,-6.15252e-06,-6.20103e-06,-6.15028e-06,0.96993,0.949565,1.0,0.9434,1.00478e-06,9.97059e-07,1.01492e-06,9.95477e-07,1.36702e-07,1.47169e-07,1.1633e-07,1.50274e-07,1.34493e-07,1.44328e-07,1.1422e-07,1.47495e-07
3020,4134157.jpg,0.00013501,0.000223935,0.000129857,0.000234839,-0.000431793,-0.000423474,-0.000435275,-0.000419671,0.91065,0.85679,1.0,0.792648,9.37434e-05,9.01605e-05,9.63401e-05,8.80506e-05,0.000890775,0.00172466,0.000904189,0.00175251,3.95161e-05,4.14125e-05,3.49465e-05,4.36584e-05
2715,usf4089_LCC_L1_MS_B.jpg,6.11237e-07,6.95936e-07,4.5761e-07,6.47788e-07,-1.95757e-05,-1.94326e-05,-1.96825e-05,-1.9479e-05,0.967825,0.925655,1.0,0.939588,3.46581e-06,3.41478e-06,3.52637e-06,3.43831e-06,6.72598e-07,7.60923e-07,4.6485e-07,7.11445e-07,5.6021e-07,6.41863e-07,4.51521e-07,5.953e-07
2372,usf3399_RCC_L1_CL_M.jpg,3.20614e-07,1.47136e-06,1.41902e-06,1.44831e-06,-1.53974e-05,-1.52642e-05,-1.53687e-05,-1.52856e-05,1.0,0.954018,0.995689,0.967583,2.67723e-06,2.63249e-06,2.66894e-06,2.64394e-06,3.20785e-07,1.26846e-05,1.26679e-05,1.26582e-05,3.20454e-07,3.72215e-07,3.16284e-07,3.49322e-07
1185,usf1455_LMLO_L1_CL_B.jpg,2.25324e-07,2.43393e-07,2.18157e-07,2.84003e-07,-9.92169e-06,-9.87375e-06,-9.93079e-06,-9.83607e-06,0.993582,0.967258,1.0,0.924788,1.65261e-06,1.63906e-06,1.65611e-06,1.61878e-06,2.26776e-07,2.45277e-07,2.19312e-07,2.86015e-07,2.24431e-07,2.42279e-07,2.1747e-07,2.82823e-07
2844,usf4164_LMLO_L1_CL_B.jpg,3.60572e-07,4.2274e-07,3.10848e-07,3.97037e-07,-1.32985e-05,-1.32007e-05,-1.33531e-05,-1.32237e-05,0.963597,0.908406,1.0,0.92953,2.26982e-06,2.23255e-06,2.29455e-06,2.24532e-06,3.61587e-07,4.24404e-07,3.11448e-07,3.98464e-07,3.59821e-07,4.21414e-07,3.10449e-07,3.95942e-07
2313,usf3360_RMLO_L1_MS_B.jpg,2.39948e-07,2.82386e-07,2.15745e-07,2.48734e-07,-1.31752e-05,-1.309e-05,-1.32012e-05,-1.3127e-05,0.989875,0.968829,1.0,0.980597,2.32615e-06,2.29907e-06,2.33807e-06,2.31586e-06,2.56281e-07,3.07325e-07,2.30874e-07,2.74293e-07,2.33429e-07,2.72477e-07,2.09651e-07,2.39018e-07
1624,usf1722_LMLO_L1_CL_M.jpg,7.22685e-07,7.84297e-07,5.55115e-07,8.31602e-07,-1.7463e-05,-1.73675e-05,-1.75475e-05,-1.73255e-05,0.979142,0.946489,1.0,0.920621,3.01844e-06,2.98507e-06,3.07493e-06,2.96222e-06,8.35839e-07,9.16357e-07,5.85874e-07,9.6614e-07,6.1758e-07,6.61973e-07,5.26642e-07,7.07026e-07
1186,usf1456_RCC_L1_MS_B.jpg,1.22212e-07,1.48357e-07,1.14403e-07,1.29942e-07,-8.13262e-06,-8.07843e-06,-8.14145e-06,-8.09948e-06,0.993926,0.962088,1.0,0.977493,1.39715e-06,1.38029e-06,1.40105e-06,1.38949e-06,1.22232e-07,1.48445e-07,1.14409e-07,1.30009e-07,1.22194e-07,1.48275e-07,1.14397e-07,1.29879e-07
1116,usf1418_RCC_L1_MS_B.jpg,1.00541e-06,1.03821e-06,6.59429e-07,1.08936e-06,-1.93232e-05,-1.92554e-05,-1.94919e-05,-1.92075e-05,0.938236,0.923384,1.0,0.905062,3.28249e-06,3.26272e-06,3.40513e-06,3.23848e-06,1.20181e-06,1.25386e-06,7.03969e-07,1.30926e-06,8.2296e-07,8.37989e-07,6.18388e-07,8.85444e-07
2134,usf3029_LCC_L2_CL_M.jpg,2.95047e-07,1.82082e-06,1.78275e-06,1.82906e-06,-1.55621e-05,-1.54586e-05,-1.55528e-05,-1.54524e-05,0.99795,0.975845,1.0,0.972201,2.76921e-06,2.7384e-06,2.7686e-06,2.73486e-06,3.01624e-07,1.94108e-05,1.94389e-05,1.94438e-05,2.92597e-07,3.11424e-07,2.68548e-07,3.18552e-07
361,usf0230_RMLO_L1_MS_M.jpg,1.60465e-07,1.6812e-07,1.50603e-07,1.80525e-07,-6.32691e-06,-6.29979e-06,-6.33519e-06,-6.29114e-06,0.985381,0.968401,1.0,0.952571,1.00915e-06,1.00207e-06,1.01408e-06,9.95887e-07,1.60523e-07,1.68232e-07,1.50671e-07,1.80686e-07,1.6042e-07,1.68037e-07,1.50554e-07,1.80392e-07
1073,usf1394_RCC_L1_MS_B.jpg,1.66611e-07,1.87537e-07,1.51181e-07,1.87439e-07,-8.60355e-06,-8.55869e-06,-8.62319e-06,-8.5606e-06,0.980858,0.958591,1.0,0.96057,1.4428e-06,1.42951e-06,1.45171e-06,1.4309e-06,1.75488e-07,2.01742e-07,1.65431e-07,2.08159e-07,1.61473e-07,1.79554e-07,1.43093e-07,1.7619e-07
1084,usf1400_LCC_L1_CL_M.jpg,3.21401e-07,2.00989e-06,1.95974e-06,2.04835e-06,-1.42304e-05,-1.41273e-05,-1.42275e-05,-1.40935e-05,0.981118,0.952247,1.0,0.924648,2.46008e-06,2.42592e-06,2.46083e-06,2.40786e-06,3.22237e-07,2.39421e-05,2.39663e-05,2.39905e-05,3.20794e-07,3.4924e-07,2.93031e-07,3.85129e-07
1660,usf1742_LCC_L1_MS_B.jpg,1.24315e-07,1.4003e-07,1.15589e-07,1.36249e-07,-6.13561e-06,-6.10292e-06,-6.14566e-06,-6.10644e-06,0.983777,0.952903,1.0,0.958754,9.89253e-07,9.78676e-07,9.93618e-07,9.80602e-07,1.24854e-07,1.40661e-07,1.16079e-07,1.37018e-07,1.24032e-07,1.39684e-07,1.15294e-07,1.3581e-07
2315,usf3361_LMLO_L1_CL_B.jpg,3.64241e-07,4.07533e-07,3.45705e-07,3.93281e-07,-1.689e-05,-1.67885e-05,-1.69134e-05,-1.68042e-05,0.987971,0.956154,1.0,0.9644,2.99903e-06,2.96791e-06,3.0082e-06,2.97504e-06,3.72258e-07,4.16186e-07,3.53057e-07,4.01751e-07,3.61716e-07,4.04889e-07,3.43416e-07,3.90627e-07
1775,usf1800_LCC_L1_MS_B.jpg,1.8804e-07,2.02878e-07,1.69399e-07,2.04824e-07,-7.47215e-06,-7.43798e-06,-7.4924e-06,-7.43633e-06,0.980164,0.956089,1.0,0.953354,1.22684e-06,1.21601e-06,1.23603e-06,1.21506e-06,1.89098e-07,2.04065e-07,1.70078e-07,2.06114e-07,1.87255e-07,2.02005e-07,1.6898e-07,2.03908e-07
3292,5184323.jpg,5.6384e-05,8.52047e-05,4.9854e-05,8.50808e-05,-0.000312993,-0.000306673,-0.000316023,-0.000306724,0.907937,0.840764,1.0,0.828385,6.67248e-05,6.42304e-05,6.88777e-05,6.3965e-05,0.000220206,0.000392834,0.000200426,0.000395483,2.57069e-05,2.69297e-05,2.19001e-05,2.78188e-05
82,usf0059_LMLO_L1_MS_M.jpg,5.77861e-07,6.88204e-07,6.08194e-07,6.33175e-07,-2.13234e-05,-2.11432e-05,-2.1294e-05,-2.11957e-05,1.0,0.947265,0.989901,0.97081,3.82821e-06,3.76116e-06,3.81307e-06,3.78855e-06,5.78912e-07,6.90956e-07,6.09488e-07,6.35413e-07,5.76956e-07,6.86039e-07,6.07219e-07,6.31332e-07
