,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
884,usf1182_RCC_L1_MS_M.jpg,0.0115104,0.0289683,0.035078,0.00479775,0.08074,0.00366156,0.00462733,0.00461218,0.126922,0.00491971,0.00608998,0.000870322,0.00888047,0.00613164,0.00572716,0.00886153,0.170975,0.000374943,0.00803666,0.000477958,0.000387062,0.00775033,0.00350477,0.000462808,0.00877063,0.00892213,0.00771549,0.152357,3.7873e-05,0.000702923,0.000365853,0.00738297,0.00767913,0.0053507,0.121182,0.141688,0.0115104,0.0289683,0.035078,0.00479775,0.08074,0.00366156,0.00462733,0.00461218,0.126922,0.00491971,0.00608998,0.000870322,0.00888047,0.00613164,0.00572716,0.00886153,0.170975,0.000374943,0.00803666,0.000477958,0.000387062,0.00775033,0.00350477,0.000462808,0.00877063,0.00892213,0.00771549,0.152357,3.7873e-05,0.000702923,0.000365853,0.00738297,0.00767913,0.0053507,0.121182,0.141688,0.0115104,0.0289683,0.035078,0.00479775,0.08074,0.00366156,0.00462733,0.00461218,0.126922,0.00491971,0.00608998,0.000870322,0.00888047,0.00613164,0.00572716,0.00886153,0.170975,0.000374943,0.00803666,0.000477958,0.000387062,0.00775033,0.00350477,0.000462808,0.00877063,0.00892213,0.00771549,0.152357,3.7873e-05,0.000702923,0.000365853,0.00738297,0.00767913,0.0053507,0.121182,0.141688
3116,4162057.jpg,0.007824,0.024416,0.032208,0.00208,0.097344,0.003104,0.002944,0.002512,0.216016,0.00536,0.003808,0.000224,0.004144,0.004592,0.004064,0.005456,0.240512,0.000112,0.00656,0.000208,0.00016,0.004432,0.001488,0.000256,0.004208,0.00464,0.00448,0.12704,0.0,0.000272,0.00016,0.003584,0.004464,0.002912,0.080656,0.081824,0.007824,0.024416,0.032208,0.00208,0.097344,0.003104,0.002944,0.002512,0.216016,0.00536,0.003808,0.000224,0.004144,0.004592,0.004064,0.005456,0.240512,0.000112,0.00656,0.000208,0.00016,0.004432,0.001488,0.000256,0.004208,0.00464,0.00448,0.12704,0.0,0.000272,0.00016,0.003584,0.004464,0.002912,0.080656,0.081824,0.007824,0.024416,0.032208,0.00208,0.097344,0.003104,0.002944,0.002512,0.216016,0.00536,0.003808,0.000224,0.004144,0.004592,0.004064,0.005456,0.240512,0.000112,0.00656,0.000208,0.00016,0.004432,0.001488,0.000256,0.004208,0.00464,0.00448,0.12704,0.0,0.000272,0.00016,0.003584,0.004464,0.002912,0.080656,0.081824
1891,usf1866_LMLO_L1_CL_B.jpg,0.00618997,0.0154219,0.0191213,0.00273746,0.0506612,0.00200045,0.00242009,0.00248144,0.0880699,0.00353052,0.00345478,0.000606726,0.00582714,0.00337373,0.00337903,0.00572867,0.138332,0.000206787,0.00483563,0.000310559,0.000205272,0.00491062,0.00186865,0.000277988,0.00530298,0.0054113,0.00471898,0.118123,4.09029e-05,0.000634752,0.000218906,0.00610816,0.0045228,0.00411983,0.0998537,0.381515,0.00618997,0.0154219,0.0191213,0.00273746,0.0506612,0.00200045,0.00242009,0.00248144,0.0880699,0.00353052,0.00345478,0.000606726,0.00582714,0.00337373,0.00337903,0.00572867,0.138332,0.000206787,0.00483563,0.000310559,0.000205272,0.00491062,0.00186865,0.000277988,0.00530298,0.0054113,0.00471898,0.118123,4.09029e-05,0.000634752,0.000218906,0.00610816,0.0045228,0.00411983,0.0998537,0.381515,0.00618997,0.0154219,0.0191213,0.00273746,0.0506612,0.00200045,0.00242009,0.00248144,0.0880699,0.00353052,0.00345478,0.000606726,0.00582714,0.00337373,0.00337903,0.00572867,0.138332,0.000206787,0.00483563,0.000310559,0.000205272,0.00491062,0.00186865,0.000277988,0.00530298,0.0054113,0.00471898,0.118123,4.09029e-05,0.000634752,0.000218906,0.00610816,0.0045228,0.00411983,0.0998537,0.381515
1608,usf1714_RCC_L1_MS_B.jpg,0.0300606,0.0836691,0.0369504,0.00611649,0.0635926,0.0108097,0.00707317,0.00714361,0.100757,0.016168,0.00789501,0.00144523,0.00911831,0.00772079,0.00529844,0.00905165,0.110302,0.00184972,0.00733828,0.000987728,0.00178685,0.00863429,0.00277003,0.000992273,0.00765262,0.00750265,0.00866232,0.0956756,0.000125738,0.00134904,0.00116346,0.00664823,0.00953415,0.00837297,0.10154,0.210763,0.0300606,0.0836691,0.0369504,0.00611649,0.0635926,0.0108097,0.00707317,0.00714361,0.100757,0.016168,0.00789501,0.00144523,0.00911831,0.00772079,0.00529844,0.00905165,0.110302,0.00184972,0.00733828,0.000987728,0.00178685,0.00863429,0.00277003,0.000992273,0.00765262,0.00750265,0.00866232,0.0956756,0.000125738,0.00134904,0.00116346,0.00664823,0.00953415,0.00837297,0.10154,0.210763,0.0300606,0.0836691,0.0369504,0.00611649,0.0635926,0.0108097,0.00707317,0.00714361,0.100757,0.016168,0.00789501,0.00144523,0.00911831,0.00772079,0.00529844,0.00905165,0.110302,0.00184972,0.00733828,0.000987728,0.00178685,0.00863429,0.00277003,0.000992273,0.00765262,0.00750265,0.00866232,0.0956756,0.000125738,0.00134904,0.00116346,0.00664823,0.00953415,0.00837297,0.10154,0.210763
962,usf1243_LMLO_L1_CL_M.jpg,0.00787532,0.0200023,0.0255552,0.0033813,0.0702666,0.00260642,0.00329798,0.00327147,0.125383,0.00356309,0.00442281,0.000755188,0.0074322,0.00434782,0.00407514,0.00736327,0.18402,0.000309801,0.00604075,0.000362824,0.000290865,0.00652098,0.00229889,0.000367368,0.00657021,0.00660733,0.00638842,0.16001,4.39327e-05,0.000858203,0.000276473,0.00823284,0.00587183,0.00491668,0.129611,0.173325,0.00787532,0.0200023,0.0255552,0.0033813,0.0702666,0.00260642,0.00329798,0.00327147,0.125383,0.00356309,0.00442281,0.000755188,0.0074322,0.00434782,0.00407514,0.00736327,0.18402,0.000309801,0.00604075,0.000362824,0.000290865,0.00652098,0.00229889,0.000367368,0.00657021,0.00660733,0.00638842,0.16001,4.39327e-05,0.000858203,0.000276473,0.00823284,0.00587183,0.00491668,0.129611,0.173325,0.00787532,0.0200023,0.0255552,0.0033813,0.0702666,0.00260642,0.00329798,0.00327147,0.125383,0.00356309,0.00442281,0.000755188,0.0074322,0.00434782,0.00407514,0.00736327,0.18402,0.000309801,0.00604075,0.000362824,0.000290865,0.00652098,0.00229889,0.000367368,0.00657021,0.00660733,0.00638842,0.16001,4.39327e-05,0.000858203,0.000276473,0.00823284,0.00587183,0.00491668,0.129611,0.173325
2021,usf1939_LMLO_L1_CL_B.jpg,0.0138396,0.0344175,0.0407514,0.00555824,0.0856945,0.00447432,0.00534767,0.00537039,0.125909,0.00527495,0.00696636,0.000905923,0.00922587,0.00697167,0.00687168,0.00913497,0.161742,0.000468868,0.00884714,0.000513558,0.000493864,0.00823284,0.0040865,0.000532495,0.00973715,0.00976063,0.00819193,0.147449,2.19664e-05,0.00056658,0.00048629,0.00721936,0.00867822,0.00539766,0.118546,0.128836,0.0138396,0.0344175,0.0407514,0.00555824,0.0856945,0.00447432,0.00534767,0.00537039,0.125909,0.00527495,0.00696636,0.000905923,0.00922587,0.00697167,0.00687168,0.00913497,0.161742,0.000468868,0.00884714,0.000513558,0.000493864,0.00823284,0.0040865,0.000532495,0.00973715,0.00976063,0.00819193,0.147449,2.19664e-05,0.00056658,0.00048629,0.00721936,0.00867822,0.00539766,0.118546,0.128836,0.0138396,0.0344175,0.0407514,0.00555824,0.0856945,0.00447432,0.00534767,0.00537039,0.125909,0.00527495,0.00696636,0.000905923,0.00922587,0.00697167,0.00687168,0.00913497,0.161742,0.000468868,0.00884714,0.000513558,0.000493864,0.00823284,0.0040865,0.000532495,0.00973715,0.00976063,0.00819193,0.147449,2.19664e-05,0.00056658,0.00048629,0.00721936,0.00867822,0.00539766,0.118546,0.128836
548,usf0358_LCC_L1_MS_M.jpg,0.02027,0.040094,0.035771,0.006679,0.055069,0.00678,0.006135,0.006226,0.065729,0.006219,0.008277,0.001198,0.007801,0.0082,0.008261,0.007953,0.08722,0.001213,0.010391,0.000929,0.001273,0.008718,0.004776,0.000982,0.010923,0.010767,0.00852,0.095456,4.9e-05,0.000842,0.001271,0.00812,0.011133,0.005829,0.10304,0.33389,0.02027,0.040094,0.035771,0.006679,0.055069,0.00678,0.006135,0.006226,0.065729,0.006219,0.008277,0.001198,0.007801,0.0082,0.008261,0.007953,0.08722,0.001213,0.010391,0.000929,0.001273,0.008718,0.004776,0.000982,0.010923,0.010767,0.00852,0.095456,4.9e-05,0.000842,0.001271,0.00812,0.011133,0.005829,0.10304,0.33389,0.02027,0.040094,0.035771,0.006679,0.055069,0.00678,0.006135,0.006226,0.065729,0.006219,0.008277,0.001198,0.007801,0.0082,0.008261,0.007953,0.08722,0.001213,0.010391,0.000929,0.001273,0.008718,0.004776,0.000982,0.010923,0.010767,0.00852,0.095456,4.9e-05,0.000842,0.001271,0.00812,0.011133,0.005829,0.10304,0.33389
2680,usf4070_RMLO_L1_MS_B.jpg,0.010834,0.0285987,0.0323042,0.00451522,0.0760725,0.00368202,0.00440312,0.00429329,0.121719,0.00679593,0.00610513,0.000887744,0.00882896,0.00596727,0.00546811,0.00859112,0.169089,0.000404484,0.00760642,0.000442357,0.000391607,0.0074625,0.00319345,0.00047417,0.00840781,0.00834949,0.00745568,0.15048,3.33283e-05,0.000727162,0.000374185,0.00793061,0.00740948,0.00568853,0.125779,0.155757,0.010834,0.0285987,0.0323042,0.00451522,0.0760725,0.00368202,0.00440312,0.00429329,0.121719,0.00679593,0.00610513,0.000887744,0.00882896,0.00596727,0.00546811,0.00859112,0.169089,0.000404484,0.00760642,0.000442357,0.000391607,0.0074625,0.00319345,0.00047417,0.00840781,0.00834949,0.00745568,0.15048,3.33283e-05,0.000727162,0.000374185,0.00793061,0.00740948,0.00568853,0.125779,0.155757,0.010834,0.0285987,0.0323042,0.00451522,0.0760725,0.00368202,0.00440312,0.00429329,0.121719,0.00679593,0.00610513,0.000887744,0.00882896,0.00596727,0.00546811,0.00859112,0.169089,0.000404484,0.00760642,0.000442357,0.000391607,0.0074625,0.00319345,0.00047417,0.00840781,0.00834949,0.00745568,0.15048,3.33283e-05,0.000727162,0.000374185,0.00793061,0.00740948,0.00568853,0.125779,0.155757
1947,usf1897_LCC_L1_CL_M.jpg,0.00791167,0.020103,0.026368,0.00339267,0.0653514,0.00264051,0.00334419,0.00332374,0.110958,0.00322148,0.00429404,0.000603696,0.00630965,0.00420088,0.00414255,0.00642705,0.148688,0.000291622,0.00573928,0.000318133,0.000274201,0.00582563,0.00234434,0.000304499,0.00608468,0.00618088,0.00572261,0.120049,2.87835e-05,0.000462808,0.000275716,0.00572867,0.00565065,0.00375549,0.0910286,0.315175,0.00791167,0.020103,0.026368,0.00339267,0.0653514,0.00264051,0.00334419,0.00332374,0.110958,0.00322148,0.00429404,0.000603696,0.00630965,0.00420088,0.00414255,0.00642705,0.148688,0.000291622,0.00573928,0.000318133,0.000274201,0.00582563,0.00234434,0.000304499,0.00608468,0.00618088,0.00572261,0.120049,2.87835e-05,0.000462808,0.000275716,0.00572867,0.00565065,0.00375549,0.0910286,0.315175,0.00791167,0.020103,0.026368,0.00339267,0.0653514,0.00264051,0.00334419,0.00332374,0.110958,0.00322148,0.00429404,0.000603696,0.00630965,0.00420088,0.00414255,0.00642705,0.148688,0.000291622,0.00573928,0.000318133,0.000274201,0.00582563,0.00234434,0.000304499,0.00608468,0.00618088,0.00572261,0.120049,2.87835e-05,0.000462808,0.000275716,0.00572867,0.00565065,0.00375549,0.0910286,0.315175
292,usf0192_RMLO_L1_MS_M.jpg,0.030784,0.057455,0.055095,0.009543,0.077154,0.009331,0.009382,0.009235,0.087907,0.006479,0.01138,0.001273,0.010145,0.011123,0.01228,0.0102,0.106777,0.001476,0.014285,0.001258,0.001687,0.011619,0.006945,0.001226,0.014657,0.014744,0.011728,0.120015,2.7e-05,0.001002,0.001622,0.010587,0.015055,0.006763,0.123029,0.122736,0.030784,0.057455,0.055095,0.009543,0.077154,0.009331,0.009382,0.009235,0.087907,0.006479,0.01138,0.001273,0.010145,0.011123,0.01228,0.0102,0.106777,0.001476,0.014285,0.001258,0.001687,0.011619,0.006945,0.001226,0.014657,0.014744,0.011728,0.120015,2.7e-05,0.001002,0.001622,0.010587,0.015055,0.006763,0.123029,0.122736,0.030784,0.057455,0.055095,0.009543,0.077154,0.009331,0.009382,0.009235,0.087907,0.006479,0.01138,0.001273,0.010145,0.011123,0.01228,0.0102,0.106777,0.001476,0.014285,0.001258,0.001687,0.011619,0.006945,0.001226,0.014657,0.014744,0.011728,0.120015,2.7e-05,0.001002,0.001622,0.010587,0.015055,0.006763,0.123029,0.122736
2953,mdb167_62.png,0.0349137,0.0575283,0.0545527,0.013291,0.0720095,0.00991867,0.0146796,0.0124975,0.099385,0.00376909,0.0115057,0.00277723,0.0136878,0.00694307,0.00833168,0.0140845,0.0981948,0.00218211,0.0103154,0.00277723,0.00257885,0.0156715,0.00396747,0.00238048,0.0122991,0.010117,0.0142829,0.0823249,0.0,0.00456259,0.00376909,0.0224162,0.0115057,0.00753819,0.116445,0.0912517,0.0349137,0.0575283,0.0545527,0.013291,0.0720095,0.00991867,0.0146796,0.0124975,0.099385,0.00376909,0.0115057,0.00277723,0.0136878,0.00694307,0.00833168,0.0140845,0.0981948,0.00218211,0.0103154,0.00277723,0.00257885,0.0156715,0.00396747,0.00238048,0.0122991,0.010117,0.0142829,0.0823249,0.0,0.00456259,0.00376909,0.0224162,0.0115057,0.00753819,0.116445,0.0912517,0.0349137,0.0575283,0.0545527,0.013291,0.0720095,0.00991867,0.0146796,0.0124975,0.099385,0.00376909,0.0115057,0.00277723,0.0136878,0.00694307,0.00833168,0.0140845,0.0981948,0.00218211,0.0103154,0.00277723,0.00257885,0.0156715,0.00396747,0.00238048,0.0122991,0.010117,0.0142829,0.0823249,0.0,0.00456259,0.00376909,0.0224162,0.0115057,0.00753819,0.116445,0.0912517
2830,usf4156_RMLO_L1_CL_M.jpg,0.0228193,0.0665959,0.0362437,0.00513558,0.0736608,0.00815558,0.00618012,0.00606423,0.131219,0.0168361,0.00740039,0.00113619,0.00884108,0.00717164,0.0050106,0.00851083,0.143325,0.00121875,0.00680048,0.00066505,0.00106802,0.00785638,0.0026352,0.000642326,0.00673685,0.00680578,0.00776321,0.106031,5.83245e-05,0.000857445,0.00072489,0.0061786,0.00821466,0.00688077,0.103038,0.16804,0.0228193,0.0665959,0.0362437,0.00513558,0.0736608,0.00815558,0.00618012,0.00606423,0.131219,0.0168361,0.00740039,0.00113619,0.00884108,0.00717164,0.0050106,0.00851083,0.143325,0.00121875,0.00680048,0.00066505,0.00106802,0.00785638,0.0026352,0.000642326,0.00673685,0.00680578,0.00776321,0.106031,5.83245e-05,0.000857445,0.00072489,0.0061786,0.00821466,0.00688077,0.103038,0.16804,0.0228193,0.0665959,0.0362437,0.00513558,0.0736608,0.00815558,0.00618012,0.00606423,0.131219,0.0168361,0.00740039,0.00113619,0.00884108,0.00717164,0.0050106,0.00851083,0.143325,0.00121875,0.00680048,0.00066505,0.00106802,0.00785638,0.0026352,0.000642326,0.00673685,0.00680578,0.00776321,0.106031,5.83245e-05,0.000857445,0.00072489,0.0061786,0.00821466,0.00688077,0.103038,0.16804
168,usf0110_RMLO_L1_MS_M.jpg,0.020536,0.040077,0.036467,0.006798,0.057322,0.006855,0.006487,0.006484,0.071137,0.005617,0.00809,0.00115,0.008395,0.008143,0.008347,0.008262,0.102961,0.001153,0.010556,0.000978,0.001271,0.009148,0.00475,0.000963,0.01077,0.01096,0.009064,0.112168,4.8e-05,0.001027,0.001278,0.009486,0.011295,0.006171,0.119426,0.272364,0.020536,0.040077,0.036467,0.006798,0.057322,0.006855,0.006487,0.006484,0.071137,0.005617,0.00809,0.00115,0.008395,0.008143,0.008347,0.008262,0.102961,0.001153,0.010556,0.000978,0.001271,0.009148,0.00475,0.000963,0.01077,0.01096,0.009064,0.112168,4.8e-05,0.001027,0.001278,0.009486,0.011295,0.006171,0.119426,0.272364,0.020536,0.040077,0.036467,0.006798,0.057322,0.006855,0.006487,0.006484,0.071137,0.005617,0.00809,0.00115,0.008395,0.008143,0.008347,0.008262,0.102961,0.001153,0.010556,0.000978,0.001271,0.009148,0.00475,0.000963,0.01077,0.01096,0.009064,0.112168,4.8e-05,0.001027,0.001278,0.009486,0.011295,0.006171,0.119426,0.272364
830,usf1147_LCC_L1_MS_M.jpg,0.0105355,0.0268255,0.0321125,0.00439251,0.0776942,0.00349416,0.0043963,0.00441599,0.125183,0.0044675,0.00561884,0.000801393,0.00851688,0.00541508,0.00530828,0.00845326,0.172858,0.000410544,0.00752007,0.000441599,0.000376458,0.00746477,0.00319118,0.000499166,0.00827071,0.00842372,0.00748901,0.154409,2.65111e-05,0.000765035,0.000401454,0.0078632,0.00736857,0.00536509,0.125039,0.150707,0.0105355,0.0268255,0.0321125,0.00439251,0.0776942,0.00349416,0.0043963,0.00441599,0.125183,0.0044675,0.00561884,0.000801393,0.00851688,0.00541508,0.00530828,0.00845326,0.172858,0.000410544,0.00752007,0.000441599,0.000376458,0.00746477,0.00319118,0.000499166,0.00827071,0.00842372,0.00748901,0.154409,2.65111e-05,0.000765035,0.000401454,0.0078632,0.00736857,0.00536509,0.125039,0.150707,0.0105355,0.0268255,0.0321125,0.00439251,0.0776942,0.00349416,0.0043963,0.00441599,0.125183,0.0044675,0.00561884,0.000801393,0.00851688,0.00541508,0.00530828,0.00845326,0.172858,0.000410544,0.00752007,0.000441599,0.000376458,0.00746477,0.00319118,0.000499166,0.00827071,0.00842372,0.00748901,0.154409,2.65111e-05,0.000765035,0.000401454,0.0078632,0.00736857,0.00536509,0.125039,0.150707
362,usf0231_LCC_L1_CL_B.jpg,0.026587,0.052411,0.052717,0.009073,0.08032,0.008225,0.00874,0.00861,0.096112,0.006287,0.010458,0.001215,0.009968,0.010343,0.011133,0.010074,0.116901,0.001232,0.013112,0.001151,0.001372,0.011134,0.006494,0.001101,0.013585,0.013576,0.011228,0.125367,2.8e-05,0.000834,0.001422,0.009963,0.01364,0.00659,0.121989,0.123012,0.026587,0.052411,0.052717,0.009073,0.08032,0.008225,0.00874,0.00861,0.096112,0.006287,0.010458,0.001215,0.009968,0.010343,0.011133,0.010074,0.116901,0.001232,0.013112,0.001151,0.001372,0.011134,0.006494,0.001101,0.013585,0.013576,0.011228,0.125367,2.8e-05,0.000834,0.001422,0.009963,0.01364,0.00659,0.121989,0.123012,0.026587,0.052411,0.052717,0.009073,0.08032,0.008225,0.00874,0.00861,0.096112,0.006287,0.010458,0.001215,0.009968,0.010343,0.011133,0.010074,0.116901,0.001232,0.013112,0.001151,0.001372,0.011134,0.006494,0.001101,0.013585,0.013576,0.011228,0.125367,2.8e-05,0.000834,0.001422,0.009963,0.01364,0.00659,0.121989,0.123012
754,usf0506_RMLO_L1_MS_B.jpg,0.038508,0.065798,0.061201,0.011069,0.074376,0.011023,0.010935,0.010755,0.080861,0.006666,0.012633,0.001471,0.010426,0.012578,0.013433,0.010476,0.093425,0.001908,0.01525,0.001536,0.002122,0.013011,0.007677,0.001658,0.015306,0.015556,0.013034,0.109628,4e-05,0.001211,0.002142,0.01206,0.016688,0.007183,0.120083,0.114277,0.038508,0.065798,0.061201,0.011069,0.074376,0.011023,0.010935,0.010755,0.080861,0.006666,0.012633,0.001471,0.010426,0.012578,0.013433,0.010476,0.093425,0.001908,0.01525,0.001536,0.002122,0.013011,0.007677,0.001658,0.015306,0.015556,0.013034,0.109628,4e-05,0.001211,0.002142,0.01206,0.016688,0.007183,0.120083,0.114277,0.038508,0.065798,0.061201,0.011069,0.074376,0.011023,0.010935,0.010755,0.080861,0.006666,0.012633,0.001471,0.010426,0.012578,0.013433,0.010476,0.093425,0.001908,0.01525,0.001536,0.002122,0.013011,0.007677,0.001658,0.015306,0.015556,0.013034,0.109628,4e-05,0.001211,0.002142,0.01206,0.016688,0.007183,0.120083,0.114277
3321,5191822.jpg,0.009792,0.030048,0.033296,0.002304,0.090272,0.0036,0.002784,0.002928,0.192208,0.006784,0.005408,0.000368,0.005936,0.005536,0.004528,0.005968,0.229072,0.000192,0.007328,9.6e-05,0.00016,0.004976,0.00184,0.000208,0.005952,0.00584,0.005408,0.129936,4.8e-05,0.000224,0.000192,0.003664,0.005184,0.00344,0.09136,0.087184,0.009792,0.030048,0.033296,0.002304,0.090272,0.0036,0.002784,0.002928,0.192208,0.006784,0.005408,0.000368,0.005936,0.005536,0.004528,0.005968,0.229072,0.000192,0.007328,9.6e-05,0.00016,0.004976,0.00184,0.000208,0.005952,0.00584,0.005408,0.129936,4.8e-05,0.000224,0.000192,0.003664,0.005184,0.00344,0.09136,0.087184,0.009792,0.030048,0.033296,0.002304,0.090272,0.0036,0.002784,0.002928,0.192208,0.006784,0.005408,0.000368,0.005936,0.005536,0.004528,0.005968,0.229072,0.000192,0.007328,9.6e-05,0.00016,0.004976,0.00184,0.000208,0.005952,0.00584,0.005408,0.129936,4.8e-05,0.000224,0.000192,0.003664,0.005184,0.00344,0.09136,0.087184
2831,usf4157_LCC_L1_CL_M.jpg,0.0107544,0.0472261,0.0311657,0.00352295,0.060796,0.00487805,0.00386002,0.0038176,0.111242,0.0253325,0.00883653,0.00117179,0.0104598,0.00902363,0.0040562,0.0106946,0.163341,0.000537039,0.00614603,0.000414331,0.000400697,0.00691107,0.002411,0.000416603,0.00572413,0.00579457,0.0069906,0.118361,2.72686e-05,0.00066202,0.000351462,0.00743523,0.00664066,0.00492577,0.133086,0.179108,0.0107544,0.0472261,0.0311657,0.00352295,0.060796,0.00487805,0.00386002,0.0038176,0.111242,0.0253325,0.00883653,0.00117179,0.0104598,0.00902363,0.0040562,0.0106946,0.163341,0.000537039,0.00614603,0.000414331,0.000400697,0.00691107,0.002411,0.000416603,0.00572413,0.00579457,0.0069906,0.118361,2.72686e-05,0.00066202,0.000351462,0.00743523,0.00664066,0.00492577,0.133086,0.179108,0.0107544,0.0472261,0.0311657,0.00352295,0.060796,0.00487805,0.00386002,0.0038176,0.111242,0.0253325,0.00883653,0.00117179,0.0104598,0.00902363,0.0040562,0.0106946,0.163341,0.000537039,0.00614603,0.000414331,0.000400697,0.00691107,0.002411,0.000416603,0.00572413,0.00579457,0.0069906,0.118361,2.72686e-05,0.00066202,0.000351462,0.00743523,0.00664066,0.00492577,0.133086,0.179108
3361,5200818.jpg,0.007312,0.024112,0.030208,0.002,0.089168,0.00328,0.00224,0.002704,0.213824,0.004736,0.004336,0.000336,0.00504,0.004432,0.003408,0.00528,0.241312,0.00032,0.005584,0.00024,0.000224,0.004496,0.00112,0.000224,0.00488,0.004192,0.00416,0.130176,0.0,0.00016,0.000128,0.004016,0.004144,0.0028,0.086528,0.086944,0.007312,0.024112,0.030208,0.002,0.089168,0.00328,0.00224,0.002704,0.213824,0.004736,0.004336,0.000336,0.00504,0.004432,0.003408,0.00528,0.241312,0.00032,0.005584,0.00024,0.000224,0.004496,0.00112,0.000224,0.00488,0.004192,0.00416,0.130176,0.0,0.00016,0.000128,0.004016,0.004144,0.0028,0.086528,0.086944,0.007312,0.024112,0.030208,0.002,0.089168,0.00328,0.00224,0.002704,0.213824,0.004736,0.004336,0.000336,0.00504,0.004432,0.003408,0.00528,0.241312,0.00032,0.005584,0.00024,0.000224,0.004496,0.00112,0.000224,0.00488,0.004192,0.00416,0.130176,0.0,0.00016,0.000128,0.004016,0.004144,0.0028,0.086528,0.086944
3126,4163513.jpg,0.014992,0.037264,0.044992,0.003728,0.110992,0.005392,0.004864,0.004848,0.220496,0.005472,0.006384,0.000352,0.005824,0.00632,0.006752,0.006256,0.195264,0.000272,0.008192,0.000256,0.000352,0.005744,0.002848,0.000128,0.006992,0.00624,0.006144,0.111888,0.0,0.000128,0.000352,0.004112,0.006656,0.003168,0.078144,0.062256,0.014992,0.037264,0.044992,0.003728,0.110992,0.005392,0.004864,0.004848,0.220496,0.005472,0.006384,0.000352,0.005824,0.00632,0.006752,0.006256,0.195264,0.000272,0.008192,0.000256,0.000352,0.005744,0.002848,0.000128,0.006992,0.00624,0.006144,0.111888,0.0,0.000128,0.000352,0.004112,0.006656,0.003168,0.078144,0.062256,0.014992,0.037264,0.044992,0.003728,0.110992,0.005392,0.004864,0.004848,0.220496,0.005472,0.006384,0.000352,0.005824,0.00632,0.006752,0.006256,0.195264,0.000272,0.008192,0.000256,0.000352,0.005744,0.002848,0.000128,0.006992,0.00624,0.006144,0.111888,0.0,0.000128,0.000352,0.004112,0.006656,0.003168,0.078144,0.062256
3223,5165852.jpg,0.009312,0.031328,0.033216,0.00256,0.084064,0.003584,0.002992,0.002752,0.175568,0.008144,0.00592,0.000336,0.006544,0.00576,0.004736,0.00608,0.217456,0.000224,0.007472,0.000336,0.000288,0.004576,0.001808,0.000192,0.005328,0.005632,0.005152,0.129392,0.0,0.000336,0.000192,0.00376,0.005184,0.004272,0.09912,0.110448,0.009312,0.031328,0.033216,0.00256,0.084064,0.003584,0.002992,0.002752,0.175568,0.008144,0.00592,0.000336,0.006544,0.00576,0.004736,0.00608,0.217456,0.000224,0.007472,0.000336,0.000288,0.004576,0.001808,0.000192,0.005328,0.005632,0.005152,0.129392,0.0,0.000336,0.000192,0.00376,0.005184,0.004272,0.09912,0.110448,0.009312,0.031328,0.033216,0.00256,0.084064,0.003584,0.002992,0.002752,0.175568,0.008144,0.00592,0.000336,0.006544,0.00576,0.004736,0.00608,0.217456,0.000224,0.007472,0.000336,0.000288,0.004576,0.001808,0.000192,0.005328,0.005632,0.005152,0.129392,0.0,0.000336,0.000192,0.00376,0.005184,0.004272,0.09912,0.110448
919,usf1213_LMLO_L1_CL_M.jpg,0.0107453,0.0279919,0.034778,0.00450992,0.0805961,0.00345932,0.0044569,0.00454098,0.132053,0.00473716,0.00608847,0.000896076,0.00880093,0.00586577,0.00560445,0.00857748,0.17665,0.000341615,0.0074216,0.000442357,0.00038782,0.00752158,0.0032639,0.000450689,0.00833282,0.00830783,0.00733525,0.152139,2.87835e-05,0.000625662,0.000393879,0.00726405,0.00739887,0.00506817,0.119758,0.139689,0.0107453,0.0279919,0.034778,0.00450992,0.0805961,0.00345932,0.0044569,0.00454098,0.132053,0.00473716,0.00608847,0.000896076,0.00880093,0.00586577,0.00560445,0.00857748,0.17665,0.000341615,0.0074216,0.000442357,0.00038782,0.00752158,0.0032639,0.000450689,0.00833282,0.00830783,0.00733525,0.152139,2.87835e-05,0.000625662,0.000393879,0.00726405,0.00739887,0.00506817,0.119758,0.139689,0.0107453,0.0279919,0.034778,0.00450992,0.0805961,0.00345932,0.0044569,0.00454098,0.132053,0.00473716,0.00608847,0.000896076,0.00880093,0.00586577,0.00560445,0.00857748,0.17665,0.000341615,0.0074216,0.000442357,0.00038782,0.00752158,0.0032639,0.000450689,0.00833282,0.00830783,0.00733525,0.152139,2.87835e-05,0.000625662,0.000393879,0.00726405,0.00739887,0.00506817,0.119758,0.139689
