,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1130,usf1426_RMLO_L1_MS_B.jpg,1.90858e-17,3.54798e-19,9.36228e-18,8.96341e-14,0,0,0,7.36637e-13,9.74573e-16,4.76381e-17,4.12128e-16,2.69542e-11,3.87625e-08,9.09421e-12,3.37505e-08,1
1510,usf1646_RMLO_L1_CL_B.jpg,-6.5483100000000006e-18,-1.51157e-19,8.71687e-19,1.02572e-13,0,0,0,8.26298e-13,1.04524e-15,8.78782e-17,3.72819e-16,2.74407e-11,1.9245e-09,5.41289e-12,6.059e-10,1
2743,usf4103_RCC_L1_CL_M.jpg,2.01462e-17,-2.12518e-19,-1.13383e-17,8.76854e-14,0,0,0,7.29096e-13,1.00674e-15,4.10304e-17,6.41856e-15,2.82094e-11,8.91745e-08,9.79733e-12,3.8578e-07,1
859,usf1164_LMLO_L1_MS_M.jpg,1.03848e-17,-8.646249999999999e-20,-3.17585e-17,1.2576e-13,0,0,0,1.01128e-12,1.0131e-15,8.67539e-17,1.80681e-15,3.38847e-11,3.63714e-09,2.3354e-12,2.48294e-07,1
1987,usf1919_RMLO_L1_CL_B.jpg,-3.07667e-17,-6.74383e-19,3.91207e-17,1.09595e-13,0,0,0,0.0,1.48674e-14,4.85053e-16,2.5651e-15,2.60948e-11,5.3037e-08,8.72404e-11,3.1203e-07,1
2261,usf3092_RCC_L1_CL_B.jpg,1.64338e-17,-1.01398e-19,-2.41765e-16,1.28336e-13,0,0,0,0.0,1.14749e-15,1.21179e-16,2.54681e-14,4.47446e-11,2.09308e-08,1.39369e-12,4.56305e-07,1
2209,usf3069_RCC_L1_MS_M.jpg,-2.2083e-18,2.45727e-19,-2.6389300000000003e-18,1.27097e-13,0,0,0,0.0,6.52271e-16,1.08553e-16,5.66336e-16,4.67096e-11,5.76261e-10,9.01771e-12,6.09534e-11,1
118,usf0078_LCC_L5_CL_M.jpg,-1.43875e-16,1.06576e-18,1.34606e-17,1.88303e-13,0,0,0,0.0,1.53497e-14,4.20216e-16,1.70972e-15,5.85522e-11,5.73588e-07,1.87036e-11,2.72553e-10,1
804,usf1132_LMLO_L1_MS_M.jpg,2.12094e-17,1.03034e-19,-1.13042e-17,1.06893e-13,0,0,0,8.70409e-13,1.25963e-15,5.91874e-17,4.83531e-16,3.07022e-11,5.32039e-08,9.95964e-13,3.68289e-08,1
1374,usf1563_RMLO_L1_MS_B.jpg,1.3577700000000002e-18,9.82714e-20,3.48231e-18,7.68709e-14,0,0,0,6.49946e-13,1.74022e-16,2.87843e-17,1.69363e-16,2.70354e-11,6.43802e-10,2.65958e-12,7.49539e-09,1
1086,usf1401_RCC_L1_MS_M.jpg,3.92661e-17,6.27993e-20,4.10174e-18,1.07161e-13,0,0,0,0.0,4.10745e-15,1.16319e-16,4.92373e-16,2.88557e-11,1.19307e-07,3.14935e-12,5.13231e-09,1
2649,usf4054_LMLO_L1_CL_B.jpg,8.31795e-19,4.6830799999999995e-20,2.85222e-17,8.52723e-14,0,0,0,6.94933e-13,1.22341e-15,6.13014e-17,1.85164e-15,2.48474e-11,4.3946e-09,3.51702e-12,3.05528e-07,1
27,usf0016_RMLO_L1_MS_M.jpg,2.20091e-17,-1.98998e-19,9.674410000000001e-18,1.58454e-13,0,0,0,0.0,1.70802e-15,2.55123e-16,1.14183e-15,4.87567e-11,2.14563e-08,3.56783e-12,4.12546e-11,1
2609,usf4032_RMLO_L1_MS_M.jpg,-1.2012e-17,-9.79086e-20,9.83272e-19,9.38498e-14,0,0,0,7.6827e-13,1.18602e-15,6.09275e-17,3.95135e-16,2.7617e-11,2.57844e-08,4.94313e-12,1.25962e-10,1
83,usf0060_LCC_L1_CL_M.jpg,1.61854e-17,1.5515000000000002e-19,-1.41498e-17,1.37194e-13,0,0,0,0.0,1.52115e-15,1.85283e-16,1.60443e-15,4.65795e-11,5.33805e-09,1.35004e-12,2.00122e-10,1
1659,usf1741_LMLO_L1_CL_B.jpg,-2.5244400000000003e-18,-5.766639999999999e-20,7.89921e-18,8.24607e-14,0,0,0,6.84364e-13,4.2351e-16,4.62967e-17,3.99006e-16,2.61836e-11,1.95997e-09,1.29075e-12,2.88667e-08,1
1515,usf1649_LCC_L1_CL_B.jpg,-5.6867e-18,1.08611e-19,-5.73881e-18,8.91159e-14,0,0,0,7.41096e-13,6.02234e-16,5.30035e-17,3.09321e-16,2.85047e-11,7.10523e-09,9.76486e-12,1.16496e-08,1
1545,usf1674_LCC_L1_MS_M.jpg,1.3785e-17,-2.36907e-19,1.72685e-17,1.03825e-13,0,0,0,8.188e-13,1.43651e-15,9.88078e-17,7.82839e-16,2.50434e-11,1.72925e-08,3.9639e-12,8.08501e-08,1
1963,usf1905_LMLO_L1_CL_M.jpg,-4.59125e-17,5.29137e-19,-3.53646e-17,1.31105e-13,0,0,0,0.0,1.15223e-14,3.72378e-16,2.55568e-15,3.53035e-11,2.20026e-07,3.38616e-11,2.35236e-07,1
260,usf0174_RCC_L2_MS_M.jpg,6.97964e-19,-2.79306e-19,1.79014e-17,1.68277e-13,0,0,0,0.0,2.27312e-15,2.96738e-16,1.68091e-15,4.82214e-11,2.95732e-09,1.18838e-11,2.38369e-10,1
2232,usf3077_RCC_L1_CL_M.jpg,3.70046e-17,-1.9555e-18,-3.0282e-16,1.77386e-13,0,0,0,0.0,2.6509e-15,3.90594e-16,3.35981e-14,4.75931e-11,4.7966e-08,5.33496e-11,5.98711e-07,1
953,usf1236_RMLO_L1_CL_M.jpg,-8.244570000000001e-18,-4.16853e-20,9.54579e-18,7.47475e-14,0,0,0,6.29307e-13,5.09262e-16,3.39739e-17,4.20185e-16,2.60944e-11,1.12056e-08,1.00986e-12,4.96792e-08,1
984,usf1259_LCC_L1_CL_B.jpg,-1.4680900000000002e-18,1.15525e-19,1.00128e-16,7.42358e-14,0,0,0,0.0,2.6275e-16,3.07488e-17,1.81028e-14,2.49644e-11,1.19687e-09,4.78202e-12,1.29103e-06,1
2079,usf3007_LCC_L1_CL_M.jpg,7.02803e-17,-4.44513e-19,-7.13538e-17,1.54787e-13,0,0,0,0.0,7.18358e-15,4.36172e-16,6.30927e-15,4.38639e-11,1.38504e-07,1.1129e-11,4.89771e-10,1
2402,usf3424_LMLO_L1_MS_B.jpg,3.48094e-17,3.3030799999999995e-20,-8.426370000000001e-18,1.62679e-13,0,0,0,0.0,2.33525e-15,2.89656e-16,1.34232e-15,4.76264e-11,3.32192e-08,2.20549e-12,8.79872e-11,1
1076,usf1396_LMLO_L1_MS_B.jpg,-1.01359e-17,-4.1496e-20,-3.48065e-19,8.17491e-14,0,0,0,6.82201e-13,7.31881e-16,4.366e-17,3.82532e-16,2.69744e-11,2.32088e-08,1.30052e-12,2.77236e-11,1
543,usf0344_LMLO_L2_CL_M.jpg,4.6175800000000005e-18,4.23638e-19,1.62024e-17,3.21063e-13,0,0,0,0.0,2.63685e-15,3.73987e-16,1.22777e-13,1.16132e-10,1.65297e-10,4.63635e-12,3.13241e-06,1
3297,5185039.jpg,-5.38886e-13,-4.12592e-15,-5.40633e-13,6.115e-11,0,0,0,0.0,6.06316e-11,2.72546e-13,6.256e-11,1.32001e-08,5.15499e-05,1.89163e-09,5.19236e-06,1
37,usf0023_LMLO_L1_MS_M.jpg,3.71371e-18,-1.0700800000000001e-18,3.1732200000000004e-18,1.47902e-13,0,0,0,0.0,1.6922e-15,3.0654e-16,1.21215e-15,4.85499e-11,6.20944e-10,2.39434e-11,1.26284e-11,1
3062,4151246.jpg,-1.1905e-13,-1.39556e-15,-1.19891e-13,4.47353e-11,0,0,0,0.0,8.73533e-12,1.24299e-13,9.72492e-12,1.18433e-08,5.23314e-06,4.12103e-10,1.65077e-07,1
2015,usf1936_LMLO_L1_CL_B.jpg,-3.11679e-19,-1.04427e-19,-1.26164e-17,7.1544e-14,0,0,0,6.08101e-13,3.35712e-16,2.85394e-17,1.05681e-14,2.60674e-11,2.31963e-10,4.05366e-12,6.04463e-07,1
3095,4155822.jpg,-2.19324e-13,-1.42275e-15,-3.17605e-13,4.87569e-11,0,0,0,0.0,1.65765e-11,8.88719e-14,3.89478e-11,1.06214e-08,9.55388e-06,1.92644e-10,4.7638e-07,1
769,usf1111_RCC_L1_MS_M.jpg,7.943920000000001e-18,2.09009e-19,1.14321e-17,8.01137e-14,0,0,0,6.67734e-13,5.12891e-16,4.37902e-17,4.3392e-16,2.59988e-11,6.7601e-09,3.92385e-12,5.12102e-08,1
2473,usf3487_RCC_L1_MS_B.jpg,1.63419e-16,6.561520000000001e-19,1.65831e-16,3.0862e-13,0,0,0,0.0,1.08639e-14,7.4254e-16,1.21849e-14,6.73079e-11,2.9854e-07,1.1366e-11,8.26748e-10,1
1638,usf1729_RMLO_L1_CL_M.jpg,-7.118970000000001e-18,-1.11693e-19,-2.03685e-18,8.87558e-14,0,0,0,7.37904e-13,4.51066e-16,4.0216e-17,2.72772e-16,2.84406e-11,4.11324e-09,2.43962e-12,1.23726e-09,1
709,usf0480_LMLO_L1_MS_B.jpg,-6.82435e-18,-3.6739599999999996e-21,-2.92235e-17,1.36985e-13,0,0,0,0.0,1.26799e-15,1.99605e-16,1.85963e-15,4.62021e-11,3.51716e-09,1.3499e-12,9.77225e-11,1
1358,usf1553_LMLO_L1_CL_B.jpg,-1.16187e-17,-1.65644e-19,-8.17666e-18,1.03113e-13,0,0,0,8.32041e-13,1.4058e-15,8.607e-17,7.43023e-16,2.81557e-11,2.69038e-08,1.56213e-11,1.53559e-08,1
882,usf1180_RMLO_L1_MS_M.jpg,5.859259999999999e-20,2.72824e-19,2.5487400000000003e-18,8.43881e-14,0,0,0,7.04365e-13,4.68112e-16,4.92277e-17,2.16629e-16,2.74943e-11,1.8428e-11,4.99742e-12,1.58057e-09,1
587,usf0375_LCC_L3_CL_B.jpg,8.02698e-17,-5.89532e-19,-4.935610000000001e-18,4.01026e-13,0,0,0,0.0,6.45607e-15,3.43191e-16,1.63675e-13,1.53593e-10,2.21836e-08,9.81153e-12,3.66451e-06,1
2669,usf4065_LCC_L1_MS_B.jpg,1.6591e-17,1.58704e-19,-1.09888e-17,1.07437e-13,0,0,0,8.67201e-13,8.18933e-16,6.55727e-17,4.06831e-16,2.91173e-11,2.28284e-08,2.04385e-12,3.08805e-08,1
2979,mdb222_89.png,-5.57241e-11,-4.76741e-13,9.92367e-11,9.81846e-08,0,0,0,8.325e-07,1.81803e-09,4.77228e-10,2.65786e-09,3.50775e-05,2.33842e-07,8.853e-09,3.27859e-06,1
546,usf0355_LCC_L1_CL_B.jpg,-4.80752e-17,5.11351e-19,-2.6520600000000002e-18,1.94353e-13,0,0,0,0.0,4.30739e-15,3.86271e-16,2.15176e-15,5.14381e-11,3.94574e-08,6.83833e-12,4.60601e-11,1
1935,usf1891_RCC_L1_CL_B.jpg,-2.20873e-17,-5.0302399999999994e-20,1.45372e-17,8.73529e-14,0,0,0,0.0,2.90839e-15,1.04777e-16,1.06827e-15,2.65928e-11,2.33421e-08,1.84132e-12,7.24003e-08,1
2045,usf1952_LMLO_L1_CL_B.jpg,6.39656e-17,-2.63316e-19,-6.92473e-17,1.6433e-13,0,0,0,0.0,1.88818e-14,6.11386e-16,4.25033e-15,4.10944e-11,3.13581e-07,1.44857e-11,6.69717e-07,1
2193,usf3059_RCC_L2_CL_M.jpg,1.79399e-17,-2.8014700000000003e-19,-2.99153e-16,1.27545e-13,0,0,0,0.0,1.45045e-15,1.94394e-16,3.87677e-14,4.59283e-11,2.09813e-08,4.58295e-12,1.05387e-06,1
706,usf0479_RMLO_L1_MS_B.jpg,-7.46352e-17,1.07747e-19,2.257e-17,1.68751e-13,0,0,0,0.0,6.78582e-15,2.4705e-16,1.63721e-15,5.28126e-11,2.1775e-07,1.90847e-12,2.18214e-10,1
2515,usf3506_RMLO_L1_MS_M.jpg,7.39638e-18,5.98743e-19,3.47537e-18,1.81621e-13,0,0,0,0.0,1.85511e-15,3.18097e-16,1.33078e-15,4.83115e-11,1.93952e-09,2.05474e-11,2.14441e-10,1
1776,usf1800_LMLO_L1_MS_B.jpg,1.21375e-17,1.83726e-19,-1.21026e-17,1.21124e-13,0,0,0,9.5406e-13,2.08826e-15,1.42433e-16,6.69892e-16,2.86468e-11,1.61912e-08,7.16943e-12,2.60492e-08,1
2660,usf4060_LMLO_L1_MS_B.jpg,1.35494e-17,2.71833e-20,1.1513300000000002e-18,8.55965e-14,0,0,0,7.13108e-13,9.07877e-16,4.88855e-17,2.45774e-16,2.76643e-11,1.3472e-08,3.27992e-12,5.80445e-10,1
1507,usf1644_LCC_L1_CL_M.jpg,5.33997e-18,1.39084e-19,-9.731740000000001e-18,1.13914e-13,0,0,0,9.09279e-13,1.38549e-15,1.24764e-16,5.20603e-16,2.88658e-11,3.10353e-09,9.67359e-13,2.02406e-08,1
2217,usf3073_RCC_L1_MS_M.jpg,5.557910000000001e-18,-4.33149e-19,5.44617e-17,1.50872e-13,0,0,0,0.0,1.28191e-15,2.14543e-16,4.50973e-15,5.28734e-11,9.04319e-10,9.0324e-12,3.35381e-10,1
19,usf0010_RMLO_L1_CL_M.jpg,3.84421e-19,-1.32835e-19,1.81616e-17,1.46934e-13,0,0,0,0.0,1.17094e-15,1.79657e-16,1.62077e-15,4.87798e-11,2.40187e-09,4.53529e-12,1.30652e-10,1
2240,usf3079_RMLO_L1_CL_M.jpg,3.17163e-17,-2.23926e-19,-1.3994e-18,1.55625e-13,0,0,0,0.0,2.07537e-15,1.98731e-16,1.45864e-15,4.62945e-11,5.53766e-08,4.62849e-12,1.76451e-10,1
1675,usf1750_LMLO_L1_MS_B.jpg,3.21214e-17,5.1342699999999994e-20,-3.93998e-17,1.34078e-13,0,0,0,0.0,3.59612e-15,1.50564e-16,2.18532e-15,3.45798e-11,9.08023e-08,3.01724e-12,3.17638e-07,1
1924,usf1884_LMLO_L1_MS_B.jpg,-3.2140800000000002e-18,3.32969e-19,-4.48705e-17,1.27666e-13,0,0,0,1.02369e-12,2.63186e-15,1.39473e-16,2.89568e-15,3.38119e-11,1.29848e-09,4.65825e-12,4.2338e-07,1
1865,usf1849_LCC_L1_MS_M.jpg,7.748350000000001e-18,8.721810000000001e-19,-5.94937e-17,1.53512e-13,0,0,0,0.0,6.35381e-15,2.7705e-16,3.7767e-15,3.53369e-11,6.72199e-09,1.02978e-10,5.43699e-07,1
1212,usf1471_RCC_L1_MS_B.jpg,9.28864e-18,-1.30383e-20,4.704470000000001e-18,8.75149e-14,0,0,0,7.22786e-13,4.92212e-16,4.45791e-17,2.27688e-16,2.68738e-11,8.8282e-09,1.06539e-12,8.71936e-09,1
2476,usf3488_RMLO_L1_MS_B.jpg,-6.476030000000001e-18,-1.69922e-19,2.7836500000000002e-18,1.44277e-13,0,0,0,0.0,1.16412e-15,1.63943e-16,8.76387e-16,4.77986e-11,3.50657e-09,3.2495e-12,4.83111e-11,1
1537,usf1667_RMLO_L1_CL_M.jpg,2.4347400000000002e-19,7.71264e-20,-1.87791e-17,1.07685e-13,0,0,0,8.78992e-13,4.62154e-16,5.95231e-17,7.47617e-16,3.11496e-11,2.13076e-10,3.09786e-12,9.52656e-08,1
755,usf0507_LCC_L1_MS_B.jpg,-3.87421e-17,-1.469e-19,-9.39467e-17,1.91337e-13,0,0,0,0.0,4.70931e-15,5.30037e-16,5.29186e-14,4.59911e-11,2.65581e-08,7.36718e-12,2.71772e-06,1
1080,usf1397_RMLO_L1_MS_B.jpg,-1.68073e-17,1.88117e-19,9.6054e-18,8.56344e-14,0,0,0,7.14348e-13,1.56632e-15,5.25009e-17,8.8769e-16,2.8392e-11,1.91725e-08,9.02807e-12,3.88475e-08,1
1198,usf1465_RCC_L1_CL_M.jpg,-1.8996e-17,3.8466200000000003e-19,9.71152e-18,1.05606e-13,0,0,0,0.0,3.26516e-15,1.3168e-16,9.8286e-16,2.73642e-11,9.74921e-09,5.61918e-12,2.64288e-08,1
2441,usf3464_RCC_L1_CL_B.jpg,5.68611e-17,-5.73443e-19,-2.04865e-16,1.42695e-13,0,0,0,0.0,5.07005e-15,1.66969e-16,1.95728e-14,4.55092e-11,2.17331e-07,7.98723e-12,1.8992e-07,1
2032,usf1945_LCC_L1_CL_B.jpg,3.1056600000000002e-18,2.66628e-19,-9.999380000000001e-18,9.78382e-14,0,0,0,8.01226e-13,3.85394e-16,4.83993e-17,3.89997e-16,2.86766e-11,2.69118e-09,9.66043e-12,3.20395e-08,1
419,usf0280_LMLO_L2_CL_B.jpg,2.5266e-17,-1.40514e-19,-1.72158e-17,1.58102e-13,0,0,0,0.0,2.61766e-15,3.44458e-16,1.84138e-15,4.68828e-11,1.30263e-08,1.89929e-12,2.77285e-10,1
2180,usf3049_RCC_L1_CL_B.jpg,4.74398e-17,3.1813599999999994e-20,1.78908e-17,1.45251e-13,0,0,0,0.0,3.78802e-15,2.13612e-16,1.64394e-15,5.09528e-11,1.38128e-07,3.89002e-12,3.14559e-10,1
448,usf0303_LCC_L1_MS_B.jpg,2.61785e-17,2.92937e-19,-4.15737e-17,1.63988e-13,0,0,0,0.0,2.85315e-15,3.4836e-16,2.99753e-15,4.50664e-11,1.20117e-08,2.57078e-12,1.80336e-10,1
2083,usf3010_RCC_L1_MS_M.jpg,2.30857e-18,2.88263e-19,1.8862800000000003e-18,1.45465e-13,0,0,0,0.0,1.42411e-15,2.67491e-16,1.24604e-15,4.82863e-11,7.90503e-11,3.75765e-12,1.55878e-10,1
823,usf1143_LMLO_L1_MS_M.jpg,-1.4334400000000001e-18,9.114239999999999e-20,-1.98919e-17,9.68007e-14,0,0,0,8.07144e-13,4.76144e-16,5.11876e-17,1.03929e-15,3.17587e-11,2.29072e-09,1.54688e-12,1.39998e-07,1
3330,5193434.jpg,-5.98907e-13,-3.87755e-15,-5.36822e-13,7.65587e-11,0,0,0,0.0,6.34485e-11,3.15945e-13,4.58946e-11,1.23334e-08,4.84702e-05,2.3095e-09,6.29312e-06,1
1467,usf1620_RMLO_L1_MS_M.jpg,-8.916280000000001e-18,-9.51904e-20,1.8916e-17,9.11404e-14,0,0,0,7.38826e-13,1.29777e-15,6.97572e-17,1.17134e-15,2.54653e-11,2.32713e-09,3.92685e-12,1.3753e-07,1
1508,usf1644_LMLO_L1_CL_M.jpg,9.454460000000001e-18,-7.03928e-19,-9.623090000000001e-18,1.32857e-13,0,0,0,1.03062e-12,2.61286e-15,1.80777e-16,5.41972e-16,2.88412e-11,3.46735e-09,2.24018e-11,1.48599e-08,1
85,usf0060_RCC_L1_MS_B.jpg,-8.301690000000001e-18,-1.7435300000000001e-19,1.58669e-17,1.43294e-13,0,0,0,0.0,1.14659e-15,1.85407e-16,1.17091e-15,4.90562e-11,3.02133e-09,3.15956e-12,1.32024e-10,1
305,usf0204_LCC_L1_MS_M.jpg,-3.66456e-18,1.10624e-19,3.6210200000000005e-18,1.38619e-13,0,0,0,0.0,1.30133e-15,1.65754e-16,7.7539e-16,4.89913e-11,3.01122e-10,4.76421e-12,2.17106e-11,1
1322,usf1534_LCC_L1_MS_M.jpg,9.72369e-18,3.75212e-19,-2.37178e-17,1.12094e-13,0,0,0,0.0,1.7642e-15,9.54875e-17,1.16275e-15,3.08341e-11,1.17786e-08,2.5425e-11,1.41247e-07,1
2533,usf3515_LMLO_L1_MS_B.jpg,1.08445e-17,2.0254000000000003e-19,-1.04982e-17,1.44272e-13,0,0,0,0.0,1.49686e-15,2.23723e-16,1.40068e-15,4.77257e-11,3.48133e-09,2.70473e-12,1.21182e-10,1
873,usf1174_LCC_L1_MS_M.jpg,-5.00075e-19,-4.08369e-19,-2.58259e-17,1.01217e-13,0,0,0,0.0,1.29446e-15,8.22641e-17,1.67463e-15,3.05308e-11,2.19424e-10,2.43719e-11,2.15419e-07,1
2056,usf1985_RCC_L1_MS_M.jpg,9.84316e-17,-1.0458e-18,2.31215e-17,1.30384e-13,0,0,0,0.0,2.57143e-14,7.47325e-16,2.07157e-15,2.96406e-11,3.59445e-07,1.08196e-11,1.21376e-07,1
1514,usf1648_RMLO_L1_CL_B.jpg,-2.9994600000000004e-18,-1.1844699999999999e-20,5.2532400000000004e-18,7.82074e-14,0,0,0,6.58249e-13,3.94017e-16,3.89111e-17,3.038e-16,2.67997e-11,3.93912e-10,1.59383e-12,1.56074e-08,1
690,usf0418_RMLO_L1_MS_M.jpg,1.06829e-17,5.77884e-19,-2.33997e-16,1.32054e-13,0,0,0,0.0,1.73489e-15,1.85794e-16,2.81737e-14,4.50173e-11,1.45599e-08,2.41185e-11,4.42569e-07,1
1472,usf1622_RCC_L1_MS_M.jpg,1.34751e-16,-1.9507900000000003e-18,4.8064e-17,1.33951e-13,0,0,0,0.0,3.30138e-14,1.15208e-15,3.44622e-15,2.97101e-11,5.58096e-07,1.69162e-10,1.98738e-07,1
2361,usf3393_LMLO_L1_MS_M.jpg,8.69304e-18,1.66893e-19,-2.34888e-17,1.49552e-13,0,0,0,0.0,1.79234e-15,2.45484e-16,1.75393e-15,4.66506e-11,1.8913e-09,2.43086e-12,1.43004e-10,1
2829,usf4156_RCC_L1_CL_M.jpg,1.29926e-17,-5.73754e-20,-1.2961e-17,9.15779e-14,0,0,0,0.0,1.08644e-15,6.65919e-17,8.75769e-16,2.83756e-11,2.88678e-08,6.8873e-12,6.0758e-08,1
1385,usf1569_RCC_L1_MS_B.jpg,6.3079800000000004e-18,5.0253e-20,1.89676e-18,9.00743e-14,0,0,0,7.43984e-13,5.14035e-16,5.03179e-17,2.30404e-16,2.77707e-11,5.45099e-09,3.85938e-12,2.06524e-09,1
2009,usf1933_LMLO_L1_MS_M.jpg,-5.18277e-19,1.58547e-20,3.0009500000000002e-18,8.662e-14,0,0,0,7.16101e-13,3.88536e-16,4.64303e-17,2.2553e-16,2.68073e-11,3.4571e-10,1.70952e-12,4.99044e-09,1
154,usf0103_LCC_L1_MS_M.jpg,1.26212e-17,-3.146e-19,4.11455e-17,1.8474e-13,0,0,0,0.0,1.3829e-15,2.1349e-16,3.25796e-14,6.11712e-11,2.43928e-09,1.24626e-11,8.90913e-07,1
2808,usf4139_LCC_L1_MS_M.jpg,2.9764400000000003e-18,8.23978e-20,2.35424e-17,7.92368e-14,0,0,0,6.53783e-13,6.49034e-16,5.202e-17,1.54284e-15,2.46062e-11,1.71912e-10,8.51653e-13,2.40362e-07,1
819,usf1141_RMLO_L1_CL_M.jpg,-1.02554e-17,-1.16912e-19,4.64408e-17,8.78584e-14,0,0,0,0.0,8.31603e-15,2.8671e-16,3.84604e-15,2.33117e-11,5.31348e-09,7.9781e-12,6.16136e-07,1
1761,usf1793_LCC_L1_MS_B.jpg,8.46705e-18,-1.053e-19,-1.76485e-17,9.46547e-14,0,0,0,7.86097e-13,7.59058e-16,5.16582e-17,9.92699e-16,3.01992e-11,1.591e-08,1.89834e-12,1.13794e-07,1
2246,usf3082_LMLO_L1_CL_M.jpg,8.70239e-17,-3.58716e-19,-6.47234e-17,1.35505e-13,0,0,0,0.0,9.25289e-15,1.87461e-16,5.25592e-15,4.6103e-11,3.17145e-07,1.24868e-11,6.25974e-10,1
946,usf1232_RCC_L1_CL_M.jpg,8.67709e-19,2.39459e-19,1.15583e-18,8.81116e-14,0,0,0,7.28892e-13,2.90476e-16,4.27084e-17,2.07665e-16,2.7279e-11,2.09344e-10,9.82482e-12,1.04052e-09,1
463,usf0307_RCC_L2_CL_B.jpg,-2.71934e-17,2.8614000000000003e-19,-1.77104e-19,1.49376e-13,0,0,0,0.0,1.76131e-15,1.69121e-16,8.49261e-16,4.87871e-11,3.59675e-08,3.74137e-12,1.40697e-10,1
864,usf1167_RCC_L1_CL_M.jpg,-2.23887e-18,1.72635e-19,-2.0542e-18,8.00178e-14,0,0,0,6.7934e-13,4.20424e-16,4.00721e-17,3.05611e-16,2.88799e-11,1.37999e-10,7.35534e-12,2.99061e-09,1
1705,usf1765_RMLO_L1_MS_B.jpg,-2.34355e-18,2.04811e-19,1.55422e-18,9.78841e-14,0,0,0,7.93082e-13,7.42226e-16,7.3399e-17,3.08405e-16,2.70327e-11,1.56198e-10,4.95255e-12,1.41327e-09,1
196,usf0137_LMLO_L1_MS_M.jpg,2.01125e-17,-4.62113e-19,-1.14444e-17,1.58943e-13,0,0,0,0.0,2.26827e-15,3.34416e-16,1.68206e-15,4.7574e-11,9.13632e-09,4.60069e-12,8.00248e-11,1
2281,usf3116_RMLO_L1_MS_B.jpg,1.25273e-17,-6.10069e-19,1.42368e-17,1.36893e-13,0,0,0,0.0,1.09878e-15,1.24896e-16,1.18734e-15,4.8538e-11,1.99698e-08,8.82464e-12,6.70241e-11,1
1265,usf1499_RCC_L1_MS_M.jpg,5.1398500000000004e-18,-2.02591e-19,1.4193900000000002e-18,9.1229e-14,0,0,0,7.49419e-13,5.08837e-16,5.25705e-17,2.58089e-16,2.71449e-11,1.3508e-09,1.21263e-11,1.31878e-09,1
1221,usf1475_LMLO_L1_CL_B.jpg,6.64538e-17,4.38804e-19,-5.66771e-17,1.40332e-13,0,0,0,0.0,2.51245e-14,8.06636e-16,3.71118e-15,4.06447e-11,3.96143e-07,4.07421e-11,5.63594e-07,1
1949,usf1898_RCC_L1_CL_M.jpg,7.45033e-18,-2.91054e-21,1.72667e-17,7.45387e-14,0,0,0,6.30989e-13,3.78778e-16,3.12248e-17,1.17773e-15,2.66175e-11,7.21189e-09,1.25631e-12,1.62404e-07,1
1250,usf1491_RMLO_L1_MS_B.jpg,4.1671e-18,1.83117e-19,3.996040000000001e-18,7.74741e-14,0,0,0,6.53737e-13,3.23718e-16,3.49345e-17,2.43247e-16,2.70258e-11,1.99424e-09,6.81797e-12,1.04737e-08,1
1157,usf1438_LMLO_L1_CL_B.jpg,-5.7359900000000004e-18,-6.69439e-21,6.02697e-18,7.83941e-14,0,0,0,6.59031e-13,4.70918e-16,3.80469e-17,2.8375e-16,2.67423e-11,7.991e-09,4.50271e-13,1.65997e-08,1
3318,5191316.jpg,-1.27054e-12,-5.76866e-15,-1.2565e-12,1.16085e-10,0,0,0,0.0,1.33329e-10,8.46641e-13,1.36485e-10,1.85629e-08,0.000132801,1.87669e-09,1.36838e-05,1
2565,usf4012_RCC_L1_MS_B.jpg,1.18586e-17,7.594069999999999e-20,-1.72651e-17,8.548e-14,0,0,0,7.07334e-13,5.92338e-16,4.05138e-17,5.27523e-15,2.67343e-11,2.82179e-08,1.7604e-12,2.39136e-07,1
2291,usf3136_RCC_L1_CL_M.jpg,-1.1612700000000001e-19,-6.2769800000000005e-19,-2.52939e-16,1.21771e-13,0,0,0,0.0,6.58569e-16,1.06191e-16,2.90522e-14,4.56467e-11,7.70153e-12,3.36702e-11,5.65627e-07,1
1648,usf1735_LCC_L1_CL_B.jpg,5.19826e-19,1.63784e-19,-2.81757e-17,7.98986e-14,0,0,0,6.62506e-13,3.31586e-16,3.82824e-17,9.82011e-15,2.56999e-11,1.81964e-10,8.33762e-12,3.68765e-07,1
268,usf0177_LMLO_L1_MS_M.jpg,9.14851e-18,-1.55584e-19,-2.60288e-17,1.30297e-13,0,0,0,0.0,1.11157e-15,1.55385e-16,1.68466e-15,4.69052e-11,2.53369e-09,4.77504e-12,1.39447e-10,1
2804,usf4135_RMLO_L1_MS_M.jpg,2.36793e-17,-7.298439999999999e-21,2.9874900000000003e-18,8.40041e-14,0,0,0,6.99241e-13,1.39478e-15,4.66029e-17,2.4357e-16,2.73514e-11,7.98013e-08,3.36568e-12,4.37303e-09,1
3389,5204437.jpg,-1.24424e-13,-8.76817e-16,-1.23039e-13,4.49162e-11,0,0,0,0.0,9.84549e-12,8.0669e-14,8.58865e-12,1.19157e-08,6.28245e-06,1.20225e-10,4.05457e-07,1
