,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3036,4144048.jpg,8.22971e-11,8.10329e-11,8.43621e-11,8.57524e-11,5.76377e-10,5.66459e-10,5.95195e-10,6.06539e-10,1.07523e-08,1.04656e-08,1.14241e-08,1.18053e-08,0.763112,0.841802,1.0,0.82594
1866,usf1849_LMLO_L1_MS_M.jpg,1.5311e-13,2.25787e-13,2.24219e-13,1.68187e-13,9.9483e-13,1.57037e-12,1.55732e-12,1.10327e-12,1.4461e-11,2.80562e-11,2.76878e-11,1.61768e-11,0.356183,1.0,0.974492,0.477201
667,usf0406_LCC_L1_CL_B.jpg,1.64511e-13,2.25554e-13,2.59413e-13,1.69848e-13,1.2068e-12,1.64503e-12,1.94404e-12,1.25371e-12,2.65913e-11,3.54721e-11,4.68435e-11,2.83539e-11,0.271589,0.760552,1.0,0.285251
3021,4134335.jpg,9.499e-11,1.02175e-10,5.88682e-11,4.70573e-11,6.43231e-10,6.96127e-10,3.73186e-10,2.87857e-10,1.08332e-08,1.16333e-08,5.3334e-09,3.74601e-09,0.618388,1.0,0.352927,0.123882
2850,usf4167_RMLO_L1_CL_B.jpg,1.47801e-13,1.30437e-13,1.00714e-13,1.15267e-13,1.11617e-12,9.6153e-13,7.0496e-13,8.29585e-13,2.77824e-11,2.16422e-11,1.2925e-11,1.69898e-11,1.0,0.812037,0.468836,0.635906
1407,usf1583_RMLO_L1_MS_M.jpg,2.16839e-13,2.20511e-13,2.15673e-13,2.16499e-13,1.50438e-12,1.53544e-12,1.49511e-12,1.50176e-12,2.66746e-11,2.76297e-11,2.64811e-11,2.66286e-11,0.943298,1.0,0.967146,0.928702
2936,mdb130_45.png,2.50153e-08,2.66387e-08,2.62563e-08,2.47878e-08,1.85854e-07,2.00282e-07,1.96871e-07,1.83835e-07,4.31997e-06,4.88592e-06,4.74976e-06,4.24112e-06,0.798076,1.0,0.913939,0.839543
3306,5190308.jpg,9.5732e-11,9.31563e-11,7.4435e-11,4.84328e-11,6.66702e-10,6.46824e-10,5.07316e-10,3.15908e-10,1.20258e-08,1.15821e-08,8.76275e-09,4.73528e-09,0.882945,1.0,0.602375,0.215096
1130,usf1426_RMLO_L1_MS_B.jpg,1.43086e-13,1.29742e-13,1.54767e-13,1.65598e-13,1.02563e-12,9.12628e-13,1.12433e-12,1.21926e-12,2.08129e-11,1.7273e-11,2.38195e-11,2.72893e-11,0.748153,0.648312,0.866403,1.0
1510,usf1646_RMLO_L1_CL_B.jpg,1.90369e-13,1.96956e-13,1.61882e-13,1.84039e-13,1.35261e-12,1.40969e-12,1.11266e-12,1.29869e-12,2.62634e-11,2.82294e-11,1.90424e-11,2.45491e-11,0.930736,1.0,0.703126,0.883593
2743,usf4103_RCC_L1_CL_M.jpg,1.31782e-13,1.4257e-13,1.48272e-13,1.69013e-13,9.33463e-13,1.04803e-12,1.09785e-12,1.24875e-12,1.83692e-11,2.33402e-11,2.51349e-11,2.83439e-11,0.551219,0.90066,0.98776,1.0
859,usf1164_LMLO_L1_MS_M.jpg,1.46374e-13,1.7306e-13,2.06035e-13,1.45504e-13,9.98017e-13,1.22394e-12,1.51193e-12,9.90749e-13,1.65444e-11,2.35433e-11,3.39825e-11,1.63352e-11,0.577077,0.739507,1.0,0.573387
1987,usf1919_RMLO_L1_CL_B.jpg,2.04097e-13,1.65125e-13,7.57673e-14,1.57891e-13,1.44894e-12,1.12964e-12,4.69178e-13,1.06829e-12,2.80654e-11,1.95043e-11,6.57934e-12,1.76689e-11,1.0,0.80726,0.219197,0.575931
2261,usf3092_RCC_L1_CL_B.jpg,2.6696e-13,6.08555e-14,5.96415e-14,2.43007e-13,2.00268e-12,4.54882e-13,4.4404e-13,1.79107e-12,4.84193e-11,1.08422e-11,1.04061e-11,4.03463e-11,1.0,0.131692,0.126368,0.808193
2209,usf3069_RCC_L1_MS_M.jpg,2.46116e-13,2.34005e-13,2.34259e-13,2.55291e-13,1.85555e-12,1.7474e-12,1.74977e-12,1.93751e-12,4.59054e-11,4.14688e-11,4.15873e-11,4.92104e-11,0.897015,0.882069,0.885834,1.0
118,usf0078_LCC_L5_CL_M.jpg,1.09772e-13,1.08135e-13,2.56898e-13,2.34095e-13,7.07042e-13,6.97537e-13,1.94468e-12,1.74117e-12,1.02397e-11,1.03171e-11,4.88957e-11,4.07889e-11,0.182957,0.180842,1.0,0.809471
804,usf1132_LMLO_L1_MS_M.jpg,1.24152e-13,1.4422e-13,1.76518e-13,1.64175e-13,8.5046e-13,1.02014e-12,1.29374e-12,1.1861e-12,1.46102e-11,1.98567e-11,2.84215e-11,2.4584e-11,0.496276,0.603539,1.0,0.863699
1374,usf1563_RMLO_L1_MS_B.jpg,1.36176e-13,1.3118e-13,1.31059e-13,1.42068e-13,1.01666e-12,9.72113e-13,9.71042e-13,1.06953e-12,2.41166e-11,2.23361e-11,2.22959e-11,2.62979e-11,0.896429,0.805407,0.797317,1.0
1086,usf1401_RCC_L1_MS_M.jpg,1.19895e-13,1.20077e-13,1.75649e-13,1.80092e-13,8.00426e-13,8.11803e-13,1.2684e-12,1.30703e-12,1.24124e-11,1.36525e-11,2.63909e-11,2.77576e-11,0.426309,0.481746,1.0,0.927313
2649,usf4054_LMLO_L1_CL_B.jpg,1.73915e-13,1.47726e-13,1.09923e-13,1.58924e-13,1.27553e-12,1.05656e-12,7.44091e-13,1.1456e-12,2.81077e-11,2.16879e-11,1.26294e-11,2.36102e-11,1.0,0.916086,0.532334,0.87207
27,usf0016_RMLO_L1_MS_M.jpg,3.02737e-13,3.0667e-13,2.84742e-13,2.81048e-13,2.21077e-12,2.24586e-12,2.05474e-12,2.02275e-12,4.7877e-11,4.91726e-11,4.23839e-11,4.13656e-11,0.968815,1.0,0.877803,0.826955
2609,usf4032_RMLO_L1_MS_M.jpg,1.64602e-13,1.44281e-13,1.34761e-13,1.22936e-13,1.21658e-12,1.03886e-12,9.57156e-13,8.58955e-13,2.77115e-11,2.12723e-11,1.85794e-11,1.58037e-11,1.0,0.799548,0.691451,0.511103
83,usf0060_LCC_L1_CL_M.jpg,2.82092e-13,2.73178e-13,2.3807e-13,2.65357e-13,2.11159e-12,2.03195e-12,1.72759e-12,1.96195e-12,5.07561e-11,4.74459e-11,3.68289e-11,4.46931e-11,0.98071,1.0,0.830209,0.949182
1659,usf1741_LMLO_L1_CL_B.jpg,1.53292e-13,1.27878e-13,1.22247e-13,1.34152e-13,1.14695e-12,9.23738e-13,8.74951e-13,9.78276e-13,2.74892e-11,1.9213e-11,1.75217e-11,2.11296e-11,1.0,0.723447,0.665146,0.750308
1515,usf1649_LCC_L1_CL_B.jpg,1.67516e-13,1.62956e-13,1.64498e-13,1.42657e-13,1.2373e-12,1.19664e-12,1.21037e-12,1.02065e-12,2.80979e-11,2.64783e-11,2.70216e-11,2.03821e-11,1.0,0.966172,0.964417,0.697352
1545,usf1674_LCC_L1_MS_M.jpg,1.656e-13,1.23807e-13,1.35759e-13,1.83366e-13,1.15793e-12,8.13496e-13,9.10061e-13,1.30921e-12,2.12455e-11,1.18475e-11,1.42387e-11,2.60729e-11,0.804338,0.45233,0.530905,1.0
1963,usf1905_LMLO_L1_CL_M.jpg,1.68455e-13,1.83635e-13,1.48871e-13,8.29902e-14,1.20511e-12,1.32796e-12,1.03257e-12,5.3055e-13,2.45778e-11,2.77096e-11,1.83988e-11,7.95973e-12,0.75236,1.0,0.662757,0.128227
260,usf0174_RCC_L2_MS_M.jpg,3.1906e-13,3.28365e-13,3.23472e-13,3.29899e-13,2.27519e-12,2.35442e-12,2.31272e-12,2.36666e-12,4.50029e-11,4.74441e-11,4.61275e-11,4.77803e-11,0.859357,1.0,0.976737,0.974543
2232,usf3077_RCC_L1_CL_M.jpg,4.04562e-13,2.36895e-13,2.77918e-13,3.28127e-13,2.88066e-12,1.64915e-12,1.99946e-12,2.24312e-12,5.75809e-11,2.97917e-11,4.10795e-11,3.90644e-11,1.0,0.663556,0.911988,0.620234
953,usf1236_RMLO_L1_CL_M.jpg,1.47996e-13,1.34203e-13,1.0085e-13,1.25011e-13,1.12668e-12,1.00547e-12,7.15569e-13,9.21553e-13,2.90797e-11,2.45451e-11,1.422e-11,2.08274e-11,0.981682,1.0,0.568779,0.704074
984,usf1259_LCC_L1_CL_B.jpg,1.55322e-13,6.81265e-14,8.72698e-14,1.46949e-13,1.15516e-12,4.87164e-13,6.53696e-13,1.08215e-12,2.69971e-11,9.87647e-12,1.57495e-11,2.43967e-11,1.0,0.351544,0.585243,0.812642
2079,usf3007_LCC_L1_CL_M.jpg,2.98231e-13,2.41624e-13,1.36273e-13,2.44892e-13,2.20383e-12,1.71909e-12,8.7002e-13,1.74176e-12,5.01518e-11,3.41138e-11,1.21403e-11,3.41324e-11,1.0,0.778301,0.28009,0.741566
2402,usf3424_LMLO_L1_MS_B.jpg,3.2325e-13,3.18151e-13,3.09608e-13,3.19427e-13,2.32722e-12,2.28535e-12,2.21496e-12,2.29601e-12,4.77156e-11,4.65695e-11,4.47057e-11,4.69576e-11,0.946943,1.0,0.961931,0.933161
1076,usf1396_LMLO_L1_MS_B.jpg,1.58257e-13,1.31488e-13,1.3041e-13,1.31056e-13,1.191e-12,9.55743e-13,9.46416e-13,9.55465e-13,2.92587e-11,2.05032e-11,2.01824e-11,2.0992e-11,1.0,0.791707,0.759648,0.637368
543,usf0344_LMLO_L2_CL_M.jpg,7.70825e-14,2.65397e-13,2.6802e-13,7.93384e-14,5.7755e-13,1.98612e-12,2.0095e-12,5.9709e-13,1.39427e-11,4.75987e-11,4.85296e-11,1.46698e-11,0.0240961,0.966052,1.0,0.0262029
3297,5185039.jpg,1.26191e-10,6.58842e-11,7.13387e-11,1.43524e-10,8.3982e-10,4.29983e-10,4.8153e-10,9.69566e-10,1.35772e-08,6.72301e-09,8.35238e-09,1.62424e-08,0.803994,0.421576,0.551965,1.0
37,usf0023_LMLO_L1_MS_M.jpg,2.84864e-13,2.86631e-13,2.86649e-13,2.79603e-13,2.09556e-12,2.11206e-12,2.1125e-12,2.04956e-12,4.67296e-11,4.74317e-11,4.75068e-11,4.50726e-11,0.963688,0.957707,1.0,0.906368
3062,4151246.jpg,9.41698e-11,8.33796e-11,8.54606e-11,9.45604e-11,6.66808e-10,5.80158e-10,5.96553e-10,6.70499e-10,1.28547e-08,1.06883e-08,1.10621e-08,1.30273e-08,0.944096,0.930118,0.931373,1.0
2015,usf1936_LMLO_L1_CL_B.jpg,1.52352e-13,1.08933e-13,1.09826e-13,1.50094e-13,1.13878e-12,8.21659e-13,8.30251e-13,1.11864e-12,2.7156e-11,2.05049e-11,2.09812e-11,2.63509e-11,1.0,0.780604,0.779264,0.983087
3095,4155822.jpg,9.89838e-11,4.77773e-11,4.22425e-11,9.31546e-11,6.88148e-10,3.05264e-10,2.67302e-10,6.39848e-10,1.23167e-08,4.22578e-09,3.60607e-09,1.09772e-08,1.0,0.387563,0.297989,0.917441
769,usf1111_RCC_L1_MS_M.jpg,1.55022e-13,1.30769e-13,1.37864e-13,1.55606e-13,1.15166e-12,9.40228e-13,1.0005e-12,1.15644e-12,2.67834e-11,1.92174e-11,2.11074e-11,2.68903e-11,1.0,0.719882,0.783595,0.999899
2473,usf3487_RCC_L1_MS_B.jpg,2.48062e-13,3.67925e-13,2.63741e-13,1.59377e-13,1.63514e-12,2.61364e-12,1.75803e-12,9.41792e-13,2.49787e-11,5.0864e-11,2.76611e-11,9.77651e-12,0.373269,1.0,0.470176,0.178647
1638,usf1729_RMLO_L1_CL_M.jpg,1.34511e-13,1.52453e-13,1.27207e-13,1.27814e-13,9.81598e-13,1.13971e-12,9.19398e-13,9.23209e-13,2.12309e-11,2.71816e-11,1.92661e-11,1.91486e-11,0.72606,1.0,0.72102,0.66781
709,usf0480_LMLO_L1_MS_B.jpg,2.39358e-13,2.21478e-13,2.30019e-13,2.56306e-13,1.77246e-12,1.61588e-12,1.68998e-12,1.92214e-12,4.07579e-11,3.49755e-11,3.75462e-11,4.64584e-11,0.863724,0.742566,0.788973,1.0
1358,usf1553_LMLO_L1_CL_B.jpg,1.75824e-13,1.49968e-13,1.40464e-13,1.20837e-13,1.28518e-12,1.06188e-12,9.8118e-13,8.22086e-13,2.8008e-11,2.04097e-11,1.7884e-11,1.38588e-11,1.0,0.784906,0.649763,0.40632
882,usf1180_RMLO_L1_MS_M.jpg,1.69295e-13,1.67384e-13,1.65094e-13,1.66869e-13,1.24684e-12,1.23002e-12,1.20996e-12,1.22551e-12,2.7927e-11,2.72968e-11,2.65673e-11,2.71347e-11,0.997907,1.0,0.960158,0.9783
587,usf0375_LCC_L3_CL_B.jpg,2.92049e-14,2.46543e-13,2.22206e-13,2.68705e-14,2.22447e-13,1.88363e-12,1.66764e-12,2.00994e-13,5.74667e-12,4.92194e-11,4.06914e-11,4.82733e-12,0.00174606,1.0,0.856818,0.00154726
2669,usf4065_LCC_L1_MS_B.jpg,1.47946e-13,1.60867e-13,1.85588e-13,1.75852e-13,1.01847e-12,1.12747e-12,1.33875e-12,1.25522e-12,1.75039e-11,2.08077e-11,2.76371e-11,2.48845e-11,0.631264,0.697357,1.0,0.836137
2979,mdb222_89.png,1.89917e-07,1.77078e-07,1.70933e-07,1.89719e-07,1.43198e-06,1.31731e-06,1.26294e-06,1.43027e-06,3.53545e-05,3.07413e-05,2.86584e-05,3.52994e-05,0.865905,0.850627,0.709087,1.0
546,usf0355_LCC_L1_CL_B.jpg,2.085e-13,1.99496e-13,2.97511e-13,2.40952e-13,1.41958e-12,1.34918e-12,2.18201e-12,1.69255e-12,2.34009e-11,2.19145e-11,4.83834e-11,3.15681e-11,0.474985,0.48479,1.0,0.592336
1935,usf1891_RCC_L1_CL_B.jpg,1.66667e-13,1.7032e-13,1.19856e-13,1.67538e-13,1.21244e-12,1.24474e-12,8.36125e-13,1.22087e-12,2.58256e-11,2.70576e-11,1.58965e-11,2.62662e-11,0.934092,1.0,0.600252,0.939974
2045,usf1952_LMLO_L1_CL_B.jpg,6.94982e-14,1.86192e-13,2.02236e-13,1.5562e-13,4.12692e-13,1.31413e-12,1.44649e-12,1.05841e-12,4.9015e-12,2.52671e-11,2.88893e-11,1.76941e-11,0.0776557,0.820723,1.0,0.5288
2193,usf3059_RCC_L2_CL_M.jpg,2.70549e-13,4.24711e-14,4.38252e-14,2.69434e-13,2.02343e-12,3.19729e-13,3.31785e-13,2.01539e-12,4.83076e-11,7.88125e-12,8.35648e-12,4.83509e-11,1.0,0.0660657,0.070406,0.960929
706,usf0479_RMLO_L1_MS_B.jpg,1.67943e-13,2.05405e-13,2.71584e-13,2.62111e-13,1.14773e-12,1.45816e-12,2.03023e-12,1.9458e-12,1.9837e-11,2.86412e-11,4.83595e-11,4.50849e-11,0.339792,0.58072,1.0,0.916853
2515,usf3506_RMLO_L1_MS_M.jpg,3.46623e-13,3.50159e-13,3.52194e-13,3.4914e-13,2.43982e-12,2.47008e-12,2.48739e-12,2.46116e-12,4.5738e-11,4.66291e-11,4.71722e-11,4.64001e-11,0.892444,0.978949,1.0,0.911572
1776,usf1800_LMLO_L1_MS_B.jpg,1.9839e-13,2.23603e-13,2.26014e-13,2.26481e-13,1.34112e-12,1.54274e-12,1.56278e-12,1.56695e-12,2.19223e-11,2.67347e-11,2.73011e-11,2.74576e-11,0.691688,0.977104,1.0,0.965987
2660,usf4060_LMLO_L1_MS_B.jpg,1.56634e-13,1.50566e-13,1.66285e-13,1.63259e-13,1.14433e-12,1.09394e-12,1.22825e-12,1.20153e-12,2.48825e-11,2.33547e-11,2.78387e-11,2.68244e-11,0.868523,0.862602,1.0,0.963894
1507,usf1644_LCC_L1_CL_M.jpg,1.90792e-13,2.06678e-13,2.12097e-13,1.96529e-13,1.31702e-12,1.45022e-12,1.49615e-12,1.36492e-12,2.28785e-11,2.67903e-11,2.82103e-11,2.42576e-11,0.793956,0.951968,1.0,0.849233
2217,usf3073_RCC_L1_MS_M.jpg,2.154e-13,2.53768e-13,2.51246e-13,2.07088e-13,1.57862e-12,1.91539e-12,1.89298e-12,1.51028e-12,3.50637e-11,4.75312e-11,4.66545e-11,3.3225e-11,0.631756,0.994912,1.0,0.570253
19,usf0010_RMLO_L1_CL_M.jpg,2.73866e-13,2.71468e-13,2.90026e-13,2.80325e-13,2.0104e-12,1.99053e-12,2.15415e-12,2.06876e-12,4.44379e-11,4.38398e-11,5.00073e-11,4.68846e-11,0.916477,0.917158,1.0,0.922621
2240,usf3079_RMLO_L1_CL_M.jpg,2.86841e-13,2.3907e-13,2.23699e-13,2.35816e-13,2.1256e-12,1.71181e-12,1.57861e-12,1.68252e-12,4.88643e-11,3.44797e-11,2.98762e-11,3.33536e-11,1.0,0.754222,0.603966,0.676291
1675,usf1750_LMLO_L1_MS_B.jpg,1.07867e-13,1.64284e-13,1.8646e-13,1.38159e-13,7.05867e-13,1.16097e-12,1.3501e-12,9.43414e-13,1.06053e-11,2.21888e-11,2.82379e-11,1.59301e-11,0.27315,0.763729,1.0,0.485472
1924,usf1884_LMLO_L1_MS_B.jpg,1.50669e-13,1.95579e-13,1.86265e-13,1.31319e-13,1.03505e-12,1.41098e-12,1.33025e-12,8.82926e-13,1.79851e-11,2.91228e-11,2.63325e-11,1.44753e-11,0.530679,1.0,0.91838,0.370834
1865,usf1849_LCC_L1_MS_M.jpg,1.47645e-13,2.1895e-13,2.13194e-13,1.44061e-13,9.64548e-13,1.53909e-12,1.49029e-12,9.34491e-13,1.41686e-11,2.86592e-11,2.71452e-11,1.33544e-11,0.370978,1.0,0.949716,0.35998
1212,usf1471_RCC_L1_MS_B.jpg,1.55552e-13,1.45173e-13,1.59355e-13,1.6736e-13,1.12682e-12,1.03758e-12,1.1601e-12,1.23012e-12,2.35892e-11,2.0624e-11,2.47972e-11,2.73306e-11,0.861458,0.772334,0.906083,1.0
2476,usf3488_RMLO_L1_MS_B.jpg,2.93898e-13,2.89579e-13,2.88492e-13,2.97556e-13,2.16737e-12,2.12948e-12,2.11928e-12,2.19907e-12,4.90191e-11,4.75385e-11,4.70314e-11,5.01199e-11,0.976818,1.0,0.992123,0.981813
1537,usf1667_RMLO_L1_CL_M.jpg,1.37953e-13,1.77749e-13,1.56372e-13,1.37981e-13,9.67e-13,1.31106e-12,1.1246e-12,9.66835e-13,1.7844e-11,2.96395e-11,2.29682e-11,1.77766e-11,0.614317,1.0,0.764307,0.640352
755,usf0507_LCC_L1_MS_B.jpg,3.31866e-13,2.57282e-13,3.53504e-13,3.81471e-13,2.28289e-12,1.67271e-12,2.45877e-12,2.69915e-12,3.94958e-11,2.36212e-11,4.43485e-11,5.17835e-11,0.82326,0.526651,0.986889,1.0
1080,usf1397_RMLO_L1_MS_B.jpg,1.14435e-13,1.36321e-13,8.50387e-14,1.04864e-13,8.43276e-13,1.03783e-12,5.95166e-13,7.58867e-13,1.90747e-11,2.67547e-11,1.13318e-11,1.588e-11,0.620459,1.0,0.438707,0.582938
1198,usf1465_RCC_L1_CL_M.jpg,1.65912e-13,1.89152e-13,1.29678e-13,1.71998e-13,1.15752e-12,1.35553e-12,8.74486e-13,1.20896e-12,2.09493e-11,2.72382e-11,1.43841e-11,2.25187e-11,0.724409,1.0,0.566859,0.802218
2441,usf3464_RCC_L1_CL_B.jpg,2.61436e-13,1.36662e-13,1.15369e-13,1.64705e-13,1.97086e-12,1.00857e-12,8.23203e-13,1.13849e-12,4.87014e-11,2.2873e-11,1.62986e-11,2.0347e-11,1.0,0.510517,0.35491,0.364228
2032,usf1945_LCC_L1_CL_B.jpg,1.59426e-13,1.77555e-13,1.74242e-13,1.7937e-13,1.12782e-12,1.28287e-12,1.25503e-12,1.29915e-12,2.15721e-11,2.65948e-11,2.57884e-11,2.72529e-11,0.730399,0.946626,0.864744,1.0
419,usf0280_LMLO_L2_CL_B.jpg,2.94199e-13,2.94904e-13,2.31417e-13,2.68382e-13,2.14862e-12,2.15518e-12,1.61326e-12,1.92383e-12,4.66205e-11,4.68358e-11,2.9336e-11,3.8664e-11,0.916176,1.0,0.650467,0.800305
2180,usf3049_RCC_L1_CL_B.jpg,2.5105e-13,2.62336e-13,2.45862e-13,2.1409e-13,1.87657e-12,1.97819e-12,1.83316e-12,1.55741e-12,4.46943e-11,4.88651e-11,4.34222e-11,3.36975e-11,0.908801,1.0,0.875828,0.638136
448,usf0303_LCC_L1_MS_B.jpg,3.41537e-13,3.22866e-13,2.49661e-13,3.26567e-13,2.46121e-12,2.30319e-12,1.69561e-12,2.33192e-12,5.05193e-11,4.55611e-11,2.82776e-11,4.61301e-11,1.0,0.999909,0.656947,0.961275
2083,usf3010_RCC_L1_MS_M.jpg,2.74619e-13,2.84644e-13,2.77229e-13,2.79977e-13,2.01816e-12,2.10748e-12,2.04187e-12,2.06532e-12,4.47934e-11,4.82427e-11,4.57279e-11,4.6552e-11,0.927033,1.0,0.949516,0.966674
823,usf1143_LMLO_L1_MS_M.jpg,1.30379e-13,1.48821e-13,1.61128e-13,1.17011e-13,9.42009e-13,1.10397e-12,1.21514e-12,8.28726e-13,1.95509e-11,2.55445e-11,3.02972e-11,1.60328e-11,0.672602,0.894122,1.0,0.518076
3330,5193434.jpg,1.04352e-10,7.43449e-11,1.21882e-10,1.3558e-10,6.44046e-10,4.40834e-10,7.75485e-10,8.83308e-10,7.89651e-09,4.91776e-09,1.02163e-08,1.2722e-08,0.563646,0.359398,0.835013,1.0
1467,usf1620_RMLO_L1_MS_M.jpg,1.80084e-13,1.60517e-13,1.34364e-13,1.81379e-13,1.29968e-12,1.13185e-12,9.22397e-13,1.31042e-12,2.6881e-11,2.13615e-11,1.62879e-11,2.71702e-11,1.0,0.790747,0.668213,0.997676
1508,usf1644_LMLO_L1_CL_M.jpg,2.06094e-13,2.1574e-13,2.38276e-13,2.13138e-13,1.37507e-12,1.45346e-12,1.63985e-12,1.43252e-12,2.10531e-11,2.30385e-11,2.81697e-11,2.2534e-11,0.740704,0.827909,1.0,0.78218
85,usf0060_RCC_L1_MS_B.jpg,2.37722e-13,2.61131e-13,2.53577e-13,2.60169e-13,1.74102e-12,1.94562e-12,1.87743e-12,1.93706e-12,3.86074e-11,4.59464e-11,4.30521e-11,4.56851e-11,0.697295,1.0,0.915305,0.871389
305,usf0204_LCC_L1_MS_M.jpg,2.35865e-13,2.4005e-13,2.56933e-13,2.44274e-13,1.74718e-12,1.78465e-12,1.93543e-12,1.82219e-12,4.01691e-11,4.16156e-11,4.76909e-11,4.31786e-11,0.805096,0.857818,1.0,0.86194
1322,usf1534_LCC_L1_MS_M.jpg,1.36033e-13,1.74763e-13,1.82095e-13,1.63843e-13,9.33535e-13,1.24795e-12,1.31086e-12,1.15755e-12,1.65225e-11,2.47513e-11,2.68155e-11,2.22347e-11,0.433014,0.904917,1.0,0.694077
2533,usf3515_LMLO_L1_MS_B.jpg,2.85058e-13,2.90723e-13,2.6976e-13,2.87567e-13,2.09909e-12,2.15082e-12,1.96979e-12,2.12231e-12,4.70114e-11,4.92085e-11,4.30875e-11,4.81007e-11,0.964088,1.0,0.938196,0.970681
873,usf1174_LCC_L1_MS_M.jpg,1.51235e-13,1.59046e-13,1.6733e-13,1.29906e-13,1.08815e-12,1.15387e-12,1.22681e-12,9.15485e-13,2.23533e-11,2.4344e-11,2.70781e-11,1.78559e-11,0.758883,0.86599,1.0,0.474373
2056,usf1985_RCC_L1_MS_M.jpg,1.21933e-13,5.80994e-14,1.94981e-13,1.91954e-13,7.7595e-13,3.30845e-13,1.37255e-12,1.34269e-12,1.02675e-11,3.44997e-12,2.61102e-11,2.46896e-11,0.36807,0.115345,1.0,0.828483
1514,usf1648_RMLO_L1_CL_B.jpg,1.54881e-13,1.47907e-13,1.41102e-13,1.54836e-13,1.15582e-12,1.09397e-12,1.03524e-12,1.15556e-12,2.7341e-11,2.49402e-11,2.29477e-11,2.73578e-11,0.993323,0.894808,0.874829,1.0
690,usf0418_RMLO_L1_MS_M.jpg,2.64083e-13,1.31081e-13,1.36034e-13,2.17793e-13,1.97238e-12,9.79297e-13,1.02281e-12,1.56868e-12,4.69351e-11,2.3408e-11,2.50146e-11,3.24449e-11,1.0,0.471604,0.508879,0.58644
1472,usf1622_RCC_L1_MS_M.jpg,1.32172e-13,5.79236e-14,2.04474e-13,2.18664e-13,8.4831e-13,3.27313e-13,1.41299e-12,1.5292e-12,1.20036e-11,3.41356e-12,2.48062e-11,2.78792e-11,0.417624,0.0938775,0.922675,1.0
2361,usf3393_LMLO_L1_MS_M.jpg,2.67942e-13,2.66832e-13,2.42281e-13,2.77847e-13,1.95526e-12,1.9465e-12,1.73376e-12,2.04337e-12,4.22216e-11,4.19916e-11,3.46413e-11,4.56924e-11,0.87788,0.885941,0.725403,1.0
2829,usf4156_RCC_L1_CL_M.jpg,1.47342e-13,1.46371e-13,1.66699e-13,1.74234e-13,1.05115e-12,1.04002e-12,1.21644e-12,1.29456e-12,2.09581e-11,2.01956e-11,2.63522e-11,3.08269e-11,0.706811,0.736701,1.0,0.892691
1385,usf1569_RCC_L1_MS_B.jpg,1.50615e-13,1.43693e-13,1.67731e-13,1.64835e-13,1.08448e-12,1.02459e-12,1.23365e-12,1.20827e-12,2.22512e-11,2.01935e-11,2.75642e-11,2.6636e-11,0.77903,0.746286,0.968286,1.0
2009,usf1933_LMLO_L1_MS_M.jpg,1.75253e-13,1.61835e-13,1.63204e-13,1.72523e-13,1.28354e-12,1.16724e-12,1.17882e-12,1.25982e-12,2.81575e-11,2.41396e-11,2.44862e-11,2.73238e-11,1.0,0.907145,0.908674,0.974839
154,usf0103_LCC_L1_MS_M.jpg,2.04303e-13,2.73164e-13,2.78283e-13,2.11825e-13,1.49069e-12,2.01734e-12,2.06312e-12,1.55667e-12,3.21788e-11,4.57446e-11,4.75941e-11,3.46189e-11,0.415517,0.92547,1.0,0.440134
2808,usf4139_LCC_L1_MS_M.jpg,1.58737e-13,1.27872e-13,1.15991e-13,1.61783e-13,1.17171e-12,9.08707e-13,8.13032e-13,1.19892e-12,2.6486e-11,1.80088e-11,1.55621e-11,2.75787e-11,0.950492,0.749159,0.649236,1.0
819,usf1141_RMLO_L1_CL_M.jpg,1.70445e-13,9.88956e-14,6.95455e-14,1.6609e-13,1.23733e-12,6.52168e-13,4.29053e-13,1.20038e-12,2.62442e-11,1.02134e-11,5.4822e-12,2.50926e-11,1.0,0.437593,0.229864,0.949278
1761,usf1793_LCC_L1_MS_B.jpg,1.23679e-13,1.55826e-13,1.60836e-13,1.48326e-13,8.75352e-13,1.14855e-12,1.19285e-12,1.08337e-12,1.70667e-11,2.58113e-11,2.75039e-11,2.35234e-11,0.502307,0.924071,1.0,0.798894
2246,usf3082_LMLO_L1_CL_M.jpg,2.47026e-13,2.11386e-13,8.75222e-14,1.80994e-13,1.88995e-12,1.57948e-12,5.50924e-13,1.3094e-12,4.977e-11,3.84039e-11,7.69661e-12,2.78205e-11,1.0,0.885228,0.164802,0.586477
946,usf1232_RCC_L1_CL_M.jpg,1.67594e-13,1.66763e-13,1.64709e-13,1.73314e-13,1.21798e-12,1.21078e-12,1.19305e-12,1.26797e-12,2.58451e-11,2.55965e-11,2.4996e-11,2.76441e-11,0.911412,0.934985,0.917342,1.0
463,usf0307_RCC_L2_CL_B.jpg,2.52054e-13,2.60998e-13,2.82089e-13,2.79083e-13,1.82843e-12,1.90638e-12,2.09198e-12,2.06455e-12,3.86414e-11,4.13457e-11,4.82793e-11,4.71552e-11,0.771095,0.858915,1.0,0.972572
864,usf1167_RCC_L1_CL_M.jpg,1.29952e-13,1.46268e-13,1.42071e-13,1.31546e-13,9.62403e-13,1.10805e-12,1.07123e-12,9.76497e-13,2.20848e-11,2.79372e-11,2.65767e-11,2.26225e-11,0.758246,1.0,0.986229,0.787503
