,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
2278,usf3110_LMLO_L1_CL_B.jpg,0.1224,0.2754,0.0612001,0.397801,0.153,0.103275,0.240975,0.0344251,0.20655,0.20655,0.103275,0.103275,0.0344251,0.20655,0.344251,0.0,0.103275,0.0,0.103275,0.413101,0.0688501,0.103275,0.0344251,0.0344251,0.0688501,0.116185,0.154913,0.0774564,0.193641,0.154913,0.116185,0.116185,0.0387282,0.193641,0.232369,0.0387282,0.0,0.0,0.154913,0.0774564,0.240975,0.0688501,0.0,0.0688501,0.0344251,0.0774564,0.116185,0.116185,0.0774564,0.0387282,0.0774564,0.0774564,0.0387282,0.154913,0.0387282,0.0774564,0.0,0.0,0.271097,0.348554,0.2754,0.103275,0.20655,0.0688501,0.103275,0.116185,0.0,0.0387282,0.116185,0.0,0.116185,0.0,0.0387282,0.0387282,0.0,0.0774564,0.0,0.0,0.0387282,0.0774564,0.176907,0.1377,0.0755439,0.142481,0.0898876,0.280182,0.265718,0.142242,0.29094,0.189935,0.383457,0.339947,0.179895,0.439398,0.343772,0.431867,0.365766,0.179895,0.581401,0.572914,0.0822376,0.180732,0.0325126,0.228544,0.279225,0.151088,0.318432,0.0583313,0.366244,0.537413,0.223165,0.434616,0.094908,0.500717,0.782692,0.29847,0.554028,0.13256,0.631963,1.0,0.102678,0.193641,0.0518766,0.208104,0.145828,0.064547,0.0806837,0.0182883,0.164595,0.266794,0.177504,0.0720775,0.0903658,0.0828353,0.0441071,0.0871384,0.0193641,0.0193641,0.125867,0.116185,0.0968205,0.116185,0.0677743,0.154913,0.116185,0.106503,0.0720775,0.0489481,0.132052,0.135818
2626,usf4041_LMLO_L1_MS_M.jpg,0.0,0.0,0.0,0.0484361,0.0,0.163472,0.0,0.0,0.0817359,0.0544906,0.508579,0.0,0.0968722,0.12109,0.0484361,0.0934124,0.0,0.0,0.0,0.062275,0.0272453,0.0,0.0,0.0272453,0.0,0.030651,0.0,0.0,0.030651,0.0613019,0.408679,0.0,0.0,0.136226,0.0,0.315267,0.0,0.0,0.0350297,0.0350297,0.0,0.0,0.0,0.0,0.0,0.136226,0.0,0.0544906,0.0,0.0272453,0.702323,0.0,0.0,0.024218,0.0726541,0.37365,0.0,0.0,0.0,0.062275,0.062275,0.0,0.0,0.062275,0.0,0.0350297,0.0,0.0,0.0350297,0.0,0.62275,0.0,0.12455,0.062275,0.0,0.520441,0.0,0.0,0.0,0.0,0.0223801,0.0,0.0,0.0344891,0.0,0.113725,0.0,0.0136226,0.0713432,0.0357594,0.674308,0.0,0.0689782,0.157296,0.066032,1.0,0.0,0.0689782,0.166053,0.105927,0.191366,0.0,0.024218,0.0628155,0.0413004,0.389543,0.0,0.0484361,0.120333,0.0826008,0.554515,0.0,0.0726541,0.16508,0.125604,0.694512,0.0,0.0726541,0.213611,0.156498,0.055342,0.0,0.0,0.0470171,0.0289481,0.331484,0.0,0.024218,0.0730866,0.0364352,0.0583828,0.0,0.0136226,0.0243262,0.00681132,0.554791,0.0,0.0311375,0.0216232,0.0337323,0.31947,0.0,0.0136226,0.0477739,0.0403003,0.316032,0.0,0.0206502,0.0417025,0.0293198
1654,usf1738_LCC_L1_MS_B.jpg,0.0527307,0.0,0.0,0.0,0.0527307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677966,0.0,0.0677966,0.0,0.118644,0.0,0.0,0.059322,0.0,0.0667373,0.0,0.200212,0.0,0.0,0.0,0.059322,0.0,0.177966,0.059322,0.0,0.0762712,0.152542,0.0762712,0.0,0.0,0.949153,0.0,0.0,0.0,0.059322,0.949153,0.059322,0.0,0.0,0.0,0.949153,0.0,0.0,0.0,0.0,0.949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428437,0.237288,0.0,0.0148305,0.0131827,0.0743585,0.474576,0.0648835,0.0148305,0.0131827,0.0743585,0.726695,0.0648835,0.059322,0.0280132,0.0743585,1.0,0.103019,0.095339,0.0280132,0.0131827,0.0169492,0.0,0.0169492,0.0131827,0.0428437,0.0338983,0.0,0.0487288,0.0131827,0.089189,0.0508475,0.050053,0.0805085,0.0131827,0.135534,0.0826271,0.100106,0.15678,0.0280132,0.059528,0.0,0.050053,0.0148305,0.0131827,0.0,0.0508475,0.0381356,0.0805085,0.0148305,0.0148305,0.474576,0.0148305,0.0,0.0,0.0,0.474576,0.0,0.0,0.0,0.0315148,0.489407,0.0648835,0.0444915,0.0148305,0.0115863,0.372352,0.0294624,0.03125,0.00741525
2586,usf4021_RMLO_L1_MS_M.jpg,0.0689655,0.275862,1.0,0.0,0.0689655,0.0775862,0.232759,0.232759,0.116379,0.0387931,0.0689655,0.0689655,0.0689655,0.0,0.103448,0.35468,0.0,0.0,0.08867,0.044335,0.155172,0.155172,0.426724,0.0775862,0.387931,0.130927,0.261853,0.305496,0.0436422,0.218211,0.271552,0.0387931,0.0,0.155172,0.0775862,0.548645,0.0,0.0498768,0.0,0.0,0.0344828,0.0344828,0.137931,0.0689655,0.172414,0.271552,0.0775862,0.0387931,0.349138,0.0,0.310345,0.0,0.275862,0.0344828,0.206897,0.70936,0.0,0.08867,0.0,0.044335,0.044335,0.0,0.044335,0.0,0.133005,0.0,0.0,0.0,0.0,0.0997537,0.08867,0.0,0.044335,0.221675,0.08867,0.570021,0.0,0.0570021,0.0,0.0,0.0757389,0.116379,0.402248,0.0366379,0.190579,0.195755,0.259429,0.546509,0.163928,0.279768,0.380638,0.286369,0.6438,0.26676,0.398919,0.926315,0.286369,0.692687,0.288928,0.421086,0.142549,0.144397,0.325431,0.0512623,0.0638855,0.30665,0.258621,0.507543,0.121921,0.207512,0.484086,0.380119,0.707839,0.174396,0.395994,0.712169,0.494073,0.890894,0.265663,0.57801,0.108163,0.231412,0.491245,0.0594019,0.178475,0.310961,0.0269397,0.0297106,0.0609606,0.0563424,0.0875924,0.0280172,0.0552648,0.104526,0.101293,0.419599,0.0,0.116467,0.0640394,0.0849754,0.246094,0.0945582,0.155038,0.145609,0.125673,0.266061,0.0373788,0.0891201,0.0937837,0.0920711
850,usf1159_RMLO_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0972222,0.109375,0.0,0.0,0.0,0.109375,0.0,0.0,0.0,0.194444,0.0972222,0.1875,0.0,0.0,0.0625,0.25,0.0,0.21875,0.0,0.21875,0.0546875,0.0615234,0.18457,0.0615234,0.369141,0.18457,0.273438,0.273438,0.109375,0.21875,0.164062,0.0,0.0703125,0.0,0.0,0.0703125,0.0,0.0,0.0,0.0972222,0.0486111,0.0,0.382812,0.0,0.0546875,0.0,0.0,0.291667,0.0972222,0.340278,0.243056,0.0,1.0,0.0625,0.0,0.0,0.0625,0.3125,0.0,0.125,0.0,0.0,0.140625,0.0703125,0.140625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0803571,0.0,0.0,0.0,0.015625,0.132812,0.0,0.110243,0.0501302,0.0583496,0.309814,0.032959,0.251356,0.123617,0.126709,0.45109,0.0846083,0.455349,0.249702,0.173584,0.738758,0.100233,0.470974,0.32978,0.0742188,0.0,0.0,0.0642361,0.138455,0.148438,0.0546875,0.0,0.18316,0.266276,0.210693,0.155518,0.0153809,0.394368,0.412896,0.341309,0.324707,0.0581055,0.611654,0.576226,0.0427246,0.10083,0.0153809,0.146973,0.111464,0.115234,0.0859375,0.0273438,0.118924,0.145399,0.015625,0.208984,0.0175781,0.104384,0.0121528,0.0,0.343006,0.0399306,0.100694,0.0607639,0.0837402,0.283122,0.0670302,0.245714,0.147922,0.0536499,0.230262,0.0379706,0.142429,0.0915595
1655,usf1738_LMLO_L1_MS_B.jpg,0.094286,0.0,0.0,0.0,0.0,0.742502,0.106072,0.106072,0.0,0.0,0.565716,0.0,0.188572,0.188572,0.094286,0.121225,0.0,0.121225,0.121225,0.363675,0.0,0.0,0.106072,0.0,0.0,0.119331,0.0,0.119331,0.0,0.119331,0.0,0.106072,0.106072,0.0,0.212144,0.136378,0.0,0.136378,0.0,0.136378,0.0,0.848574,0.0,0.0,0.0,0.0,0.848574,0.0,0.0,0.0,0.0,0.848574,0.094286,0.0,0.0,0.0,0.848574,0.0,0.0,0.121225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235715,0.212144,0.0265179,0.0,0.0,0.23903,0.450805,0.0828686,0.0,0.0298327,0.380459,0.689466,0.180101,0.047143,0.10644,0.44486,0.90161,0.244502,0.0774492,0.261759,0.380932,0.0265179,0.103967,0.0774492,0.11449,0.738293,0.0530359,0.234452,0.154898,0.22898,0.939861,0.0530359,0.368252,0.232348,0.373303,1.0,0.0795538,0.481427,0.262654,0.54709,0.23903,0.0265179,0.0828686,0.0,0.0298327,0.20583,0.0265179,0.138062,0.0774492,0.201621,0.0,0.424287,0.0,0.0,0.0,0.0,0.424287,0.0235715,0.0,0.0303062,0.0298327,0.450805,0.0799221,0.0,0.0828686,0.0589156,0.331474,0.0603888,0.0193623,0.0786988
1749,usf1787_LCC_L1_MS_B.jpg,0.061596,0.110873,0.172469,0.0246384,0.110873,0.0277182,0.291041,0.207886,0.0,0.0277182,0.0246384,0.320299,0.0739152,0.0985536,0.0246384,0.015839,0.285101,0.0791949,0.0791949,0.015839,0.0970137,0.207886,0.263323,0.0138591,0.124732,0.0623659,0.187098,0.280647,0.0623659,0.124732,0.0277182,0.207886,0.110873,0.0970137,0.0970137,0.0712754,0.267283,0.124732,0.142551,0.0534565,0.061596,0.0862344,0.234065,0.0246384,0.123192,0.0277182,0.0831546,0.0554364,0.0277182,0.0554364,0.0246384,0.0369576,0.110873,0.0123192,0.0985536,0.0316779,0.0791949,0.126712,0.0633559,0.237585,0.0316779,0.0475169,0.0633559,0.0316779,0.15839,0.106913,0.0178188,0.106913,0.0178188,0.0534565,0.015839,0.015839,0.0,0.015839,0.015839,0.0203644,0.0,0.0203644,0.0610932,0.0407288,0.0629709,0.113128,0.183303,0.0237035,0.129297,0.11915,0.257906,0.346024,0.0506792,0.194632,0.142358,0.403151,0.419939,0.106611,0.253644,0.177147,0.561046,0.50769,0.193159,0.340546,0.0324479,0.251829,0.133366,0.0505967,0.0447671,0.0737502,0.527911,0.289446,0.0984986,0.092999,0.123714,0.778007,0.463716,0.161992,0.165484,0.174449,1.0,0.647225,0.2251,0.256063,0.0621735,0.199225,0.231081,0.0252159,0.0970137,0.0348677,0.270142,0.0971787,0.104328,0.0477369,0.0569763,0.0586812,0.114943,0.0254633,0.0976187,0.0231299,0.0329979,0.0644872,0.0381518,0.0981765,0.0356102,0.128774,0.139457,0.0498543,0.0939339,0.037646,0.122649,0.104016,0.0544494,0.0843665
2459,usf3477_LCC_L1_MS_M.jpg,0.0386473,0.347826,0.0,0.0,0.0,0.0,0.347826,0.0,0.0,0.0,0.0434783,0.347826,0.0,0.0,0.0,0.0,0.391304,0.0,0.0,0.0,0.304348,0.0,0.0434783,0.217391,0.0,0.0,0.0,0.048913,0.0,0.0,0.0,0.0,0.0,0.293478,0.048913,0.0,0.0978261,0.0,0.0,0.0,0.478261,0.0,0.0,0.173913,0.0,0.0978261,0.0,0.0,0.0978261,0.048913,0.048913,0.0,0.0,0.0,0.0,0.0,0.048913,0.0,0.048913,0.0,1.0,0.0,0.0434783,0.26087,0.0,0.146739,0.048913,0.048913,0.0,0.0,0.0,0.0,0.0,0.048913,0.0,0.0,0.048913,0.0,0.0,0.0978261,0.455314,0.0869565,0.0217391,0.163043,0.0,0.516455,0.186141,0.0461957,0.1875,0.0122283,0.539553,0.273098,0.0461957,0.273098,0.0244565,0.539553,0.419837,0.0461957,0.285326,0.048913,0.0205314,0.358696,0.0,0.0,0.0,0.107488,0.630435,0.0108696,0.0543478,0.0,0.194444,0.815217,0.0339674,0.108696,0.0,0.270531,0.913043,0.0570652,0.236413,0.0122283,0.0857488,0.173913,0.0230978,0.0543478,0.0,0.0108696,0.209239,0.0,0.0733696,0.0122283,0.430707,0.0122283,0.0230978,0.133152,0.0122283,0.0122283,0.0244565,0.0,0.0244565,0.0244565,0.0366848,0.0,0.0122283,0.0978261,0.0244565,0.122622,0.061481,0.00883152,0.0822011,0.0183424
871,usf1172_LCC_L1_MS_M.jpg,0.0419751,0.125925,0.209875,0.0839502,0.0,0.141666,0.330554,0.283332,0.0,0.23611,0.0839502,0.25185,0.209875,0.209875,0.125925,0.431744,0.053968,0.323808,0.323808,0.107936,0.188888,0.0944439,0.283332,0.0944439,0.0,0.0531247,0.0531247,0.106249,0.0,0.159374,0.141666,0.0944439,0.23611,0.188888,0.141666,0.364284,0.182142,0.060714,0.424998,0.182142,0.0419751,0.419751,0.0419751,0.0419751,0.1679,0.0944439,0.708329,0.0,0.0,0.0944439,0.125925,0.839502,0.125925,0.125925,0.0419751,0.107936,0.755551,0.0,0.107936,0.053968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682095,0.16003,0.133796,0.0550923,0.0419751,0.140518,0.433032,0.231191,0.0550923,0.164457,0.228403,0.729481,0.374168,0.186264,0.241849,0.454394,0.977396,0.470299,0.40045,0.32786,0.174834,0.190574,0.256723,0.154408,0.117493,0.386396,0.373278,0.531809,0.31144,0.234985,0.575822,0.486625,0.762625,0.468472,0.333294,0.779678,0.56062,1.0,0.620257,0.435538,0.106413,0.151012,0.220697,0.0445985,0.098871,0.255411,0.145601,0.207627,0.286892,0.139417,0.0341048,0.28202,0.0104938,0.0104938,0.0655861,0.0584653,0.398763,0.0314813,0.0584653,0.0239858,0.10379,0.42385,0.117071,0.0787033,0.109365,0.112943,0.312559,0.0916682,0.108639,0.0845884
3443,31181830.jpg,0.0172358,0.0137886,0.237854,0.0103415,0.0,0.0,0.0448131,0.220618,0.0103415,0.00344716,0.0,0.0482603,0.217171,0.00344716,0.0103415,0.00387806,0.112464,0.112464,0.00775611,0.0193903,0.0,0.0,0.27922,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.00775611,0.0465367,0.221049,0.0,0.0,0.0,0.00689432,0.272326,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.0,0.0465367,0.232683,0.0,0.0,0.0,0.0271464,0.252074,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.00430895,0.0119573,0.260368,0.00258537,0.0,0.00430895,0.0231606,0.524938,0.00517074,0.00086179,0.00430895,0.0352257,0.788646,0.00603253,0.00344716,0.00721749,0.0866099,1.0,0.00797156,0.00829473,0.00527847,0.0548314,0.197027,0.00797156,0.00829473,0.00624798,0.106216,0.404395,0.0133578,0.0165895,0.00721749,0.146397,0.626414,0.0161586,0.0240224,0.00818701,0.174513,0.863945,0.0180976,0.02887,0.00430895,0.0146504,0.254228,0.00517074,0.00086179,0.00290854,0.0518151,0.207476,0.00280082,0.00743294,0.0,0.00851018,0.27071,0.0,0.0,0.0,0.0116342,0.267586,0.0,0.0,0.0,0.0,0.27922,0.0,0.0,0.000727136,0.0179899,0.256248,0.000700205,0.00185824
11,usf0007_RMLO_L1_CL_B.jpg,0.0431558,0.431558,0.215779,0.0,0.0,0.0,0.436952,0.0485502,0.0485502,0.0485502,0.0,0.242751,0.242751,0.0485502,0.0,0.0485502,0.145651,0.194201,0.0971005,0.145651,0.0971005,0.242751,0.194201,0.0971005,0.0485502,0.054619,0.273095,0.218476,0.163857,0.163857,0.109238,0.109238,0.109238,0.109238,0.218476,0.163857,0.0,0.109238,0.054619,0.0,0.194201,0.0971005,0.291301,0.0971005,0.145651,0.0,0.0,0.163857,0.109238,0.163857,0.218476,0.109238,0.054619,0.054619,0.218476,0.163857,0.054619,0.054619,0.109238,0.163857,0.0,0.0485502,0.0485502,0.0971005,0.145651,0.109238,0.054619,0.109238,0.0,0.109238,0.218476,0.218476,0.109238,0.0,0.109238,0.218476,0.054619,0.054619,0.163857,0.163857,0.0836143,0.20499,0.187458,0.0728254,0.0849629,0.124579,0.396156,0.322488,0.153237,0.206339,0.261126,0.566082,0.45145,0.206339,0.342886,0.409811,0.629804,0.554619,0.312542,0.461227,0.0229265,0.314228,0.17532,0.0485502,0.0485502,0.0593392,0.581254,0.345246,0.121376,0.109238,0.109407,0.807316,0.557653,0.223028,0.198753,0.186784,1.0,0.736682,0.339852,0.342886,0.0487188,0.346089,0.169252,0.0773769,0.0652394,0.0804113,0.12441,0.163857,0.0773769,0.0910317,0.0758597,0.0500674,0.153237,0.0758597,0.141099,0.204821,0.109238,0.0682738,0.0819285,0.163857,0.0955833,0.122893,0.136548,0.109238,0.191167,0.114169,0.101652,0.130479,0.0861008,0.146789
1721,usf1773_RMLO_L1_CL_B.jpg,0.0244501,0.0733504,0.0,0.0733504,0.122251,0.0275064,0.0,0.0275064,0.247558,0.192545,0.0,0.0,0.0,0.244501,0.268952,0.0,0.0,0.0,0.0943077,0.502974,0.137532,0.0275064,0.0,0.165038,0.0825192,0.0309447,0.0,0.0309447,0.0928341,0.0618894,0.0825192,0.0550128,0.0,0.165038,0.302571,0.0353654,0.0353654,0.0,0.106096,0.318288,0.0733504,0.0244501,0.0244501,0.0733504,0.146701,0.0825192,0.0,0.0,0.0550128,0.110026,0.0489003,0.0,0.0,0.171151,0.171151,0.0628718,0.0,0.0,0.220051,0.282923,0.125744,0.0314359,0.0,0.188615,0.125744,0.0707308,0.0707308,0.0,0.247558,0.247558,0.15718,0.0628718,0.0,0.15718,0.345795,0.0404176,0.0,0.0,0.202088,0.121253,0.0902691,0.0391857,0.00611254,0.125089,0.119304,0.143194,0.0568684,0.0207253,0.285829,0.272308,0.215344,0.0863396,0.0207253,0.470297,0.544425,0.250008,0.0951809,0.0207253,0.625933,0.850785,0.0129891,0.0183376,0.0068766,0.164929,0.27168,0.0542488,0.0252142,0.0137532,0.352781,0.533428,0.096368,0.0320908,0.0214894,0.501951,0.762512,0.159117,0.0527206,0.0292256,0.631256,1.0,0.0551083,0.0252142,0.0146128,0.144695,0.114801,0.0294712,0.0225946,0.0,0.152486,0.348196,0.088086,0.0316542,0.00611254,0.141134,0.157507,0.0773423,0.015718,0.0,0.187617,0.23028,0.0612209,0.0137532,0.00773618,0.121009,0.161409,0.0640301,0.02093,0.00346218,0.150562,0.224348
2947,mdb152_56.png,0.0,0.0,0.0,0.0,0.801822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473804,0.0,0.0,0.0,0.0,0.43432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941028,0.0,0.470514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55995,0.55995,0.0,0.0,0.0,0.0,0.309036,0.0,0.0,0.0,0.0,0.544293,0.0,0.117628,0.0,0.0,0.544293,0.0,0.117628,0.0,0.139988,0.802731,0.0,0.0,0.0,0.0,0.318907,0.0,0.0,0.0,0.0,0.545938,0.0,0.0,0.0,0.0,0.772969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.309036,0.0,0.0,0.0,0.0,0.118451,0.0,0.0,0.0,0.0,0.235257,0.0,0.117628,0.0,0.139988,0.139988,0.0,0.117628,0.0,0.0,0.235257,0.0,0.0588142,0.0,0.0349969,0.182238
1880,usf1860_LMLO_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0864186,0.0,0.0,0.0972209,0.0,0.0,0.0,0.0,0.0,0.0,0.0864186,0.222219,0.0,0.0,0.0,0.11111,0.0972209,0.0,0.0972209,0.0,0.194442,0.0,0.0,0.0,0.0,0.218747,0.388884,0.0,0.194442,0.0,0.0,0.374995,0.0,0.124998,0.0,0.124998,0.0,0.0,0.0,0.0864186,0.0864186,0.194442,0.0,0.0,0.0,0.291663,0.0,0.0,0.172837,0.0,0.172837,0.0,0.0,0.333329,0.0,0.222219,0.222219,0.0,0.11111,0.0,0.777767,0.124998,0.124998,0.374995,0.124998,0.499993,0.222219,0.0,0.333329,0.0,0.555548,0.142855,0.0,0.999986,0.0,0.571421,0.07986,0.0,0.0520826,0.0216046,0.286261,0.15972,0.0312496,0.170137,0.0528542,0.538862,0.312496,0.0312496,0.345288,0.0528542,0.742563,0.497513,0.0312496,0.709867,0.0528542,1.0,0.0555548,0.0,0.0243052,0.0,0.0709867,0.135415,0.0,0.0729157,0.0,0.168979,0.215275,0.0,0.0972209,0.0,0.321658,0.392356,0.0,0.170137,0.0,0.452733,0.0243052,0.0,0.0486104,0.0,0.124902,0.246524,0.0,0.07986,0.0,0.0806316,0.135415,0.0312496,0.121526,0.0528542,0.41396,0.0912686,0.0,0.45987,0.0,0.380506,0.145831,0.0,0.0918197,0.0,0.170812,0.15476,0.00781239,0.188269,0.0132136,0.261477
2061,usf1987_RMLO_L1_MS_M.jpg,0.0,0.478188,0.0207908,0.0,0.0,0.0935586,0.374234,0.0233896,0.0,0.0,0.0207908,0.374234,0.0,0.0207908,0.0207908,0.0,0.400965,0.0,0.0,0.026731,0.0,0.0,0.0,0.0233896,0.0,0.105253,0.0,0.0263133,0.07894,0.131567,0.0467793,0.0467793,0.0935586,0.0467793,0.0935586,0.0,0.0601448,0.0902172,0.0300724,0.210507,0.0623724,0.0207908,0.0,0.0415816,0.0,0.187117,0.0,0.0701689,0.0701689,0.0467793,0.145536,0.0415816,0.0207908,0.0623724,0.103954,0.0,0.0,0.0,0.0,0.106924,0.053462,0.0,0.026731,0.0,0.0,0.300724,0.0,0.0,0.0300724,0.12029,0.106924,0.0,0.0,0.026731,0.053462,0.240579,0.0,0.0,0.103105,0.240579,0.0289586,0.124745,0.0118805,0.0162428,0.0,0.200622,0.218303,0.0418484,0.0610381,0.0746589,0.280629,0.333952,0.0704358,0.100207,0.1426,0.340774,0.44923,0.0929901,0.133501,0.288786,0.0285873,0.406906,0.0110451,0.0051977,0.0118805,0.0571747,0.694264,0.0168925,0.0162428,0.0237609,0.0886857,0.888064,0.0234709,0.0470229,0.068533,0.126694,1.0,0.0534388,0.0843002,0.131497,0.049703,0.213106,0.0176234,0.0255824,0.0328917,0.0168925,0.220531,0.0459439,0.0244106,0.0878968,0.150919,0.0051977,0.024225,0.0354557,0.0417672,0.12326,0.0103954,0.0051977,0.0480522,0.12623,0.121171,0.0220902,0.0527079,0.0645652,0.0939646,0.103061,0.0645536,0.0320186,0.0431209,0.0874646
107,usf0070_LCC_L1_MS_M.jpg,0.131349,0.0328374,0.0656747,0.0328374,0.131349,0.036942,0.036942,0.221652,0.147768,0.0,0.18471,0.147768,0.443304,0.036942,0.036942,0.036942,0.147768,0.110826,0.036942,0.036942,0.110826,0.147768,0.295536,0.18471,0.036942,0.207799,0.207799,0.290918,0.0831195,0.0,0.249359,0.0415598,0.249359,0.0831195,0.0415598,0.124679,0.0415598,0.0415598,0.332478,0.0415598,0.258594,0.036942,0.0,0.147768,0.0,0.290918,0.0831195,0.207799,0.207799,0.0415598,0.249359,0.0415598,0.0831195,0.0415598,0.0,0.415598,0.0415598,0.124679,0.166239,0.0831195,0.443304,0.147768,0.258594,0.073884,0.036942,0.124679,0.0,0.0415598,0.0,0.0,0.0831195,0.0,0.0415598,0.0415598,0.0415598,0.374038,0.166239,0.124679,0.207799,0.0,0.236018,0.0913289,0.154951,0.1098,0.0513084,0.401103,0.173294,0.345434,0.219472,0.0616983,0.59274,0.231016,0.549769,0.270267,0.0917137,0.830554,0.330298,0.650205,0.456131,0.132119,0.0974859,0.0913289,0.210364,0.0636224,0.0513084,0.189841,0.21139,0.478194,0.165213,0.0790149,0.32491,0.374166,0.76334,0.250641,0.106721,0.476142,0.51039,1.0,0.347614,0.135582,0.121729,0.106337,0.218445,0.112109,0.0420729,0.148923,0.0946639,0.211262,0.12237,0.0392509,0.279374,0.0669574,0.126988,0.107363,0.0196254,0.280528,0.0623397,0.0935095,0.114289,0.0311698,0.249359,0.0935095,0.207799,0.103899,0.0207799,0.239546,0.0793676,0.15989,0.111981,0.0277065
2564,usf4011_RMLO_L1_MS_B.jpg,0.480288,0.0,0.130988,0.218313,0.0436626,0.196482,0.0,0.0,0.245602,0.0,0.0873252,0.0436626,0.0,0.829589,0.130988,0.112275,0.0,0.0,0.0561376,0.0,0.245602,0.0,0.0982408,0.0,0.147361,0.165781,0.110521,0.0,0.165781,0.0,0.294722,0.0,0.0,0.245602,0.0,0.189464,0.0,0.0,0.505239,0.12631,0.261976,0.0,0.0873252,0.0436626,0.0,0.0491204,0.0491204,0.0491204,0.0,0.0982408,0.130988,0.0,0.0,0.0,0.0,0.168413,0.0,0.0,0.168413,0.0,0.168413,0.0,0.0561376,0.0,0.112275,0.0631548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721769,0.0,0.28907,0.0,0.0931728,0.0654939,0.0758248,0.407704,0.0399103,0.105453,0.16834,0.100385,0.535963,0.050826,0.105453,0.437138,0.133132,0.653501,0.050826,0.105453,0.637629,0.164709,0.219093,0.0109156,0.0327469,0.33741,0.0436626,0.379514,0.0218313,0.0573071,0.620243,0.11325,0.53226,0.0603772,0.0818674,0.88312,0.182837,0.736855,0.0880074,0.106428,1.0,0.219677,0.272038,0.0276302,0.0573071,0.157424,0.047756,0.170947,0.0109156,0.0,0.409142,0.0643244,0.135666,0.0122801,0.0481458,0.0109156,0.052629,0.0748502,0.0,0.0,0.0601474,0.0,0.160153,0.0399103,0.0122801,0.102846,0.0245602,0.135404,0.0157765,0.0151065,0.145763,0.0353784
