,0,1,2,3,4,5,6,7,8
3082,4154206.jpg,0.0925233,1.0,0.714364,0.419775,0.128632,0.174348,0.236671,0.0377038
1199,usf1465_RMLO_L1_CL_M.jpg,0.214808,1.0,0.72853,0.168205,0.0956701,0.107258,0.113145,0.03875
2534,usf3515_LMLO_L2_MS_B.jpg,0.165416,1.0,0.797575,0.189152,0.142884,0.125284,0.142153,0.0723338
522,usf0333_RCC_L1_MS_B.jpg,0.232096,1.0,0.80617,0.198673,0.153335,0.130588,0.134042,0.0865107
801,usf1131_RCC_L1_CL_M.jpg,0.214605,1.0,0.72631,0.160755,0.0933622,0.102526,0.113862,0.0377157
1978,usf1913_LCC_L1_CL_B.jpg,0.175541,1.0,0.676209,0.19647,0.0879328,0.11779,0.109076,0.0435082
76,usf0047_LMLO_L1_MS_M.jpg,0.189945,1.0,0.762185,0.17563,0.127423,0.114441,0.126673,0.064927
2121,usf3025_RMLO_L3_CL_M.jpg,0.491243,1.0,0.902486,0.491758,0.485061,0.468445,0.468649,0.425925
2920,mdb097_29.png,0.0939551,1.0,0.864537,0.18206,0.310381,0.249152,0.175872,0.105197
1557,usf1680_RMLO_L1_MS_B.jpg,0.209929,1.0,0.697438,0.173473,0.0875078,0.104876,0.111434,0.0383408
59,usf0038_LCC_L2_CL_M.jpg,0.184734,1.0,0.761004,0.184209,0.133622,0.119144,0.125992,0.0730471
205,usf0145_RCC_L1_MS_B.jpg,0.236977,1.0,0.814005,0.181041,0.159034,0.128533,0.13755,0.0776025
1830,usf1831_RMLO_L1_CL_B.jpg,0.176135,1.0,0.688879,0.242796,0.0946452,0.11652,0.123894,0.0468077
789,usf1125_LCC_L1_CL_M.jpg,0.197342,1.0,0.709124,0.203062,0.09258,0.112751,0.117145,0.0420109
2457,usf3476_LCC_L1_CL_M.jpg,0.250005,1.0,0.765575,0.153161,0.118029,0.10808,0.112738,0.0562263
281,usf0186_RCC_L1_CL_M.jpg,0.33425,1.0,0.862287,0.317273,0.295498,0.277043,0.276156,0.226144
3101,4160553.jpg,0.254009,1.0,0.877372,0.327721,0.364096,0.286048,0.345438,0.170531
2775,usf4120_LCC_L1_MS_M.jpg,0.352321,1.0,0.805728,0.286671,0.265846,0.255065,0.256388,0.196188
1778,usf1801_LMLO_L1_MS_B.jpg,0.157233,1.0,0.546444,0.323399,0.0800404,0.11747,0.112257,0.0694917
369,usf0234_RMLO_L1_MS_B.jpg,0.219057,1.0,0.809541,0.184059,0.148895,0.12879,0.126952,0.0780436
720,usf0485_RMLO_L1_MS_B.jpg,0.186714,1.0,0.796071,0.197817,0.162837,0.136199,0.13757,0.0953052
2819,usf4147_LMLO_L1_CL_M.jpg,0.274785,1.0,0.644122,0.322738,0.141841,0.131496,0.135633,0.0963825
2186,usf3056_LCC_L1_MS_M.jpg,0.21431,1.0,0.790541,0.164868,0.132615,0.117165,0.120658,0.0653085
2814,usf4144_LMLO_L1_CL_M.jpg,0.223211,1.0,0.704029,0.184872,0.0878589,0.108371,0.111269,0.0445133
1021,usf1367_RCC_L1_CL_B.jpg,0.421376,1.0,0.73214,0.44103,0.349912,0.346495,0.35368,0.314328
1751,usf1788_LCC_L1_MS_B.jpg,0.20151,1.0,0.748316,0.167103,0.105503,0.116388,0.108637,0.0371109
426,usf0283_LCC_L1_MS_B.jpg,0.23004,1.0,0.796018,0.179576,0.142063,0.118985,0.129351,0.0750406
544,usf0350_RCC_L1_MS_M.jpg,0.189315,1.0,0.815729,0.177913,0.146329,0.126572,0.137291,0.0703769
1243,usf1487_RMLO_L1_CL_M.jpg,0.17017,1.0,0.5359,0.268077,0.0706306,0.101549,0.105367,0.0596248
499,usf0321_RCC_L1_MS_B.jpg,0.202097,1.0,0.771638,0.178298,0.137668,0.120591,0.122272,0.0755143
2982,mdb226_92.png,0.0,1.0,0.985816,0.479433,0.559338,0.463452,0.479433,0.271678
2941,mdb142_50.png,0.0656145,0.964086,1.0,0.244404,0.358322,0.257522,0.274782,0.113917
3156,5112020.jpg,0.233526,1.0,0.883351,0.395125,0.36743,0.350983,0.381721,0.195262
2278,usf3110_LMLO_L1_CL_B.jpg,0.154486,1.0,0.769741,0.182577,0.13944,0.121708,0.136427,0.0720658
2626,usf4041_LMLO_L1_MS_M.jpg,0.217218,1.0,0.607858,0.343032,0.0957101,0.121401,0.133761,0.083868
1654,usf1738_LCC_L1_MS_B.jpg,0.537936,1.0,0.877116,0.480486,0.469175,0.460652,0.45656,0.412651
2586,usf4021_RMLO_L1_MS_M.jpg,0.182089,1.0,0.64893,0.228338,0.0802986,0.118154,0.10877,0.0460884
850,usf1159_RMLO_L1_MS_M.jpg,0.186799,1.0,0.562822,0.335365,0.0816266,0.111929,0.11912,0.0706752
1655,usf1738_LMLO_L1_MS_B.jpg,0.577628,1.0,0.886998,0.526758,0.514752,0.512247,0.504582,0.464633
1749,usf1787_LCC_L1_MS_B.jpg,0.169798,1.0,0.668341,0.28411,0.1003,0.135294,0.121404,0.0632149
2459,usf3477_LCC_L1_MS_M.jpg,0.36143,1.0,0.818683,0.345193,0.312497,0.300112,0.307401,0.257077
871,usf1172_LCC_L1_MS_M.jpg,0.46547,1.0,0.851576,0.41865,0.40064,0.393151,0.389139,0.338645
3443,31181830.jpg,0.109581,1.0,0.837018,0.293995,0.174588,0.205742,0.192055,0.0374984
11,usf0007_RMLO_L1_CL_B.jpg,0.184456,1.0,0.794214,0.177664,0.14532,0.1284,0.124976,0.0744445
1721,usf1773_RMLO_L1_CL_B.jpg,0.178371,1.0,0.711802,0.179354,0.0982357,0.104794,0.126387,0.0397237
2947,mdb152_56.png,0.251256,1.0,0.908683,0.158128,0.217524,0.152064,0.196222,0.102465
1880,usf1860_LMLO_L1_MS_B.jpg,0.201358,1.0,0.687303,0.182464,0.0887435,0.116333,0.102631,0.0437075
2061,usf1987_RMLO_L1_MS_M.jpg,0.379253,1.0,0.831282,0.342546,0.306379,0.298633,0.310713,0.243241
107,usf0070_LCC_L1_MS_M.jpg,0.191007,1.0,0.710905,0.21834,0.107866,0.118997,0.12437,0.0637986
2564,usf4011_RMLO_L1_MS_B.jpg,0.270106,1.0,0.60763,0.353491,0.0948102,0.13158,0.133115,0.0890371
2172,usf3045_LMLO_L2_CL_M.jpg,0.153811,1.0,0.806415,0.213458,0.154627,0.137907,0.151655,0.0878894
809,usf1135_LCC_L1_MS_M.jpg,0.226377,1.0,0.703161,0.186,0.0904343,0.109817,0.107665,0.0465753
2946,mdb150_55.png,0.0927056,0.982031,1.0,0.193708,0.255914,0.195683,0.202236,0.0882368
3328,5193253.jpg,0.507901,1.0,0.980028,0.628558,0.603686,0.584865,0.630419,0.476423
2536,usf3515_RCC_L2_CL_M.jpg,0.2952,1.0,0.83482,0.286149,0.269179,0.255876,0.253223,0.199144
313,usf0208_RMLO_L1_MS_M.jpg,0.130631,1.0,0.817014,0.200084,0.169126,0.146426,0.149266,0.0917411
2843,usf4164_LCC_L1_CL_B.jpg,0.180357,1.0,0.668587,0.247088,0.0887781,0.126027,0.113493,0.0488992
3153,5111749.jpg,0.212131,1.0,0.890107,0.368329,0.311644,0.287494,0.334089,0.151503
316,usf0210_LCC_L1_MS_M.jpg,0.114236,1.0,0.792143,0.200805,0.159966,0.138618,0.154747,0.0862821
1605,usf1712_LMLO_L1_MS_B.jpg,0.184899,1.0,0.746732,0.15987,0.10345,0.118895,0.108829,0.0345566
1263,usf1498_LCC_L1_MS_B.jpg,0.19497,1.0,0.633792,0.290629,0.0896088,0.128822,0.117046,0.0671314
73,usf0045_RMLO_L1_CL_M.jpg,0.263214,1.0,0.782274,0.174574,0.127015,0.1219,0.121184,0.0606642
570,usf0369_RCC_L1_MS_B.jpg,0.176471,1.0,0.78907,0.218484,0.144463,0.141948,0.13671,0.0785991
1828,usf1830_LMLO_L1_MS_B.jpg,0.141919,1.0,0.50942,0.367498,0.0779836,0.123844,0.122364,0.0788599
2670,usf4065_LMLO_L1_MS_B.jpg,0.231777,1.0,0.692188,0.19704,0.0851798,0.10503,0.116228,0.0446909
2738,usf4100_RMLO_L1_CL_B.jpg,0.251454,1.0,0.791224,0.19085,0.113143,0.125091,0.127086,0.0467607
2018,usf1938_LCC_L1_MS_B.jpg,0.16425,1.0,0.696597,0.306106,0.112529,0.132903,0.13928,0.0658762
2411,usf3433_LCC_L1_MS_B.jpg,0.183666,1.0,0.78733,0.184585,0.144068,0.124719,0.132629,0.0778162
774,usf1113_RMLO_L1_CL_M.jpg,0.220383,1.0,0.690771,0.26979,0.0947179,0.128394,0.123321,0.0603239
2583,usf4020_RCC_L1_MS_B.jpg,0.228514,1.0,0.611095,0.246379,0.0764226,0.10811,0.101102,0.0596708
1164,usf1443_LCC_L1_MS_B.jpg,0.213499,1.0,0.75143,0.154331,0.0992292,0.115766,0.106722,0.0347234
954,usf1237_LCC_L1_MS_M.jpg,0.193509,1.0,0.574462,0.318599,0.0809251,0.115928,0.11471,0.0696187
2371,usf3398_RMLO_L1_MS_M.jpg,0.15995,1.0,0.80174,0.176012,0.145263,0.130562,0.129753,0.0697037
256,usf0171_RCC_L1_CL_M.jpg,0.485354,1.0,0.881778,0.483094,0.471676,0.459848,0.45927,0.419776
2872,usf4185_RCC_L1_MS_M.jpg,0.404909,1.0,0.833932,0.352377,0.318633,0.319692,0.325852,0.26375
1180,usf1452_RMLO_L1_CL_B.jpg,0.222944,1.0,0.676374,0.190526,0.0841015,0.10064,0.112838,0.0463389
3295,5184654.jpg,0.0443778,1.0,0.791106,0.276875,0.173641,0.207069,0.200059,0.039874
1863,usf1848_RCC_L1_MS_M.jpg,0.133081,1.0,0.428139,0.408114,0.0708722,0.115242,0.11525,0.0905447
484,usf0314_RMLO_L1_MS_B.jpg,0.241442,1.0,0.795096,0.142981,0.130634,0.114106,0.111796,0.0551811
3138,5110304.jpg,0.0653981,1.0,0.81676,0.279987,0.171324,0.188037,0.209893,0.0416432
13,usf0008_RCC_L2_CL_B.jpg,0.502661,1.0,0.892669,0.468407,0.456809,0.429789,0.436414,0.39915
511,usf0328_LMLO_L1_CL_B.jpg,0.238603,1.0,0.82155,0.181966,0.16463,0.128958,0.140208,0.0826762
1738,usf1782_LCC_L1_CL_B.jpg,0.21233,1.0,0.79079,0.164419,0.124323,0.126724,0.11487,0.037717
481,usf0313_RCC_L1_MS_B.jpg,0.234464,1.0,0.809845,0.18859,0.14993,0.12867,0.130351,0.0818043
2264,usf3101_RMLO_L1_MS_B.jpg,0.199072,1.0,0.783646,0.160142,0.132258,0.119603,0.115235,0.0619806
1676,usf1751_RCC_L1_CL_B.jpg,0.196389,1.0,0.709215,0.173469,0.0912257,0.10798,0.109839,0.0392029
1124,usf1422_RCC_L1_MS_B.jpg,0.174206,1.0,0.690784,0.199257,0.0938843,0.117735,0.111545,0.0449289
2195,usf3059_RMLO_L2_CL_M.jpg,0.370145,1.0,0.845791,0.28956,0.283619,0.261028,0.262554,0.210897
1609,usf1715_RCC_L1_MS_B.jpg,0.523297,1.0,0.875319,0.480165,0.474047,0.457742,0.457976,0.409779
1565,usf1684_LMLO_L1_CL_B.jpg,0.169184,1.0,0.567782,0.33529,0.0870024,0.125662,0.125598,0.0824787
195,usf0136_LMLO_L1_MS_M.jpg,0.314685,1.0,0.810963,0.206986,0.165271,0.153397,0.15898,0.100875
1927,usf1886_RCC_L1_MS_B.jpg,0.213156,1.0,0.646092,0.199913,0.0792383,0.103799,0.104669,0.0471851
3171,5114137.jpg,0.121742,1.0,0.861902,0.301176,0.212818,0.2161,0.245952,0.0759966
263,usf0174_RMLO_L2_MS_M.jpg,0.182659,1.0,0.788932,0.20323,0.141931,0.135735,0.131437,0.0772707
1898,usf1871_RCC_L1_MS_M.jpg,0.167875,1.0,0.566684,0.361479,0.0873871,0.122942,0.132409,0.0817941
3181,5115131.jpg,0.462089,1.0,0.920247,0.586888,0.52586,0.583663,0.483421,0.405874
2461,usf3478_LCC_L1_MS_M.jpg,0.153142,1.0,0.775328,0.187948,0.14122,0.12955,0.131639,0.0757311
1266,usf1499_RMLO_L1_MS_M.jpg,0.207456,1.0,0.681541,0.182006,0.083496,0.102447,0.112622,0.0399664
2043,usf1950_RMLO_L1_MS_B.jpg,0.181306,1.0,0.607544,0.225836,0.0758455,0.104327,0.112244,0.0479731
243,usf0164_LCC_L1_MS_M.jpg,0.185917,1.0,0.769618,0.167692,0.132302,0.117402,0.123111,0.0664838
506,usf0326_LCC_L1_MS_B.jpg,0.474357,1.0,0.853359,0.437878,0.413723,0.398659,0.404735,0.364565
1430,usf1597_RCC_L1_CL_M.jpg,0.226234,1.0,0.738712,0.157993,0.0967419,0.108364,0.108142,0.0391092
652,usf0397_LMLO_L1_CL_B.jpg,0.149672,1.0,0.793148,0.188064,0.144236,0.129345,0.13846,0.0724383
1075,usf1396_LCC_L1_MS_B.jpg,0.223389,1.0,0.717186,0.179272,0.0927871,0.115711,0.110687,0.0408224
1640,usf1730_LMLO_L1_CL_M.jpg,0.174017,1.0,0.629138,0.249298,0.0814897,0.119669,0.106603,0.0483961
162,usf0106_LMLO_L1_CL_M.jpg,0.183189,1.0,0.75647,0.192065,0.139423,0.123807,0.128833,0.0813644
1552,usf1678_LCC_L1_MS_M.jpg,0.2711,1.0,0.622648,0.357181,0.198633,0.215915,0.211769,0.171018
312,usf0208_RCC_L1_MS_M.jpg,0.198718,1.0,0.827156,0.24222,0.231126,0.203827,0.212178,0.151305
3028,4143211.jpg,0.0475345,1.0,0.762321,0.292388,0.163711,0.173494,0.201827,0.059536
2396,usf3421_LMLO_L1_CL_B.jpg,0.179412,1.0,0.766385,0.177448,0.131475,0.117407,0.127612,0.0675419
1204,usf1468_RCC_L1_MS_M.jpg,0.197563,1.0,0.704053,0.177372,0.0890711,0.108546,0.110423,0.0384554
2070,usf3002_LCC_L2_CL_M.jpg,0.543568,1.0,0.877779,0.462255,0.443961,0.436191,0.440292,0.398366
2464,usf3481_RMLO_L1_CL_B.jpg,0.146149,1.0,0.777596,0.193134,0.141677,0.140231,0.130177,0.0695214
1871,usf1855_LCC_L1_MS_B.jpg,0.41135,1.0,0.750865,0.452244,0.371427,0.376918,0.374603,0.333093
2828,usf4155_LMLO_L1_CL_M.jpg,0.393824,1.0,0.814507,0.395448,0.328641,0.327935,0.337414,0.267424
1114,usf1416_RMLO_L1_MS_M.jpg,0.18498,1.0,0.744502,0.178123,0.101582,0.111558,0.125744,0.0391584
1270,usf1501_RMLO_L1_MS_M.jpg,0.235194,1.0,0.743398,0.169362,0.0974516,0.107088,0.115234,0.042551
3408,5211557.jpg,0.0959738,1.0,0.823634,0.335515,0.232871,0.239604,0.279043,0.0789329
436,usf0288_LCC_L1_CL_B.jpg,0.193151,1.0,0.756343,0.23071,0.138206,0.135413,0.134338,0.087803
1520,usf1652_RMLO_L1_CL_M.jpg,0.275453,1.0,0.758524,0.207292,0.104909,0.128023,0.130448,0.051198
3261,5173121.jpg,0.18819,1.0,0.860152,0.391037,0.320662,0.363911,0.316449,0.187022
3426,5214301.jpg,0.0476934,1.0,0.792322,0.279457,0.203842,0.180143,0.279868,0.0416471
2355,usf3390_LMLO_L1_MS_M.jpg,0.211508,1.0,0.771951,0.164788,0.128341,0.113943,0.123561,0.0617365
87,usf0061_RMLO_L1_MS_M.jpg,0.205836,1.0,0.820561,0.203591,0.162008,0.138609,0.138934,0.091918
1925,usf1885_LCC_L1_CL_B.jpg,0.201391,1.0,0.657617,0.239936,0.0833941,0.109388,0.116009,0.0489847
1058,usf1386_LMLO_L1_CL_B.jpg,0.150948,1.0,0.471075,0.429872,0.0817563,0.129045,0.129833,0.102488
2027,usf1942_LMLO_L1_MS_B.jpg,0.15831,1.0,0.478549,0.338121,0.0654766,0.111584,0.0998655,0.0693082
301,usf0199_LCC_L1_CL_M.jpg,0.339145,1.0,0.833719,0.360383,0.322,0.310201,0.323515,0.26673
2221,usf3075_RCC_L1_MS_M.jpg,0.178411,1.0,0.788901,0.175486,0.142008,0.128554,0.127645,0.0679837
883,usf1181_LMLO_L1_CL_M.jpg,0.193134,1.0,0.697371,0.177924,0.088535,0.120044,0.101985,0.0353067
622,usf0386_RCC_L2_MS_B.jpg,0.25222,1.0,0.827782,0.174941,0.163023,0.130532,0.130433,0.0805993
1704,usf1765_RCC_L1_MS_B.jpg,0.181175,1.0,0.61085,0.285111,0.08478,0.113175,0.115791,0.0616563
1748,usf1786_RCC_L1_MS_B.jpg,0.173889,1.0,0.635146,0.302882,0.0986841,0.129007,0.121752,0.0704815
593,usf0377_RCC_L1_MS_B.jpg,0.157864,1.0,0.805897,0.165702,0.145712,0.129149,0.126667,0.0648508
123,usf0085_RMLO_L1_MS_M.jpg,0.212718,1.0,0.814657,0.205413,0.158498,0.140344,0.139103,0.0917074
350,usf0226_RCC_L1_MS_M.jpg,0.259096,1.0,0.825168,0.28191,0.260724,0.236984,0.240193,0.190485
356,usf0229_LMLO_L1_MS_B.jpg,0.11332,1.0,0.782549,0.200678,0.151603,0.135715,0.149108,0.07936
273,usf0183_RCC_L1_MS_M.jpg,0.346993,1.0,0.846856,0.353764,0.324713,0.318113,0.316447,0.264203
2104,usf3020_RMLO_L1_MS_M.jpg,0.150234,1.0,0.79295,0.178048,0.148816,0.1296,0.131527,0.0749135
1634,usf1727_RMLO_L1_MS_M.jpg,0.17234,1.0,0.545391,0.37949,0.0903739,0.129721,0.129313,0.0953284
2970,mdb204_79.png,0.058427,1.0,0.861423,0.218602,0.350376,0.187957,0.302366,0.116452
1714,usf1770_RCC_L1_MS_B.jpg,0.184597,1.0,0.717046,0.226233,0.102695,0.116386,0.123988,0.047145
1804,usf1815_RMLO_L1_MS_B.jpg,0.153847,1.0,0.599484,0.308473,0.0913379,0.120757,0.124053,0.0692253
1845,usf1840_LCC_L1_CL_B.jpg,0.158444,1.0,0.583207,0.285267,0.0801308,0.114293,0.113616,0.0590013
3093,4155621.jpg,0.0191841,1.0,0.807001,0.258103,0.20815,0.18341,0.251717,0.0697382
1862,usf1848_LMLO_L1_MS_M.jpg,0.147315,1.0,0.467115,0.313155,0.0628693,0.105587,0.101538,0.0646449
2125,usf3026_RCC_L3_CL_M.jpg,0.239095,1.0,0.788309,0.144015,0.127002,0.111461,0.115592,0.05377
1169,usf1445_LMLO_L1_MS_B.jpg,0.199097,1.0,0.680919,0.206926,0.0875355,0.112702,0.109422,0.0442349
1594,usf1707_LCC_L1_CL_B.jpg,0.18358,1.0,0.687274,0.273218,0.0997375,0.121033,0.131287,0.0600279
2806,usf4138_RCC_L1_MS_M.jpg,0.219309,1.0,0.732698,0.191012,0.0963338,0.118051,0.110949,0.0444186
1939,usf1893_LCC_L1_MS_M.jpg,0.272244,1.0,0.76284,0.255726,0.188339,0.204411,0.198251,0.131359
2596,usf4026_LMLO_L1_MS_B.jpg,0.31992,1.0,0.79081,0.26189,0.227302,0.218274,0.221394,0.157081
1249,usf1491_RCC_L1_MS_B.jpg,0.18996,1.0,0.714534,0.191773,0.0937832,0.111488,0.117309,0.0418492
14,usf0008_RMLO_L1_MS_M.jpg,0.217752,1.0,0.804677,0.167553,0.137889,0.121292,0.121535,0.0664491
3294,5184621.jpg,0.0820318,1.0,0.746847,0.316721,0.137562,0.18115,0.186743,0.0336093
694,usf0458_RMLO_L2_CL_B.jpg,0.23094,1.0,0.817899,0.205559,0.166875,0.14192,0.145569,0.0920865
2858,usf4171_LMLO_L1_CL_B.jpg,0.372148,1.0,0.783199,0.353142,0.297436,0.292753,0.301456,0.237947
358,usf0229_RCC_L1_MS_B.jpg,0.130384,1.0,0.812399,0.191032,0.157687,0.14393,0.142546,0.0804538
220,usf0151_RMLO_L1_CL_M.jpg,0.167301,1.0,0.795353,0.18253,0.148122,0.132293,0.129314,0.0771367
2685,usf4073_LCC_L1_MS_B.jpg,0.210669,1.0,0.709623,0.224001,0.0924603,0.123601,0.113322,0.0469391
937,usf1225_RCC_L1_CL_M.jpg,0.352896,1.0,0.826114,0.282435,0.238798,0.234009,0.239034,0.160968
991,usf1261_RMLO_L1_MS_M.jpg,0.202262,1.0,0.717219,0.17932,0.0955878,0.107017,0.110885,0.0432808
2012,usf1935_RCC_L1_CL_B.jpg,0.213377,1.0,0.679889,0.294782,0.0999738,0.126886,0.126596,0.0696118
526,usf0335_LCC_L1_CL_B.jpg,0.286074,1.0,0.821707,0.263351,0.240356,0.212842,0.228388,0.168767
240,usf0162_RCC_L1_CL_M.jpg,0.20655,1.0,0.815699,0.165856,0.141822,0.122454,0.128842,0.0642375
3248,5171951.jpg,0.0968748,1.0,0.825743,0.247407,0.173532,0.203295,0.157354,0.0383001
414,usf0279_RCC_L1_MS_B.jpg,0.322832,1.0,0.847819,0.271524,0.258719,0.232907,0.2325,0.186473
188,usf0130_LMLO_L1_MS_M.jpg,0.235521,1.0,0.839389,0.181095,0.150833,0.128007,0.132733,0.0721723
2126,usf3026_RCC_L4_CL_M.jpg,0.235848,1.0,0.790235,0.147377,0.128603,0.112202,0.116879,0.0548455
567,usf0366_LMLO_L1_MS_B.jpg,0.145895,1.0,0.772486,0.193063,0.136216,0.125105,0.138224,0.0698693
3127,4163641.jpg,0.203036,1.0,0.876346,0.370858,0.297125,0.323119,0.304373,0.145717
2245,usf3082_LCC_L1_CL_M.jpg,0.260689,1.0,0.824047,0.167445,0.135439,0.119106,0.128288,0.0621625
60,usf0038_LMLO_L1_MS_B.jpg,0.179071,1.0,0.759335,0.193516,0.137147,0.122968,0.129431,0.0789252
1976,usf1912_RCC_L1_MS_B.jpg,0.421904,1.0,0.818026,0.384925,0.366569,0.348394,0.359301,0.302016
3117,4162138.jpg,0.0462744,1.0,0.821649,0.27854,0.190642,0.187284,0.228774,0.0406548
2090,usf3012_RMLO_L1_MS_M.jpg,0.172461,1.0,0.797445,0.173634,0.137022,0.129101,0.124421,0.0650142
1006,usf1329_LMLO_L1_MS_M.jpg,0.214487,1.0,0.743368,0.159672,0.0962817,0.11649,0.105755,0.0350782
2654,usf4057_LCC_L1_MS_B.jpg,0.389751,1.0,0.819307,0.326676,0.305921,0.293214,0.301735,0.238697
1511,usf1647_LCC_L1_CL_B.jpg,0.182289,1.0,0.578048,0.371476,0.0903176,0.128756,0.13297,0.0842133
462,usf0307_RCC_L1_CL_B.jpg,0.310312,1.0,0.840097,0.165623,0.155044,0.13136,0.125109,0.0730264
1696,usf1761_LCC_L1_MS_B.jpg,0.16136,1.0,0.54016,0.410764,0.0912582,0.136791,0.133818,0.0937185
3145,5110953.jpg,0.103697,1.0,0.794827,0.263111,0.174458,0.160364,0.193842,0.0330901
3435,5220411.jpg,0.0919024,1.0,0.748127,0.311968,0.140519,0.178654,0.196369,0.0358205
1077,usf1397_LCC_L1_MS_B.jpg,0.196154,1.0,0.644695,0.230926,0.095888,0.109726,0.107617,0.0533229
224,usf0154_RMLO_L1_MS_M.jpg,0.276887,1.0,0.85036,0.205788,0.194976,0.169877,0.165723,0.110113
227,usf0156_RCC_L1_MS_M.jpg,0.210031,1.0,0.777072,0.166279,0.135041,0.116422,0.123969,0.0666999
1465,usf1619_RMLO_L1_CL_M.jpg,0.170557,1.0,0.628887,0.223449,0.083376,0.109777,0.114818,0.0508499
3289,5183949.jpg,0.0497221,1.0,0.753374,0.329638,0.155959,0.210784,0.194834,0.0537979
2238,usf3078_RMLO_L1_MS_B.jpg,0.201752,1.0,0.821244,0.196918,0.151762,0.138087,0.13455,0.0802907
3214,5165152.jpg,0.110255,1.0,0.833838,0.225167,0.180266,0.163318,0.178518,0.0350742
1773,usf1799_LCC_L1_MS_B.jpg,0.141341,1.0,0.460642,0.376791,0.0716929,0.110129,0.113274,0.0813649
808,usf1134_RMLO_L1_MS_M.jpg,0.200133,1.0,0.714962,0.17024,0.0917956,0.105623,0.113907,0.037429
1258,usf1495_RMLO_L1_CL_B.jpg,0.21405,1.0,0.724519,0.167659,0.0920239,0.105191,0.113032,0.0379589
703,usf0477_LCC_L1_CL_B.jpg,0.250084,1.0,0.820976,0.182572,0.151299,0.129057,0.128669,0.0775241
785,usf1122_LCC_L1_MS_M.jpg,0.220978,1.0,0.693706,0.245429,0.0981179,0.12305,0.11334,0.0538697
3320,5191621.jpg,0.147642,1.0,0.839371,0.374385,0.276749,0.301525,0.297369,0.142602
924,usf1217_LMLO_L1_MS_M.jpg,0.200689,1.0,0.735893,0.15732,0.10171,0.13015,0.0973852,0.0316921
98,usf0065_LCC_L1_MS_M.jpg,0.489297,1.0,0.844945,0.40901,0.380801,0.374326,0.380076,0.333291
1913,usf1879_RCC_L1_MS_B.jpg,0.221282,1.0,0.732144,0.188464,0.0981838,0.113091,0.113474,0.044741
988,usf1261_LCC_L1_CL_M.jpg,0.213595,1.0,0.798056,0.129365,0.12337,0.121384,0.113947,0.0328472
586,usf0375_LCC_L2_CL_B.jpg,0.378021,1.0,0.864703,0.336375,0.321626,0.301421,0.307167,0.252401
2721,usf4092_LCC_L1_MS_B.jpg,0.249141,1.0,0.759468,0.159015,0.105189,0.119135,0.118914,0.0428246
2408,usf3426_LMLO_L1_CL_B.jpg,0.268218,1.0,0.815796,0.176999,0.157644,0.124958,0.133947,0.0803236
2825,usf4152_RCC_L1_CL_M.jpg,0.225168,1.0,0.696367,0.216419,0.0891559,0.115944,0.11054,0.0490751
1214,usf1472_RCC_L1_CL_B.jpg,0.159995,1.0,0.561307,0.412818,0.101162,0.133229,0.138107,0.0905406
1509,usf1646_RCC_L1_CL_B.jpg,0.185044,1.0,0.647951,0.214771,0.0813038,0.108166,0.112146,0.045577
2044,usf1952_LCC_L1_CL_B.jpg,0.19536,1.0,0.616305,0.268253,0.0811526,0.104096,0.118019,0.054275
852,usf1160_RMLO_L1_MS_M.jpg,0.190645,1.0,0.6568,0.273694,0.0929336,0.115885,0.126036,0.0607907
716,usf0483_LMLO_L1_CL_B.jpg,0.151854,1.0,0.723872,0.223381,0.131597,0.126579,0.136542,0.0800916
3404,5211126.jpg,0.150747,1.0,0.826025,0.351295,0.251757,0.277655,0.264495,0.124979
66,usf0042_LCC_L1_MS_M.jpg,0.447307,1.0,0.827474,0.433498,0.396883,0.383384,0.388141,0.356721
173,usf0118_LCC_L1_MS_M.jpg,0.215322,1.0,0.814871,0.199721,0.157288,0.131361,0.139604,0.0877747
2443,usf3465_RCC_L1_CL_B.jpg,0.183054,1.0,0.771783,0.171232,0.133484,0.115236,0.129402,0.0666542
985,usf1259_LMLO_L1_CL_B.jpg,0.206984,1.0,0.759439,0.166276,0.102565,0.117221,0.108865,0.0350874
1940,usf1893_LMLO_L1_MS_M.jpg,0.19056,1.0,0.735995,0.162011,0.0988465,0.121281,0.104352,0.0342031
1192,usf1459_LCC_L1_MS_B.jpg,0.288988,1.0,0.75525,0.323615,0.20268,0.205097,0.213875,0.145249
1602,usf1711_LCC_L1_MS_B.jpg,0.209637,1.0,0.627351,0.302427,0.0889422,0.119858,0.126621,0.0721261
1309,usf1529_RCC_L2_MS_M.jpg,0.187703,1.0,0.73027,0.182177,0.0993971,0.113781,0.117341,0.0407268
78,usf0052_RCC_L1_MS_M.jpg,0.512981,1.0,0.896352,0.513569,0.501696,0.487112,0.488033,0.453519
77,usf0048_RMLO_L1_MS_M.jpg,0.551991,1.0,0.898952,0.476562,0.452001,0.437341,0.441108,0.396552
1424,usf1593_RCC_L1_MS_M.jpg,0.217858,1.0,0.680691,0.217172,0.0888844,0.112222,0.108354,0.0494045
2450,usf3471_LCC_L1_CL_B.jpg,0.230695,1.0,0.820297,0.185773,0.156746,0.128624,0.138901,0.0787272
2815,usf4145_RMLO_L1_CL_M.jpg,0.202174,1.0,0.669547,0.19412,0.0810767,0.119199,0.1011,0.0404272
320,usf0212_LCC_L1_MS_M.jpg,0.356808,1.0,0.826046,0.370456,0.335701,0.324448,0.334494,0.283029
